massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	191.0291	163.98	0.0003219045433874908	18.936127974543762	
row2	159.9914	206.68	0.018411571311213435	4.664748703590468	
row3	159.9976	206.15	0.00019598804372420063	22.690284651463386	
row4	159.9976	207.73	0.00010547809502257157	28.521541912413902	
row5	121.943	140.78	0.5061165841111169	0.8175134753858577	
row6	122.0213	219.81	0.41983859596593304	-0.9995594423926026	
row7	122.0213	226.24	0.5965976166941436	-0.6467701380910574	
row8	191.0556	377.3	0.0005721605648352365	15.193933763249714	
row9	160.0607	170.45	0.0009293003683030543	12.758964833486925	
row10	160.0607	193.78	0.0009523831004092725	12.65076261352089	
row11	160.0799	293.59	9.739016701046938e-05	-29.607000809835796	
row12	191.0749	185.58	0.0002335148426602677	21.227081446665228	C7H13NO5
row13	122.8754	101.76	0.16190933895984355	1.9950554788930148	
row14	71.0127	301.08	0.25721617564418064	1.45775510967839	
row15	71.049	181.64	0.16190933895984355	1.9989120780720064	
row16	71.049	182.95	0.16190933895984355	1.9962515783206964	
row17	191.8657	1.7	0.7575151621154499	0.3778194406815709	
row18	160.9921	207.2	0.07695978774717262	2.7973155085247003	
row19	73.0273	92.11	0.7613902758399372	0.3715630730335272	
row20	191.9942	218.63	0.0011538397806618536	11.809350763586933	
row21	191.9942	219.68	0.01136552246974157	5.481707687065466	
row22	161.0449	242.72	0.0016394161818484322	10.43194215870247	C6H10O5
row23	161.0449	245.47	0.0025973169097634973	8.947687307216551	C6H10O5
row24	123.98	218.49	0.0015072915583090511	10.780864232563795	
row25	161.056	314.86	0.4046672890915662	-1.0327502179120545	
row26	123.9819	218.36	0.0017944867379584644	10.128259805529995	
row27	161.064	170.71	0.003079054052135811	8.458266860855439	
row28	161.064	194.17	5.214278714615366e-06	89.2604327607267	
row29	192.0331	138.65	0.0033352853995416614	8.231942304620741	
row30	192.0331	141.7	0.0006916094231151707	14.197306588405125	
row31	124.0063	218.23	0.0015352310513886093	10.689248370179532	
row32	124.0307	218.23	0.16190933895984355	1.9941521431157214	
row33	124.0316	218.36	0.028407143320453805	4.018662783666067	
row34	161.8749	39.71	0.916016018955805	0.1309386256388794	
row35	124.9904	152.13	0.0008980452691410119	12.918394920250703	
row36	125.0033	218.23	0.001345796136637885	11.194216016141068	
row37	125.0057	218.1	0.0014892718238556045	10.826142064242926	
row38	125.0097	218.23	1.9695757629458363e-05	53.66726680066819	
row39	162.0222	144.98	2.5233596644304387e-05	48.27768195267012	
row40	162.0481	242.72	0.006851822085126257	6.488428156098254	C6H10O5
row41	162.0481	245.21	0.007999176563047963	6.174846276016193	C6H10O5
row42	162.0592	315.0	0.5063252899581028	-0.8168469336362316	
row43	126.0021	218.23	1.0130127091051453e-05	68.93396304684798	C5H5NOS,C5H5NOS
row44	126.0105	218.23	0.0010671349314041907	12.142788069092164	
row45	193.0348	307.77	0.004222042737898599	7.623586404342749	C6H10O7
row46	126.904	29.86	0.7389907830488931	0.4084190913012868	
row47	126.9862	34.19	0.16681737447892261	1.916821677639894	
row48	193.0504	61.57	0.21498527881896362	-1.6292084193810623	
row49	163.0604	194.57	0.2254056451132066	1.5826671545513042	
row50	163.0604	315.39	0.23161949933106504	1.5569050885605824	
row51	80.9641	180.98	0.308218620502631	1.2911564554998753	
row52	127.0028	162.14	0.572592378092378	-0.6909982365036119	
row53	127.0028	163.59	0.34687903972944767	-1.1793262830043612	
row54	193.0614	123.62	0.16293512198829985	1.963651652124932	
row55	193.0647	275.21	0.00046218790686947185	16.43333749603746	
row56	81.952	218.1	0.18374707353386927	1.797593473664786	
row57	81.952	218.49	0.20601951817426237	1.6727891087420195	
row58	127.0754	194.83	0.008459514663203778	-6.051562460162623	
row59	127.8692	1.7	0.6468561904481056	0.5624516356507825	
row60	82.9531	34.59	0.598071673655548	0.6441329045194276	
row61	163.8959	4.98	0.2756768935190229	1.393827641960815	
row62	163.8959	141.31	0.9515592460944028	-0.07295598875982479	
row63	163.8959	152.92	0.9268775267442763	0.11320915868606347	H2MoO4
row64	163.8959	154.76	0.7211518203189122	0.43623287160118607	
row65	193.8151	152.26	0.3026249547269403	-1.308141809667926	
row66	194.0122	319.46	3.2180696253214414e-06	107.88740569883947	
row67	194.0382	307.77	0.021717820957920252	4.407159533790561	C6H10O7
row68	128.0536	277.31	7.664553582743412e-05	32.67008107421423	
row69	128.8911	141.96	0.37340928672397544	1.1090498510561608	
row70	128.8911	152.0	0.7085476070466371	-0.45679936519050857	
row71	164.8384	141.96	0.13245050052321541	-2.2318433800289497	
row72	164.8384	152.4	0.16135473264813902	-2.03611783514907	
row73	128.9312	116.0	0.21276703854441664	1.639503297519918	
row74	128.9312	119.15	0.1654761433307647	1.9316210290598754	
row75	128.9585	206.68	0.07049289346992116	2.8956870673402904	C3H2N2S2
row76	128.9981	141.7	0.7810059129561054	-0.34080775548199876	
row77	194.0459	107.01	0.16190933895984355	1.9906913195750104	C9H9NO4
row78	194.0635	275.34	0.16308554576258585	1.9601093039743158	
row79	194.0681	275.47	1.8079129681704333e-06	142.2706092453204	
row80	84.0444	194.57	0.031774402344654826	-3.8627869979503524	
row81	84.0444	277.18	0.003131994691616989	8.409372672037774	
row82	84.9501	34.59	0.5770834832354816	0.6819614774045734	
row83	164.9962	1.96	0.8194136726933003	0.27950135155182265	
row84	129.0377	324.84	1.2075150524074267e-07	351.1993110871213	
row85	85.0284	194.83	0.6738136339757665	0.5142236048765706	
row86	129.0659	233.1	0.1697746869586822	1.8895609909396598	
row87	86.0061	23.16	0.18751876060017444	1.7751230898331476	
row88	129.1023	244.69	0.0020989836819877085	-9.618837985754858	
row89	129.1023	260.47	0.006556085596515221	-6.578402769141741	
row90	194.9362	367.45	0.3067711459653835	1.2960230294993436	
row91	87.0441	194.57	0.9432206575055905	0.08554448329919712	
row92	87.0553	309.88	0.1905920775749676	1.756694357928927	
row93	87.0553	315.13	0.6418793495597588	-0.5711989220477561	
row94	88.0015	18.7	0.7655146784510588	0.36419387130559117	
row95	88.0015	155.02	0.16687664996044194	1.9161765684146945	
row96	88.0015	199.82	0.9422993363622344	0.087143897048293	
row97	129.9934	141.7	0.18468552842158456	-1.7916208418637396	
row98	88.0474	194.57	0.002372219876954099	9.232699299374913	
row99	130.05	184.53	0.016233698430644827	4.864600305220032	
