pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Drug metabolism - cytochrome P450	1	3	0.0037811948575749935	E124	C05635/C16596	5-Hydroxyindoleacetate/5-Phenyl-1,3-oxazinane-2,4-dione
Aspartate and asparagine metabolism	1	5	0.006386017981682212	E107	C01029/C00612	/N1-Acetylspermidine
Tryptophan metabolism	1	16	0.012519956306192757	E124	C05635/C16596	5-Hydroxyindoleacetate/5-Phenyl-1,3-oxazinane-2,4-dione
Vitamin D3 (cholecalciferol) metabolism	0	0	0.013444248382488866			
Hyaluronan Metabolism	0	0	0.013444248382488866			
N-Glycan biosynthesis	0	2	0.013444248382488866			
Glycolysis and Gluconeogenesis	0	5	0.013444248382488866			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.013444248382488866			
R Group Synthesis	0	0	0.013444248382488866			
C5-Branched dibasic acid metabolism	0	1	0.013444248382488866			
Pyruvate Metabolism	0	0	0.013444248382488866			
Sialic acid metabolism	0	2	0.013444248382488866			
Chondroitin sulfate degradation	0	0	0.013444248382488866			
Di-unsaturated fatty acid beta-oxidation	0	2	0.013444248382488866			
Putative anti-Inflammatory metabolites formation from EPA	0	0	0.013444248382488866			
Linoleate metabolism	0	2	0.013444248382488866			
Hexose phosphorylation	0	3	0.013444248382488866			
Vitamin B2 (riboflavin) metabolism	0	1	0.013444248382488866			
Squalene and cholesterol biosynthesis	0	0	0.013444248382488866			
Galactose metabolism	0	2	0.013444248382488866			
Keratan sulfate degradation	0	0	0.013444248382488866			
Glycerolipid metabolism	0	0	0.013444248382488866			
Carnitine shuttle	0	0	0.013444248382488866			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.013444248382488866			
Alkaloid biosynthesis II	0	1	0.013444248382488866			
Vitamin B1 (thiamin) metabolism	0	1	0.013444248382488866			
Glycosphingolipid biosynthesis - globoseries	0	2	0.013444248382488866			
Histidine metabolism	0	2	0.013444248382488866			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.013444248382488866			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.013444248382488866			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.013444248382488866			
Bile acid biosynthesis	0	1	0.013444248382488866			
Parathio degradation	0	1	0.013444248382488866			
Propanoate metabolism	0	1	0.013444248382488866			
Blood Group Biosynthesis	0	0	0.013444248382488866			
Electron transport chain	0	0	0.013444248382488866			
Vitamin H (biotin) metabolism	0	1	0.013444248382488866			
Biopterin metabolism	0	0	0.013444248382488866			
Vitamin E metabolism	0	1	0.013444248382488866			
Androgen and estrogen biosynthesis and metabolism	0	0	0.013444248382488866			
Glycine, serine, alanine and threonine metabolism	0	5	0.013444248382488866			
Caffeine metabolism	0	2	0.013444248382488866			
Lipoate metabolism	0	0	0.013444248382488866			
Heparan sulfate biosynthesis	0	0	0.013444248382488866			
Vitamin B9 (folate) metabolism	0	0	0.013444248382488866			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.013444248382488866			
Urea cycle/amino group metabolism	0	7	0.013444248382488866			
De novo fatty acid biosynthesis	0	2	0.013444248382488866			
Vitamin A (retinol) metabolism	0	1	0.013444248382488866			
Valine, leucine and isoleucine degradation	0	1	0.013444248382488866			
Fatty Acid Metabolism	0	1	0.013444248382488866			
Glycosaminoglycan degradation	0	0	0.013444248382488866			
Fatty acid oxidation	0	0	0.013444248382488866			
Fructose and mannose metabolism	0	3	0.013444248382488866			
ROS Detoxification	0	0	0.013444248382488866			
Xenobiotics metabolism	0	0	0.013444248382488866			
Saturated fatty acids beta-oxidation	0	0	0.013444248382488866			
CoA Catabolism	0	1	0.013444248382488866			
Omega-3 fatty acid metabolism	0	1	0.013444248382488866			
Butanoate metabolism	0	1	0.013444248382488866			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.013444248382488866			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.013444248382488866			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	10	0.013444248382488866			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	0	0.013444248382488866			
Geraniol degradation	0	0	0.013444248382488866			
D4&E4-neuroprostanes formation	0	0	0.013444248382488866			
Vitamin D	0	0	0.013444248382488866			
Dynorphin metabolism	0	0	0.013444248382488866			
Heparan sulfate degradation	0	0	0.013444248382488866			
Fatty acid oxidation, peroxisome	0	0	0.013444248382488866			
Polyunsaturated fatty acid biosynthesis	0	0	0.013444248382488866			
Purine metabolism	0	15	0.013444248382488866			
Alanine and Aspartate Metabolism	0	2	0.013444248382488866			
Glutathione Metabolism	0	1	0.013444248382488866			
Keratan sulfate biosynthesis	0	0	0.013444248382488866			
TCA cycle	0	1	0.013444248382488866			
3-Chloroacrylic acid degradation	0	0	0.013444248382488866			
Arachidonic acid metabolism	0	1	0.013444248382488866			
Sphingolipid metabolism	0	0	0.013444248382488866			
O-Glycan biosynthesis	0	0	0.013444248382488866			
Glycosphingolipid metabolism	0	2	0.013444248382488866			
Limonene and pinene degradation	0	0	0.013444248382488866			
