pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Glycolysis and Gluconeogenesis	1	1	0.029577346441475506	E92	C01136/C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide/[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
Vitamin B1 (thiamin) metabolism	1	1	0.029577346441475506	E92	C01136/C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide/[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
Purine metabolism	2	6	0.0348710192420805	E59,E150	C00242,C00387	Guanine$Guanosine
Vitamin B6 (pyridoxine) metabolism	1	2	0.04470212587177548	E120	C00250	Pyridoxal
Drug metabolism - cytochrome P450	1	3	0.04764305520544492	E102	C16602/C16601/C07496	3-Hydroxycarbamazepine/2-Hydroxycarbamazepine/Carbamazepine-10,11-epoxide; Carbamazepine epoxide
Urea cycle/amino group metabolism	2	10	0.048231241072178806	E59,E95	C00242,C00581/gudac	Guanine$Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid/Guanidinoacetate
Glycine, serine, alanine and threonine metabolism	1	4	0.05024787832955214	E95	C00581/gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid/Guanidinoacetate
Pyrimidine metabolism	1	6	0.05226451558692547	E139		
Tyrosine metabolism	2	16	0.05335686076800269	E51,E47	,	$
Tryptophan metabolism	1	12	0.05402907318712713	E146		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.05411309973951769			
Hyaluronan Metabolism	0	2	0.05411309973951769			
N-Glycan biosynthesis	0	3	0.05411309973951769			
Glycosphingolipid biosynthesis - ganglioseries	0	2	0.05411309973951769			
R Group Synthesis	0	0	0.05411309973951769			
C5-Branched dibasic acid metabolism	0	0	0.05411309973951769			
Pyruvate Metabolism	0	0	0.05411309973951769			
Sialic acid metabolism	0	0	0.05411309973951769			
Chondroitin sulfate degradation	0	0	0.05411309973951769			
Di-unsaturated fatty acid beta-oxidation	0	1	0.05411309973951769			
Putative anti-Inflammatory metabolites formation from EPA	0	2	0.05411309973951769			
Linoleate metabolism	0	4	0.05411309973951769			
Hexose phosphorylation	0	4	0.05411309973951769			
Vitamin B2 (riboflavin) metabolism	0	0	0.05411309973951769			
Squalene and cholesterol biosynthesis	0	1	0.05411309973951769			
Galactose metabolism	0	3	0.05411309973951769			
Keratan sulfate degradation	0	3	0.05411309973951769			
Glycerolipid metabolism	0	0	0.05411309973951769			
Carnitine shuttle	0	2	0.05411309973951769			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.05411309973951769			
Alkaloid biosynthesis II	0	1	0.05411309973951769			
Glycosphingolipid biosynthesis - globoseries	0	2	0.05411309973951769			
Histidine metabolism	0	4	0.05411309973951769			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.05411309973951769			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.05411309973951769			
Glycosphingolipid biosynthesis - lactoseries	0	2	0.05411309973951769			
Bile acid biosynthesis	0	1	0.05411309973951769			
Parathio degradation	0	0	0.05411309973951769			
Propanoate metabolism	0	0	0.05411309973951769			
Blood Group Biosynthesis	0	2	0.05411309973951769			
Electron transport chain	0	0	0.05411309973951769			
Vitamin H (biotin) metabolism	0	0	0.05411309973951769			
Biopterin metabolism	0	2	0.05411309973951769			
Vitamin E metabolism	0	1	0.05411309973951769			
Androgen and estrogen biosynthesis and metabolism	0	1	0.05411309973951769			
Caffeine metabolism	0	0	0.05411309973951769			
Lipoate metabolism	0	1	0.05411309973951769			
Heparan sulfate biosynthesis	0	0	0.05411309973951769			
Vitamin B9 (folate) metabolism	0	1	0.05411309973951769			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.05411309973951769			
De novo fatty acid biosynthesis	0	1	0.05411309973951769			
Vitamin A (retinol) metabolism	0	1	0.05411309973951769			
Valine, leucine and isoleucine degradation	0	5	0.05411309973951769			
Fatty Acid Metabolism	0	1	0.05411309973951769			
Glycosaminoglycan degradation	0	0	0.05411309973951769			
Fatty acid oxidation	0	0	0.05411309973951769			
Fructose and mannose metabolism	0	2	0.05411309973951769			
ROS Detoxification	0	0	0.05411309973951769			
Xenobiotics metabolism	0	4	0.05411309973951769			
Saturated fatty acids beta-oxidation	0	0	0.05411309973951769			
CoA Catabolism	0	1	0.05411309973951769			
Omega-3 fatty acid metabolism	0	0	0.05411309973951769			
Butanoate metabolism	0	1	0.05411309973951769			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.05411309973951769			
Glycosphingolipid biosynthesis - neolactoseries	0	2	0.05411309973951769			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	3	0.05411309973951769			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.05411309973951769			
Geraniol degradation	0	0	0.05411309973951769			
D4&E4-neuroprostanes formation	0	1	0.05411309973951769			
Vitamin D	0	0	0.05411309973951769			
Dynorphin metabolism	0	0	0.05411309973951769			
Heparan sulfate degradation	0	0	0.05411309973951769			
Fatty acid oxidation, peroxisome	0	0	0.05411309973951769			
Polyunsaturated fatty acid biosynthesis	0	0	0.05411309973951769			
