input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row7	E2	row7_M+H[1+]	C00944	3-Dehydroquinate; 5-Dehydroquinate; 3-Dehydroquinic acid; 5-Dehydroquinic acid	row7	191.0556	377.3	0.8411900606717013	0.5317191896285437	C7H12O6,C7H14O7
row8	E3	row8_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row8	160.0607	170.45	0.8794508352389195	-0.3969497010345133	C6H13NO5
row9	E4	row9_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row9	160.0607	193.78	0.8662349362344988	-0.44259230844156117	C6H13NO5
row10	E5	row10_M+Na[1+]	C00483;C01183;C02735	Tyramine$N,N-Dimethylaniline N-oxide$Phenylethanolamine; 2-Amino-1-phenylethanol	row10	160.0738	293.2	0.9593720827703643	-0.16361532123574127	C7H12O4
row12	E6	row12_M+H[1+];row13_M+H[1+];row14_M+H[1+];row15_M+H[1+]	C09815	Benzamide	row12	122.06	52.08	0.927326310510409	-0.2717034971774682	
row13	E6	row12_M+H[1+];row13_M+H[1+];row14_M+H[1+];row15_M+H[1+]	C09815	Benzamide	row13	122.06	53.66	0.7599506501894983	0.883313517124437	
row14	E6	row12_M+H[1+];row13_M+H[1+];row14_M+H[1+];row15_M+H[1+]	C09815	Benzamide	row14	122.06	67.77	0.917137748254401	-0.2953944983437673	
row15	E6	row12_M+H[1+];row13_M+H[1+];row14_M+H[1+];row15_M+H[1+]	C09815	Benzamide	row15	122.06	70.53	0.8838085241445763	-0.38257862299579554	
row23	E8	row23_M+H[1+]	C00804	Propynoate; Propiolic acid; Acetylenecarboxylic acid; Acetylenemonocarboxylate	row23	71.0127	301.08	0.7337805064964935	0.9746486356873457	
row28	E9	row28_M+H[1+];row29_M+H[1+]	C00322	2-Oxoadipate	row28	161.0449	242.72	0.7455792601003204	-0.937267010130442	C6H12O6,C6H10O5
row29	E9	row28_M+H[1+];row29_M+H[1+]	C00322	2-Oxoadipate	row29	161.0449	245.47	0.7739800364685023	-0.825569490126847	C6H12O6,C6H10O5
row43	E11	row43_M+H[1+];row68_M(C13)+H[1+]	C00158;C04575;C00311	Citrate$$Isocitrate	row43	193.0348	307.77	0.835714692115977	0.5843789598469373	C6H10O7
row68	E11	row43_M+H[1+];row68_M(C13)+H[1+]	C00158;C04575;C00311	Citrate$$Isocitrate	row68	194.0382	307.77	0.830319297944868	-0.6064309687654348	C10H9NO,C10H12ClNO2
row92	E16	row102_M(C13)+H[1+];row92_M+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row92	130.05	184.53	0.6359277119925915	-1.355333807610358	
row93	E17	row93_M+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row93	130.05	299.9	0.3576801933604986	2.7931528332079125	
row101	E23	row101_M+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate	row101	166.0502	47.59	0.7380506971654702	0.9523794719130688	C6H6N4O2,C8H9NO3,C8H8NO3,C8H11NO4
row102	E16	row102_M(C13)+H[1+];row92_M+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row102	131.0533	184.13	0.8481232842968909	-0.5000522105939252	C6H12OS
row113	E34	row113_M+Na[1+]	C01250	N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate	row113	196.0585	225.32	0.5594860871706128	1.7059723502053856	C6H12O7
row114	E36	row114_M+H[1+]	C00822;C05604	Dopaquinone$2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome	row114	196.0612	380.45	0.7683752411305407	-0.847656099944156	C9H11NO4,C5H13N2O4P,C9H13NO5
row163	E43	row163_M+H[1+]	C00534	Pyridoxamine	row163	169.0975	34.06	0.9386772604453124	-0.21952162548115536	C8H16N2O3,C8H14N2O2,C8H13N2O2
row164	E44	row164_M+H[1+]	C00534	Pyridoxamine	row164	169.0975	193.78	0.811518012327968	-0.6808486576968363	C8H16N2O3,C8H14N2O2,C8H13N2O2
row173	E45	row173_M+Na[1+]	C00217;C00025;C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde	row173	170.0426	254.8	0.714136807282324	-1.0132585007598691	
row177	E48	row177_M+Na[1+]	C00791		row177	136.0477	48.64	0.7824927984895476	0.7929195198923944	C8H8O2
row189	E49	row189_M+Na[1+]	C02670;C00072;glac	D-glucurono-6,3-lactone$L-Ascorbate$D-glucurono-6,3-lactone	row189	199.0219	241.27	0.8040672025380546	0.6992001031753343	C12H10O2S,C6H8NaO6,C6H11NaO7
row208	E54	row208_M+H[1+];row226_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol	row208	171.0656	194.57	0.509439964735034	1.9477892689774872	C8H14O5,C8H12O4,C6H9N3O3
row211	E55	row211_M+H[1+]	C00108	Anthranilate	row211	138.0551	47.59	0.9820419151541088	0.07588927914941998	C5H6N4O
row222	E59	row222_M+Na[1+];row223_M+Na[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone	row222	201.0375	176.09	0.5167336379004994	1.908021028008783	C10H7N3S,C12H12O2S
row223	E59	row222_M+Na[1+];row223_M+Na[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone	row223	201.0375	178.19	0.5267916177124946	1.8580613348524737	C10H7N3S,C12H12O2S
row226	E54	row208_M+H[1+];row226_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol	row226	172.0689	194.83	0.8616646858598838	-0.4529437993349082	
row229	E61	row229_M+Na[1+]	C00122	Fumarate	row229	139.0002	241.4	0.9106489040016575	-0.31701520727788435	
row265	E64	row265_M+H[1+]	C05828	3-Methylimidazoleacetic acid	row265	141.066	354.45	0.8922082014800192	0.3609533916568465	
row276	E33	row1204_M+HCOONa[1+];row276_M+H[1+]	C01250	N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate	row276	174.0765	194.7	0.8040446265700365	0.702041079769409	C7H13NO4,C7H15NO5
row277	E35	row277_M+H[1+]	C01250	N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate	row277	174.0765	287.03	0.6783630665109581	1.1726808137296612	C7H13NO4,C7H15NO5
row303	E68	row303_M+H[1+]	C00078;C00525	L-Tryptophan$D-Tryptophan	row303	205.0977	233.76	0.46043674701921133	-2.1804256499350405	C11H16N2O3,C9H11N5O,C11H14N2O2
row335	E75	row335_M+H[1+]	C01045;C01042	N-Formyl-L-glutamate$N-Acetyl-L-aspartate	row335	176.0557	212.85	0.8209561001464589	-0.6543675965911636	C4H8N4O4,C6H11NO5,C6H13NO6
row336	E76	row336_M+Na[1+]	C03758	Dopamine	row336	176.0686	297.93	0.8217146530962058	-0.6495264704374093	C7H12O5
row337	E77	row337_M+Na[1+]	C03758	Dopamine	row337	176.0686	314.08	0.7184495627299256	-1.0055711047333693	C7H12O5
row341	E81	row341_M+H[1+]	C05130	Imidazole-4-acetaldehyde; Imidazole acetaldehyde	row341	111.0553	163.98	0.8586131632759194	0.45969122271827256	C3H5N5
row370	E84	row370_M[1+];row406_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate	row370	146.058	277.18	0.5943092586217882	-1.6166856814948312	C6H10O4
row385	E85	row385_M+H[1+]	C03239;C02946;C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate$4-Acetamidobutanoate$L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde	row385	146.0813	182.16	0.917137748254401	-0.300080070542442	
row386	E86	row386_M+H[1+]	C00780	Serotonin	row386	177.1026	178.32	0.8481232842968909	-0.49473925761491433	C10H14N2O,C10H16N2O2,C8H11N5
row404	E89	row404_M+H[1+]	C02512;C00429	Beta cyanoalanine$5,6-dihydrouracil	row404	115.0503	308.96	0.4905310314837205	2.0061285592510796	
row406	E84	row370_M[1+];row406_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate	row406	147.0652	277.18	0.41363737285835217	-2.517469969703295	
row416	E91	row416_M+Na[1+];row417_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine	row416	210.1577	29.47	0.7837304422517363	-0.7819208148927747	C13H22O2
row417	E91	row416_M+Na[1+];row417_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine	row417	210.1577	33.8	0.8074416373786731	-0.6891829982887135	C13H22O2
row423	E92	row423_M+H[1+];row439_M(C13)+H[1+]	C01180	2-keto-4-methylthiobutyrate	row423	149.0268	273.9	0.41363737285835217	2.499011423089658	
row430	E60	row430_M+H[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone	row430	179.0554	282.43	0.560256553423214	-1.7009465978268556	C6H12O6
row430	E93	row430_M+Na[1+]	CE2026	3-methylcrotonoylglycine	row430	179.0554	282.43	0.560256553423214	-1.7009465978268556	C6H12O6
row439	E92	row423_M+H[1+];row439_M(C13)+H[1+]	C01180	2-keto-4-methylthiobutyrate	row439	150.0301	273.9	0.6084051981230564	1.5784352057775253	
row449	E95	row449_M+H[1+]	C00259;C00309;C00312;C00310;C00121;C00181	L-Arabinose$D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose$L-Xylulose$D-Xylulose$D-Ribose$D-Xylose	row449	151.0604	164.38	0.6855386971490758	-1.1163544051913246	C5H12O5
row460	E96	row460_M+Na[1+];row752_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid	row460	212.0536	184.66	0.7098775427094887	-1.0394508100886783	C7H13NO5
row482	E1	row482_M+Na[1+]	C00944	3-Dehydroquinate; 5-Dehydroquinate; 3-Dehydroquinic acid; 5-Dehydroquinic acid	row482	213.0377	194.57	0.6150237570106931	1.500561013620977	C13H12O2S,C10H8F2O3
row491	E98	row491_M+H[1+];row516_M(C13)+H[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose	row491	181.071	194.57	0.484968982441094	-2.033809831667668	C6H14O6
row491	E100	row491_M+Na[1+]	CE4970;CE4968	2-methylbutyrylglycine$isovalerylglycine	row491	181.071	194.57	0.484968982441094	-2.033809831667668	C6H14O6
row508	E101	row508_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione	row508	214.0482	298.98	0.3034290991537492	3.1762673622797535	C5H14NO6P,C6H13NO5
row516	E98	row491_M+H[1+];row516_M(C13)+H[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose	row516	182.0745	194.57	0.44807160653467787	-2.2539250856002004	C13H10O,C10H13N,C10H14ClN
row518	E58	row518_M+Na[1+];row519_M+Na[1+]	C00900;C06010	2-Acetolactate$(S)-2-Acetolactate; (S)-2-Hydroxy-2-methyl-3-oxobutanoate	row518	155.0316	222.17	0.9735412202357782	0.120577247148977	C3H6N6O3
row519	E58	row518_M+Na[1+];row519_M+Na[1+]	C00900;C06010	2-Acetolactate$(S)-2-Acetolactate; (S)-2-Hydroxy-2-methyl-3-oxobutanoate	row519	155.0316	223.35	0.835714692115977	-0.5807998760465931	C3H6N6O3
row522	E105	row522_M+H[1+]	C00082;CE2174	L-Tyrosine$	row522	182.0816	107.66	0.830319297944868	-0.6153165560855031	C9H13NO3,C6H15N2O2
row542	E109	row542_M+H[1+];row543_M+H[1+]	C00135	L-Histidine	row542	156.077	364.95	0.6168351928731398	-1.4330453703226704	
row543	E109	row542_M+H[1+];row543_M+H[1+]	C00135	L-Histidine	row543	156.077	369.29	0.6150237570106931	-1.5353065531792376	
row551	E110	row551_M+H[1+]	C00295	Orotate	row551	157.0247	217.58	0.4208451293757213	2.4435823989685233	C5H6N2O4,C5H8N2O5
row557	E111	row1215_M+HCOONa[1+];row557_M+Na[1+];row558_M+Na[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline	row557	216.0986	307.51	0.7098775427094887	-1.0345655953680524	C8H15N3O4,C6H12N6O3
row558	E111	row1215_M+HCOONa[1+];row557_M+Na[1+];row558_M+Na[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline	row558	216.0986	318.15	0.7158453038919423	1.0101987347122574	C8H15N3O4,C6H12N6O3
row593	E118	row593_M+Na[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$	row593	218.0779	334.07	0.8194412134105218	0.6601813169472848	C7H13N3O5,C10H17NS
row606	E120	row606_M+H[1+];row622_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan	row606	221.0928	173.6	0.49543285235262874	-1.9882060423480223	C9H11N5O2,C11H14N2O3
row622	E120	row606_M+H[1+];row622_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan	row622	222.0962	173.6	0.5167336379004994	-1.9097902375468119	C12H19NO2S,C12H17NOS
