pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Pyruvate Metabolism	1	1	0.0053776993529955465	E202	C03451	(R)-S-Lactoylglutathione
C5-Branched dibasic acid metabolism	1	2	0.01520880598269053	E8	C01732/C00490	Mesaconate; 2-Methylfumarate; Mesaconic acid; Methylfumaric acid/Itaconate; Itaconic acid; Methylenesuccinic acid
Phosphatidylinositol phosphate metabolism	1	8	0.06033106461641879	E231		
Glycine, serine, alanine and threonine metabolism	1	11	0.0767162423325771	E202	C03451	(R)-S-Lactoylglutathione
Aspartate and asparagine metabolism	1	17	0.10268044702125871	E65		
Vitamin D3 (cholecalciferol) metabolism	0	1	0.12167044786152424			
Hyaluronan Metabolism	0	4	0.12167044786152424			
N-Glycan biosynthesis	0	14	0.12167044786152424			
Glycolysis and Gluconeogenesis	0	5	0.12167044786152424			
Glycosphingolipid biosynthesis - ganglioseries	0	9	0.12167044786152424			
R Group Synthesis	0	1	0.12167044786152424			
Sialic acid metabolism	0	5	0.12167044786152424			
Chondroitin sulfate degradation	0	0	0.12167044786152424			
Di-unsaturated fatty acid beta-oxidation	0	1	0.12167044786152424			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.12167044786152424			
Linoleate metabolism	0	4	0.12167044786152424			
Hexose phosphorylation	0	4	0.12167044786152424			
Vitamin B2 (riboflavin) metabolism	0	1	0.12167044786152424			
Squalene and cholesterol biosynthesis	0	1	0.12167044786152424			
Galactose metabolism	0	9	0.12167044786152424			
Keratan sulfate degradation	0	4	0.12167044786152424			
Glycerolipid metabolism	0	0	0.12167044786152424			
Carnitine shuttle	0	4	0.12167044786152424			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.12167044786152424			
Alkaloid biosynthesis II	0	0	0.12167044786152424			
Vitamin B1 (thiamin) metabolism	0	1	0.12167044786152424			
Glycosphingolipid biosynthesis - globoseries	0	11	0.12167044786152424			
Histidine metabolism	0	4	0.12167044786152424			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.12167044786152424			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.12167044786152424			
Glycosphingolipid biosynthesis - lactoseries	0	9	0.12167044786152424			
Bile acid biosynthesis	0	2	0.12167044786152424			
Parathio degradation	0	0	0.12167044786152424			
Propanoate metabolism	0	1	0.12167044786152424			
Blood Group Biosynthesis	0	9	0.12167044786152424			
Electron transport chain	0	0	0.12167044786152424			
Vitamin H (biotin) metabolism	0	1	0.12167044786152424			
Biopterin metabolism	0	1	0.12167044786152424			
Vitamin E metabolism	0	1	0.12167044786152424			
Androgen and estrogen biosynthesis and metabolism	0	5	0.12167044786152424			
Caffeine metabolism	0	0	0.12167044786152424			
Lipoate metabolism	0	0	0.12167044786152424			
Heparan sulfate biosynthesis	0	0	0.12167044786152424			
Drug metabolism - cytochrome P450	0	3	0.12167044786152424			
Vitamin B9 (folate) metabolism	0	3	0.12167044786152424			
Tryptophan metabolism	0	10	0.12167044786152424			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.12167044786152424			
Urea cycle/amino group metabolism	0	16	0.12167044786152424			
De novo fatty acid biosynthesis	0	0	0.12167044786152424			
Vitamin A (retinol) metabolism	0	3	0.12167044786152424			
Valine, leucine and isoleucine degradation	0	6	0.12167044786152424			
Fatty Acid Metabolism	0	0	0.12167044786152424			
Glycosaminoglycan degradation	0	0	0.12167044786152424			
Fatty acid oxidation	0	1	0.12167044786152424			
Fructose and mannose metabolism	0	8	0.12167044786152424			
ROS Detoxification	0	0	0.12167044786152424			
Xenobiotics metabolism	0	4	0.12167044786152424			
Saturated fatty acids beta-oxidation	0	1	0.12167044786152424			
CoA Catabolism	0	1	0.12167044786152424			
Omega-3 fatty acid metabolism	0	0	0.12167044786152424			
Butanoate metabolism	0	4	0.12167044786152424			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.12167044786152424			
Glycosphingolipid biosynthesis - neolactoseries	0	9	0.12167044786152424			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	3	0.12167044786152424			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.12167044786152424			
Geraniol degradation	0	0	0.12167044786152424			
D4&E4-neuroprostanes formation	0	0	0.12167044786152424			
Vitamin D	0	0	0.12167044786152424			
Dynorphin metabolism	0	0	0.12167044786152424			
Heparan sulfate degradation	0	0	0.12167044786152424			
Fatty acid oxidation, peroxisome	0	0	0.12167044786152424			
Polyunsaturated fatty acid biosynthesis	0	0	0.12167044786152424			
Purine metabolism	0	8	0.12167044786152424			
Alanine and Aspartate Metabolism	0	1	0.12167044786152424			
Glutathione Metabolism	0	4	0.12167044786152424			
Keratan sulfate biosynthesis	0	7	0.12167044786152424			
TCA cycle	0	2	0.12167044786152424			
3-Chloroacrylic acid degradation	0	0	0.12167044786152424			
Arachidonic acid metabolism	0	4	0.12167044786152424			
Sphingolipid metabolism	0	0	0.12167044786152424			
O-Glycan biosynthesis	0	7	0.12167044786152424			
Glycosphingolipid metabolism	0	13	0.12167044786152424			
Limonene and pinene degradation	0	0	0.12167044786152424			
Arginine and Proline Metabolism	0	7	0.12167044786152424			
Proteoglycan biosynthesis	0	5	0.12167044786152424			
Vitamin K metabolism	0	0	0.12167044786152424			
Glycerophospholipid metabolism	0	10	0.12167044786152424			
Glutamate metabolism	0	3	0.12167044786152424			
Porphyrin metabolism	0	6	0.12167044786152424			
Benzoate degradation via CoA ligation	0	0	0.12167044786152424			
Prostaglandin formation from arachidonate	0	0	0.12167044786152424			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	1	0.12167044786152424			
Vitamin B6 (pyridoxine) metabolism	0	1	0.12167044786152424			
Pentose and Glucuronate Interconversions	0	5	0.12167044786152424			
Atrazine degradation	0	0	0.12167044786152424			
N-Glycan Degradation	0	4	0.12167044786152424			
Leukotriene metabolism	0	2	0.12167044786152424			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.12167044786152424			
Fatty acid activation	0	1	0.12167044786152424			
Carbon fixation	0	0	0.12167044786152424			
Nucleotide Sugar Metabolism	0	1	0.12167044786152424			
Ubiquinone Biosynthesis	0	1	0.12167044786152424			
1- and 2-Methylnaphthalene degradation	0	0	0.12167044786152424			
Pyrimidine metabolism	0	11	0.12167044786152424			
Nitrogen metabolism	0	0	0.12167044786152424			
Drug metabolism - other enzymes	0	0	0.12167044786152424			
Aminosugars metabolism	0	7	0.12167044786152424			
Tyrosine metabolism	0	16	0.12167044786152424			
Beta-Alanine metabolism	0	5	0.12167044786152424			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.12167044786152424			
C21-steroid hormone biosynthesis and metabolism	0	4	0.12167044786152424			
Starch and Sucrose Metabolism	0	8	0.12167044786152424			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.12167044786152424			
Omega-6 fatty acid metabolism	0	0	0.12167044786152424			
Phytanic acid peroxisomal oxidation	0	0	0.12167044786152424			
Pentose phosphate pathway	0	3	0.12167044786152424			
Methionine and cysteine metabolism	0	4	0.12167044786152424			
Lysine metabolism	0	6	0.12167044786152424			
Selenoamino acid metabolism	0	0	0.12167044786152424			
