massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	165.0772	27.54	0.41129562193794217	-1.1649130258647047	C6H13NO2S,C6H13NO2S
row2	204.0243	242.45	0.08713729342869529	3.2564694915799968	
row3	165.0909	27.67	0.8324045976361156	-0.29800104042643333	
row4	127.123	203.48	0.26218467937089185	1.675405416296935	C7H14N2
row5	204.0866	356.04	0.023830618066971763	5.661313736145143	C8H13NO5,C9H17NS2
row6	204.0978	318.46	0.04636576787058494	-4.278096277976824	C7H13N3O4
row7	204.0978	332.17	0.007474239415299682	-9.303274576370226	C7H13N3O4
row8	204.1174	217.3	0.10996665624841442	2.919619276621566	
row9	128.1264	203.22	0.4071836425577011	1.1764302686681536	C7H14N2
row10	204.1423	28.59	0.2207047963197134	-1.9237883526556745	C9H18N2O3
row11	128.9326	1.18	0.2785507365856497	-1.615112117080239	
row12	165.9302	207.69	0.6801811383133387	0.5766520894966278	
row13	204.9673	207.29	0.1154742850066431	2.8452795347731277	
row14	74.0594	29.12	0.6184268664674502	-0.6930855827429567	
row15	205.0559	294.13	0.38007413829821046	-1.2584635258680914	
row16	205.0682	197.55	0.3525047876325823	-1.3451885743260499	
row17	205.0682	215.86	0.020319952598910743	-6.045128496347539	
row18	205.0818	355.22	0.010902280965539506	-7.777980669334225	C7H12N2O5,C7H12N2O5
row19	205.0818	372.75	0.12439003108016235	-2.7347891049499324	C7H12N2O5,C7H12N2O5
row20	205.0971	166.16	0.3562006136003625	-1.3302255515775723	C11H12N2O2
row21	205.1182	261.58	0.05716211900366703	-3.923985918560507	C8H16N2O4
row22	74.0731	216.65	0.8082189106045927	-0.33786691820389003	
row23	205.9437	207.16	0.21512888529563867	1.9976487337158533	
row24	205.9437	213.6	0.21512888529563867	1.9976275963478676	
row25	205.9437	216.39	0.21618749605714824	1.9785175047489476	
row26	205.9538	1.31	0.21512888529563867	1.9964853582253752	
row27	166.9506	209.0	0.4679687262129821	1.0279784678787736	
row28	131.0338	324.4	8.378501367786095e-05	72.75777832845688	C5H6O4
row29	205.9956	256.7	0.623891083194721	-0.6837474814090742	
row30	74.0736	239.92	0.1745897030536215	-2.299556685288209	
row31	131.0702	27.67	0.46443197577459566	-1.0359879600911213	
row32	131.0815	254.71	0.10937636412405102	-2.9355134120219035	C3H7NO2
row33	206.04	205.45	0.9345271091543632	0.12102963015456286	
row34	206.04	222.16	0.9536802742697562	-0.0848035894443027	
