input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row3	E4	row24_M(C13)+H[1+];row3_M+H[1+]	C00300	Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine	row3	132.0769	252.96	0.9999114918879304	-0.0065911889148873425	C4H9N3O2
row24	E4	row24_M(C13)+H[1+];row3_M+H[1+]	C00300	Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine	row24	133.0801	252.83	0.9999114918879304	0.9928580875570986	C4H9N3O2
row26	E7	row26_M+H[1+]	C06103	6-Hydroxyhexanoic acid; 6-Hydroxyhexanoate	row26	133.0861	26.79	0.9999114918879304	1.547529354021232	
row32	E8	row32_M+Na[1+]	C00257;C00800	D-Gluconate$L-Gulonate	row32	219.0476	192.56	0.9999114918879304	1.6422029015609232	
row50	E11	row300_M+Na[1+];row50_M+H[1+]	C00864	(R)-Pantothenate	row50	220.1181	179.0	0.9999114918879304	-0.4310942632901407	C9H17NO5
row66	E15	row66_M+H[1+];row81_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan	row66	221.0922	191.51	0.9999114918879304	0.7281542556700322	C11H12N2O3
row81	E15	row66_M+H[1+];row81_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan	row81	222.0956	191.25	0.9999114918879304	0.7413431267222559	C11H12N2O3
row98	E20	row98_M+H[1+]	C07086;C03765	Phenylacetic acid; Benzylformic acid; Phenylacetate; Benzeneacetiic acid$4-Hydroxyphenylacetaldehyde	row98	137.0598	204.41	0.9999114918879304	0.482052575631995	C8H8O2
row100	E22	row100_M+H[1+]	C02291;C00542	L-Cystathionine$Cystathionine	row100	223.0749	25.33	0.9999114918879304	0.6728460282214338	
row107	E28	row107_M+Na[1+]	CE4788;C00763;C00148	acetamidopropanal$D-Proline$L-Proline	row107	138.0526	222.17	0.9999114918879304	0.45074696933492914	
row114	E30	row114_M+H[1+]	C00785	Urocanate	row114	139.0503	182.68	0.9999114918879304	0.7713800708409311	C6H6N2O2
row144	E34	row144_M(C13)+H[1+];row509_M+Na[1+];row510_M+Na[1+]	C00082;CE2174	L-Tyrosine$	row144	183.0844	204.27	0.9999114918879304	-0.03364941440386205	C9H11NO3
row153	E35	row153_M+H[1+]	C05589;C00788	L-Normetanephrine$L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol	row153	184.097	30.07	0.9999114918879304	1.4262329589095297	
row154	E36	row154_M+H[1+]	C05589;C00788	L-Normetanephrine$L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol	row154	184.097	161.51	0.9999114918879304	1.0045462645298164	
row159	E39	row159_M+Na[1+]	C00503	Erythritol; Erythrol; Phycitol; Phycite; Erythrite	row159	145.0474	197.29	0.9999114918879304	0.6965212963476087	
row176	E42	row176_M+H[1+]	C01035	4-Guanidinobutanoate	row176	146.0925	254.67	0.9999114918879304	-0.5219435421880849	C5H11N3O2
row184	E48	row184_M+Na[1+]	C01019	6-Deoxy-L-galactose; L-Fucose	row184	187.0578	191.12	0.9999114918879304	0.41076392366558245	
row196	E50	row196_M+H[1+]	C05579	Indole-5,6-quinone	row196	148.0393	27.97	0.9999114918879304	0.6836591838651608	C8H5NO2
row197	E51	row197_M+H[1+]	C05579	Indole-5,6-quinone	row197	148.0393	204.41	0.9999114918879304	-0.10399749298840139	
row204	E53	row204_M[1+];row661_M+Na[1+];row662_M+Na[1+]	CE2153		row204	189.1025	27.97	0.9999114918879304	0.2625023124158868	
row216	E55	row216_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI	row216	150.0551	47.77	0.9999114918879304	0.6872401957376073	C8H7NO2
row236	E59	row236_M+H[1+]	C06868	Carbamazepine	row236	237.1023	38.25	0.9999114918879304	-0.3001921326193689	
row237	E60	row237_M+H[1+]	C06868	Carbamazepine	row237	237.1023	70.72	0.9999114918879304	0.4405016575675532	
row239	E61	row239_M+Na[1+]	C00547;C00314	Norepinephrine$Pyridoxine	row239	192.0627	50.0	0.9999114918879304	0.9980139026729034	
