pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Vitamin D3 (cholecalciferol) metabolism	0	0	0.009074867658179985			
Hyaluronan Metabolism	0	0	0.009074867658179985			
N-Glycan biosynthesis	0	1	0.009074867658179985			
Glycolysis and Gluconeogenesis	0	2	0.009074867658179985			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.009074867658179985			
R Group Synthesis	0	0	0.009074867658179985			
C5-Branched dibasic acid metabolism	0	0	0.009074867658179985			
Pyruvate Metabolism	0	0	0.009074867658179985			
Sialic acid metabolism	0	0	0.009074867658179985			
Chondroitin sulfate degradation	0	0	0.009074867658179985			
Di-unsaturated fatty acid beta-oxidation	0	0	0.009074867658179985			
Putative anti-Inflammatory metabolites formation from EPA	0	2	0.009074867658179985			
Linoleate metabolism	0	2	0.009074867658179985			
Hexose phosphorylation	0	3	0.009074867658179985			
Vitamin B2 (riboflavin) metabolism	0	0	0.009074867658179985			
Squalene and cholesterol biosynthesis	0	1	0.009074867658179985			
Galactose metabolism	0	2	0.009074867658179985			
Keratan sulfate degradation	0	1	0.009074867658179985			
Glycerolipid metabolism	0	0	0.009074867658179985			
Carnitine shuttle	0	4	0.009074867658179985			
3-oxo-10R-octadecatrienoate beta-oxidation	0	2	0.009074867658179985			
Alkaloid biosynthesis II	0	2	0.009074867658179985			
Vitamin B1 (thiamin) metabolism	0	3	0.009074867658179985			
Glycosphingolipid biosynthesis - globoseries	0	0	0.009074867658179985			
Histidine metabolism	0	4	0.009074867658179985			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.009074867658179985			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.009074867658179985			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.009074867658179985			
Bile acid biosynthesis	0	5	0.009074867658179985			
Parathio degradation	0	1	0.009074867658179985			
Propanoate metabolism	0	0	0.009074867658179985			
Blood Group Biosynthesis	0	0	0.009074867658179985			
Electron transport chain	0	0	0.009074867658179985			
Vitamin H (biotin) metabolism	0	0	0.009074867658179985			
Biopterin metabolism	0	2	0.009074867658179985			
Vitamin E metabolism	0	1	0.009074867658179985			
Androgen and estrogen biosynthesis and metabolism	0	0	0.009074867658179985			
Glycine, serine, alanine and threonine metabolism	0	2	0.009074867658179985			
Caffeine metabolism	0	0	0.009074867658179985			
Lipoate metabolism	0	0	0.009074867658179985			
Heparan sulfate biosynthesis	0	0	0.009074867658179985			
Drug metabolism - cytochrome P450	0	4	0.009074867658179985			
Vitamin B9 (folate) metabolism	0	1	0.009074867658179985			
Tryptophan metabolism	0	10	0.009074867658179985			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.009074867658179985			
Urea cycle/amino group metabolism	0	9	0.009074867658179985			
De novo fatty acid biosynthesis	0	0	0.009074867658179985			
Vitamin A (retinol) metabolism	0	1	0.009074867658179985			
Valine, leucine and isoleucine degradation	0	4	0.009074867658179985			
Fatty Acid Metabolism	0	0	0.009074867658179985			
Glycosaminoglycan degradation	0	0	0.009074867658179985			
Fatty acid oxidation	0	0	0.009074867658179985			
Fructose and mannose metabolism	0	2	0.009074867658179985			
ROS Detoxification	0	0	0.009074867658179985			
Xenobiotics metabolism	0	3	0.009074867658179985			
Saturated fatty acids beta-oxidation	0	0	0.009074867658179985			
CoA Catabolism	0	1	0.009074867658179985			
Omega-3 fatty acid metabolism	0	0	0.009074867658179985			
Butanoate metabolism	0	1	0.009074867658179985			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.009074867658179985			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.009074867658179985			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	3	0.009074867658179985			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.009074867658179985			
Geraniol degradation	0	0	0.009074867658179985			
D4&E4-neuroprostanes formation	0	0	0.009074867658179985			
Vitamin D	0	0	0.009074867658179985			
Dynorphin metabolism	0	0	0.009074867658179985			
Heparan sulfate degradation	0	0	0.009074867658179985			
Fatty acid oxidation, peroxisome	0	0	0.009074867658179985			
Polyunsaturated fatty acid biosynthesis	0	0	0.009074867658179985			
Purine metabolism	0	6	0.009074867658179985			
Alanine and Aspartate Metabolism	0	1	0.009074867658179985			
Glutathione Metabolism	0	1	0.009074867658179985			
Keratan sulfate biosynthesis	0	0	0.009074867658179985			
TCA cycle	0	0	0.009074867658179985			
3-Chloroacrylic acid degradation	0	0	0.009074867658179985			
Arachidonic acid metabolism	0	4	0.009074867658179985			
Sphingolipid metabolism	0	0	0.009074867658179985			
O-Glycan biosynthesis	0	0	0.009074867658179985			
Glycosphingolipid metabolism	0	0	0.009074867658179985			
Limonene and pinene degradation	0	0	0.009074867658179985			
Arginine and Proline Metabolism	0	3	0.009074867658179985			
Proteoglycan biosynthesis	0	0	0.009074867658179985			
Vitamin K metabolism	0	0	0.009074867658179985			
Glycerophospholipid metabolism	0	3	0.009074867658179985			
Glutamate metabolism	0	1	0.009074867658179985			
Porphyrin metabolism	0	0	0.009074867658179985			
Phosphatidylinositol phosphate metabolism	0	0	0.009074867658179985			
Benzoate degradation via CoA ligation	0	0	0.009074867658179985			
Prostaglandin formation from arachidonate	0	0	0.009074867658179985			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.009074867658179985			
Vitamin B6 (pyridoxine) metabolism	0	2	0.009074867658179985			
Pentose and Glucuronate Interconversions	0	2	0.009074867658179985			
Atrazine degradation	0	0	0.009074867658179985			
N-Glycan Degradation	0	1	0.009074867658179985			
Leukotriene metabolism	0	3	0.009074867658179985			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.009074867658179985			
Fatty acid activation	0	0	0.009074867658179985			
Carbon fixation	0	0	0.009074867658179985			
Nucleotide Sugar Metabolism	0	0	0.009074867658179985			
Ubiquinone Biosynthesis	0	1	0.009074867658179985			
1- and 2-Methylnaphthalene degradation	0	0	0.009074867658179985			
Pyrimidine metabolism	0	5	0.009074867658179985			
Aspartate and asparagine metabolism	0	3	0.009074867658179985			
Nitrogen metabolism	0	1	0.009074867658179985			
Drug metabolism - other enzymes	0	0	0.009074867658179985			
Aminosugars metabolism	0	2	0.009074867658179985			
Tyrosine metabolism	0	14	0.009074867658179985			
Beta-Alanine metabolism	0	1	0.009074867658179985			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.009074867658179985			
C21-steroid hormone biosynthesis and metabolism	0	0	0.009074867658179985			
Starch and Sucrose Metabolism	0	2	0.009074867658179985			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.009074867658179985			
Omega-6 fatty acid metabolism	0	0	0.009074867658179985			
Phytanic acid peroxisomal oxidation	0	0	0.009074867658179985			
Pentose phosphate pathway	0	1	0.009074867658179985			
Methionine and cysteine metabolism	0	4	0.009074867658179985			
Lysine metabolism	0	2	0.009074867658179985			
Selenoamino acid metabolism	0	1	0.009074867658179985			
