pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Methionine and cysteine metabolism	5	9	0.018065708763969415	E1,E220,E469,E160,E223	C00245,C02712,C00440,C00519,C00021	Taurine$N-Acetylmethionine$5-Methyltetrahydrofolate$Hypotaurine$S-Adenosyl-L-homocysteine
Pyrimidine metabolism	6	15	0.06175951600705823	E355,E362,E16,E210,E132,E310	,,,,,	$$$$$
Urea cycle/amino group metabolism	9	25	0.06293588774052601	E217,E307,E35,E216,E183,E21,E223,E132,E246	C00547,C04441,C00300,C00547,,C05589/C00788,C00021,,	Norepinephrine$Peptide 2-(3-carboxy-3-aminopropyl)-L-histidine$Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine$Norepinephrine$$L-Normetanephrine/L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol$S-Adenosyl-L-homocysteine$$
Lysine metabolism	3	6	0.07327115368456433	E142,E223,E118	,C00021,	$S-Adenosyl-L-homocysteine$
Pyruvate Metabolism	1	1	0.1428451390639442	E405		
Glyoxylate and Dicarboxylate Metabolism	1	1	0.1428451390639442	E97		
Fatty Acid Metabolism	1	1	0.1428451390639442	E17		
Vitamin B12 (cyanocobalamin) metabolism	1	1	0.1428451390639442	E223	C00021	S-Adenosyl-L-homocysteine
Ubiquinone Biosynthesis	1	1	0.1428451390639442	E223	C00021	S-Adenosyl-L-homocysteine
Selenoamino acid metabolism	1	1	0.1428451390639442	E469	C00440	5-Methyltetrahydrofolate
Vitamin B9 (folate) metabolism	2	4	0.15393664397949752	E469,E73	C00440,	5-Methyltetrahydrofolate$
Glycerophospholipid metabolism	6	19	0.19334509705066802	E327,E53,E447,E223,E102,E466	,,,C00021,,	$$$S-Adenosyl-L-homocysteine$$
Tyrosine metabolism	9	30	0.19502562809847912	E55,E197,E217,E216,E21,E236,E223,E331,E282	,,C00547,C00547,C05589/C00788,,C00021,,	$$Norepinephrine$Norepinephrine$L-Normetanephrine/L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol$$S-Adenosyl-L-homocysteine$$
Vitamin B6 (pyridoxine) metabolism	2	5	0.20208385849928578	E216,E217	C00547,C00547	Norepinephrine$Norepinephrine
Aspartate and asparagine metabolism	7	24	0.22703974455928072	E112,E26,E127,E17,E155,E132,E78	,C02714,,,,,	$N-Acetylputrescine$$$$$
