input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row2	E1	row2_M+H[1+]	C00366	Urate	row2	169.0363	191.84	0.6139431711505541	1.132532683555281	C5H8NNaO4
row3	E2	row3_M+H[1+]	C00366	Urate	row3	169.0363	210.84	0.8227373939730244	0.45027752761893514	C5H8NNaO4
row4	E6	row4_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row4	109.0285	24.93	0.7346286671730676	0.6764048578501689	C3H8NO,CH6N4,C4H3N3O
row5	E7	row5_M+H[1+];row6_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row5	109.0285	163.28	0.6139431711505541	-1.1538401453936242	C3H8NO,CH6N4,C4H3N3O
row6	E7	row5_M+H[1+];row6_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row6	109.0285	165.25	0.7610533587764067	0.5867112707547437	C3H8NO,CH6N4,C4H3N3O
row42	E16	row42_M+H[1+];row66_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol	row42	171.0657	191.97	0.6653641276870451	0.9057320374409287	C8H14O5,C8H12O4,C6H9N3O3
row63	E17	row63_M+Na[1+]	C00073	L-Methionine	row63	172.0398	28.62	0.5466245803041105	-2.304491352714958	C5H8ClN5,C5H7N5,C7H9N2O,C10H9NO3,C10H7NO2
row66	E16	row42_M+H[1+];row66_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol	row66	172.069	192.36	0.5466245803041105	2.45757445740169	C8H12O4
row78	E21	row78_M+Na[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine	row78	116.0469	209.92	0.6507741376224728	-0.9661740467817228	C3H7N3O2
row82	E23	row82_M+H[1+]	C03239;C02946;C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate$4-Acetamidobutanoate$L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde	row82	146.0814	180.11	0.7076963573797973	0.7585546551456165	
row90	E24	row90_M+Na[1+]	C16631	alpha-Fluoro-beta-ureidopropionic acid; 2-Fluoro-3-ureidopropionic acid	row90	173.0333	267.43	0.6222166884956403	1.087229922936406	
row121	E32	row121_M+Na[1+];row122_M+Na[1+]	C01119	Oxidized dithiothreitol	row121	174.9865	25.73	0.0032282968966378094	41.91474149790647	
row122	E32	row121_M+Na[1+];row122_M+Na[1+]	C01119	Oxidized dithiothreitol	row122	174.9865	27.57	0.41445160736429987	6.066215211175147	
row127	E34	row127_M+Na[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate	row127	175.0372	297.23	0.5466741890946754	-1.6270693909899685	C6H6N6O2
row132	E38	row132_M+H[1+]	C00439	N-Formimidoyl-L-glutamate	row132	175.0718	305.9	0.5466245803041105	-2.194612326759255	C6H12N2O4
row149	E40	row149_M+H[1+]	C05527	3-Sulfinopyruvate	row149	152.9855	283.31	0.7076963573797973	-0.7554146672264068	
