input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row2	E3	row2_M+H[1+];row558_M[1+]	C01019	6-Deoxy-L-galactose; L-Fucose	row2	165.0755	315.04	0.8821666887654865	0.41613854484950885	
row20	E5	row20_M+Na[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol	row20	205.0682	197.55	0.823590881966344	0.6674564052358285	
row21	E6	row21_M+Na[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol	row21	205.0682	215.86	0.8421694936101146	-0.5966791012549402	
row25	E10	row25_M+H[1+];row444_M+Na[1+];row57_M(C13)+H[1+]	C00078;C00525	L-Tryptophan$D-Tryptophan	row25	205.0971	166.16	0.8559811615046445	0.5406607280295225	C11H12N2O2
row31	E12	row31_M(C13)+H[1+];row335_M+Na[1+]	C00906	5,6-Dihydrothymine	row31	130.0689	272.25	0.6204959274684897	1.6904820326594978	C6H11NS,C6H11NS
row32	E13	row32_M+H[1+];row33_M+H[1+]	C02571	O-Acetylcarnitine	row32	205.1317	410.4	0.6093919912451263	1.8939103298466096	
row33	E13	row32_M+H[1+];row33_M+H[1+]	C02571	O-Acetylcarnitine	row33	205.1317	411.84	0.6093919912451263	1.996493411239767	
row44	E14	row44_M+H[1+]	C01732;C00490	Mesaconate; 2-Methylfumarate; Mesaconic acid; Methylfumaric acid$Itaconate; Itaconic acid; Methylenesuccinic acid	row44	131.0338	324.4	0.17838310257928783	6.841224817069489	C5H6O4
row48	E15	row48_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate	row48	131.0702	27.67	0.6093919912451263	-2.0459932031702333	
row57	E10	row25_M+H[1+];row444_M+Na[1+];row57_M(C13)+H[1+]	C00078;C00525	L-Tryptophan$D-Tryptophan	row57	206.1004	166.03	0.8774867361434745	0.44426496131312676	C11H12N2O2
row59	E16	row59_M+H[1+];row74_M(C13)+H[1+]	C02714	N-Acetylputrescine	row59	131.1179	273.04	0.656624758655854	1.5093554547313717	C6H14N2O
row60	E17	row60_M+H[1+]	C00179	Agmatine; (4-Aminobutyl) guanidine	row60	131.1291	364.71	0.9069882737006628	-0.32876502499343613	
row63	E18	row63_M+H[1+];row79_M(C13)+H[1+]	C00250	Pyridoxal	row63	168.0655	47.5	0.7684848194614821	0.8973052124088516	C8H9NO3
row68	E22	row68_M+H[1+];row69_M+H[1+]	C01165;C01157;C00430;C03440;C01110	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde$trans-4-Hydroxy-L-proline$5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid$cis-4-Hydroxy-D-proline$5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate	row68	132.0655	251.56	0.8665137660205418	0.4905289335184608	
row69	E22	row68_M+H[1+];row69_M+H[1+]	C01165;C01157;C00430;C03440;C01110	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde$trans-4-Hydroxy-L-proline$5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid$cis-4-Hydroxy-D-proline$5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate	row69	132.0655	255.78	0.5736457275931106	3.1328079753304356	C5H9NO3
row70	E23	row70_M+H[1+]	C01165;C01157;C00430;C03440;C01110	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde$trans-4-Hydroxy-L-proline$5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid$cis-4-Hydroxy-D-proline$5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate	row70	132.0655	301.78	0.8562692739156069	0.5383727413782591	
