pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Purine metabolism	4	5	0.018990000840265524	E142,E144,E67,E148	C00212/C00330,C00294,C00242,C00387	Adenosine/Deoxyguanosine$Inosine$Guanine$Guanosine
Biopterin metabolism	2	2	0.03646752373750105	E36,E116	C00082/CE2174,C04874/C03150	L-Tyrosine/$Dihydroneopterin/N-Ribosylnicotinamide
Drug metabolism - cytochrome P450	2	2	0.03646752373750105	E104,E157	C16602/C16601/C07496,C16595/C16587	3-Hydroxycarbamazepine/2-Hydroxycarbamazepine/Carbamazepine-10,11-epoxide; Carbamazepine epoxide$4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one/3-Carbamoyl-2-phenylpropionaldehyde
Hexose phosphorylation	3	4	0.060415091168809346	E117,E111,E27	,,	$$
Urea cycle/amino group metabolism	4	7	0.11267960675573481	E99,E189,E28,E67	,,,C00242	$$$Guanine
Vitamin B3 (nicotinate and nicotinamide) metabolism	2	3	0.12015796991849424	E106,E116	C00153,C04874/C03150	Nicotinamide$Dihydroneopterin/N-Ribosylnicotinamide
Arginine and Proline Metabolism	2	3	0.12015796991849424	E189,E28	,	$
Glycerophospholipid metabolism	2	3	0.12015796991849424	E71,E116	,C04874/C03150	$Dihydroneopterin/N-Ribosylnicotinamide
Methionine and cysteine metabolism	2	3	0.12015796991849424	E142,E189	C00212/C00330,	Adenosine/Deoxyguanosine$
Glycolysis and Gluconeogenesis	1	1	0.12326695235694479	E96		
Alkaloid biosynthesis II	1	1	0.12326695235694479	E113		
Vitamin B5 - CoA biosynthesis from pantothenate	1	1	0.12326695235694479	E12		
CoA Catabolism	1	1	0.12326695235694479	E12		
Ubiquinone Biosynthesis	1	1	0.12326695235694479	E111		
Drug metabolism - other enzymes	1	1	0.12326695235694479	E132	C16633	5-Fluorouridine
Pentose phosphate pathway	1	1	0.12326695235694479	E7		
Selenoamino acid metabolism	1	1	0.12326695235694479	E142	C00212/C00330	Adenosine/Deoxyguanosine
Tyrosine metabolism	6	12	0.14528190908327032	E36,E22,E111,E57,E59,E56	C00082/CE2174,,,,,	L-Tyrosine/$$$$$
Galactose metabolism	1	2	0.18637089320225192	E117		
Carnitine shuttle	1	2	0.18637089320225192	E207		
Vitamin B1 (thiamin) metabolism	1	2	0.18637089320225192	E96		
Fructose and mannose metabolism	1	2	0.18637089320225192	E117		
Ascorbate (Vitamin C) and Aldarate Metabolism	1	2	0.18637089320225192	E7		
Vitamin B6 (pyridoxine) metabolism	1	2	0.18637089320225192	E120		
Pentose and Glucuronate Interconversions	1	2	0.18637089320225192	E7		
Aminosugars metabolism	1	2	0.18637089320225192	E27		
Linoleate metabolism	1	3	0.19746239811780522	E183		
Glycine, serine, alanine and threonine metabolism	1	3	0.19746239811780522	E99		
Tryptophan metabolism	4	11	0.19746239811780522	E17,E41,E146,E94	,,,	$$$
Xenobiotics metabolism	1	3	0.19746239811780522	E70		
Aspartate and asparagine metabolism	1	3	0.19746239811780522	E28		
Pyrimidine metabolism	2	6	0.19813461053692966	E127,E140	,C00475	$Cytidine
Valine, leucine and isoleucine degradation	1	4	0.20107553987059912	E134		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.20368036299470632			
Hyaluronan Metabolism	0	0	0.20368036299470632			
N-Glycan biosynthesis	0	1	0.20368036299470632			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.20368036299470632			
R Group Synthesis	0	0	0.20368036299470632			
C5-Branched dibasic acid metabolism	0	0	0.20368036299470632			
Pyruvate Metabolism	0	0	0.20368036299470632			
Sialic acid metabolism	0	0	0.20368036299470632			
Chondroitin sulfate degradation	0	0	0.20368036299470632			
Di-unsaturated fatty acid beta-oxidation	0	1	0.20368036299470632			
Putative anti-Inflammatory metabolites formation from EPA	0	2	0.20368036299470632			
Vitamin B2 (riboflavin) metabolism	0	0	0.20368036299470632			
Squalene and cholesterol biosynthesis	0	1	0.20368036299470632			
Keratan sulfate degradation	0	1	0.20368036299470632			
Glycerolipid metabolism	0	0	0.20368036299470632			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.20368036299470632			
Glycosphingolipid biosynthesis - globoseries	0	0	0.20368036299470632			
Histidine metabolism	0	3	0.20368036299470632			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.20368036299470632			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.20368036299470632			
Bile acid biosynthesis	0	0	0.20368036299470632			
Parathio degradation	0	0	0.20368036299470632			
Propanoate metabolism	0	0	0.20368036299470632			
Blood Group Biosynthesis	0	0	0.20368036299470632			
Electron transport chain	0	0	0.20368036299470632			
Vitamin H (biotin) metabolism	0	0	0.20368036299470632			
Vitamin E metabolism	0	1	0.20368036299470632			
Androgen and estrogen biosynthesis and metabolism	0	0	0.20368036299470632			
Caffeine metabolism	0	0	0.20368036299470632			
Lipoate metabolism	0	1	0.20368036299470632			
Heparan sulfate biosynthesis	0	0	0.20368036299470632			
Vitamin B9 (folate) metabolism	0	1	0.20368036299470632			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.20368036299470632			
De novo fatty acid biosynthesis	0	1	0.20368036299470632			
Vitamin A (retinol) metabolism	0	0	0.20368036299470632			
Fatty Acid Metabolism	0	1	0.20368036299470632			
Glycosaminoglycan degradation	0	0	0.20368036299470632			
Fatty acid oxidation	0	0	0.20368036299470632			
ROS Detoxification	0	0	0.20368036299470632			
Saturated fatty acids beta-oxidation	0	0	0.20368036299470632			
Omega-3 fatty acid metabolism	0	0	0.20368036299470632			
Butanoate metabolism	0	1	0.20368036299470632			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.20368036299470632			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.20368036299470632			
Geraniol degradation	0	0	0.20368036299470632			
