input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row7	E1	row7_M+H[1+]	C00944	3-Dehydroquinate; 5-Dehydroquinate; 3-Dehydroquinic acid; 5-Dehydroquinic acid	row7	191.0556	377.3	0.8516456590872941	-0.3200445002905498	C7H12O6,C7H14O7
row8	E2	row8_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row8	160.0607	170.45	0.7916940499581501	0.4230847499648646	C6H13NO5
row9	E3	row9_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row9	160.0607	193.78	0.7509444451163693	0.5041845883388715	C6H13NO5
row11	E5	row11_M+H[1+]	C00804	Propynoate; Propiolic acid; Acetylenecarboxylic acid; Acetylenemonocarboxylate	row11	71.0127	301.08	0.5339815886012456	1.0287062110744205	
row19	E6	row19_M+H[1+];row20_M+H[1+]	C00322	2-Oxoadipate	row19	161.0449	242.72	0.2622219524034387	2.1781732799369857	C6H12O6,C6H10O5
row20	E6	row19_M+H[1+];row20_M+H[1+]	C00322	2-Oxoadipate	row20	161.0449	245.47	0.15250257383103663	3.1071317273098185	C6H12O6,C6H10O5
row33	E8	row33_M+H[1+]	C00158;C04575;C00311	Citrate$$Isocitrate	row33	193.0348	307.77	0.5768396525903037	-0.9166860421940191	C6H10O7
row71	E12	row71_M+H[1+];row79_M(C13)+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row71	130.05	184.53	0.11689515513443782	-3.59427776033988	
row72	E13	row72_M+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row72	130.05	299.9	0.35958533316619273	1.57690040722693	
row78	E18	row78_M+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate	row78	166.0502	47.59	0.7207933283445996	-0.562644474521273	C6H6N4O2,C8H9NO3,C8H8NO3,C8H11NO4
row79	E12	row71_M+H[1+];row79_M(C13)+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row79	131.0533	184.13	0.03319041167463199	-7.873790105115078	C6H12OS
