pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Vitamin D3 (cholecalciferol) metabolism	0	0	0.00604991177211999			
Hyaluronan Metabolism	0	0	0.00604991177211999			
N-Glycan biosynthesis	0	1	0.00604991177211999			
Glycolysis and Gluconeogenesis	0	2	0.00604991177211999			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.00604991177211999			
R Group Synthesis	0	0	0.00604991177211999			
C5-Branched dibasic acid metabolism	0	0	0.00604991177211999			
Pyruvate Metabolism	0	0	0.00604991177211999			
Sialic acid metabolism	0	0	0.00604991177211999			
Chondroitin sulfate degradation	0	0	0.00604991177211999			
Di-unsaturated fatty acid beta-oxidation	0	0	0.00604991177211999			
Putative anti-Inflammatory metabolites formation from EPA	0	2	0.00604991177211999			
Linoleate metabolism	0	2	0.00604991177211999			
Hexose phosphorylation	0	3	0.00604991177211999			
Vitamin B2 (riboflavin) metabolism	0	0	0.00604991177211999			
Squalene and cholesterol biosynthesis	0	1	0.00604991177211999			
Galactose metabolism	0	2	0.00604991177211999			
Keratan sulfate degradation	0	1	0.00604991177211999			
Glycerolipid metabolism	0	0	0.00604991177211999			
Carnitine shuttle	0	4	0.00604991177211999			
3-oxo-10R-octadecatrienoate beta-oxidation	0	2	0.00604991177211999			
Alkaloid biosynthesis II	0	2	0.00604991177211999			
Vitamin B1 (thiamin) metabolism	0	3	0.00604991177211999			
Glycosphingolipid biosynthesis - globoseries	0	0	0.00604991177211999			
Histidine metabolism	0	4	0.00604991177211999			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.00604991177211999			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.00604991177211999			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.00604991177211999			
Bile acid biosynthesis	0	5	0.00604991177211999			
Parathio degradation	0	1	0.00604991177211999			
Propanoate metabolism	0	0	0.00604991177211999			
Blood Group Biosynthesis	0	0	0.00604991177211999			
Electron transport chain	0	0	0.00604991177211999			
Vitamin H (biotin) metabolism	0	0	0.00604991177211999			
Biopterin metabolism	0	2	0.00604991177211999			
Vitamin E metabolism	0	1	0.00604991177211999			
Androgen and estrogen biosynthesis and metabolism	0	0	0.00604991177211999			
Glycine, serine, alanine and threonine metabolism	0	2	0.00604991177211999			
Caffeine metabolism	0	0	0.00604991177211999			
Lipoate metabolism	0	0	0.00604991177211999			
Heparan sulfate biosynthesis	0	0	0.00604991177211999			
Drug metabolism - cytochrome P450	0	4	0.00604991177211999			
Vitamin B9 (folate) metabolism	0	1	0.00604991177211999			
Tryptophan metabolism	0	10	0.00604991177211999			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.00604991177211999			
Urea cycle/amino group metabolism	0	9	0.00604991177211999			
De novo fatty acid biosynthesis	0	0	0.00604991177211999			
Vitamin A (retinol) metabolism	0	1	0.00604991177211999			
Valine, leucine and isoleucine degradation	0	4	0.00604991177211999			
Fatty Acid Metabolism	0	0	0.00604991177211999			
Glycosaminoglycan degradation	0	0	0.00604991177211999			
Fatty acid oxidation	0	0	0.00604991177211999			
Fructose and mannose metabolism	0	2	0.00604991177211999			
ROS Detoxification	0	0	0.00604991177211999			
Xenobiotics metabolism	0	3	0.00604991177211999			
Saturated fatty acids beta-oxidation	0	0	0.00604991177211999			
CoA Catabolism	0	1	0.00604991177211999			
Omega-3 fatty acid metabolism	0	0	0.00604991177211999			
Butanoate metabolism	0	1	0.00604991177211999			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.00604991177211999			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.00604991177211999			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	3	0.00604991177211999			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.00604991177211999			
Geraniol degradation	0	0	0.00604991177211999			
D4&E4-neuroprostanes formation	0	0	0.00604991177211999			
Vitamin D	0	0	0.00604991177211999			
Dynorphin metabolism	0	0	0.00604991177211999			
