massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	132.0446	28.24	0.9729493727129155	-0.16823886384203293	C8H5NO
row2	132.0527	159.14	0.920728383787023	0.9606367466646548	
row3	132.0769	252.96	0.920728383787023	0.9383635153988894	C4H9N3O2
row4	132.0809	155.99	0.920728383787023	0.7450880858530463	
row5	175.2036	358.7	0.920728383787023	1.2224060598318611	
row6	218.0653	269.18	0.920728383787023	1.3878382112577299	
row7	218.0813	27.71	0.9630888088768295	-0.24715383981767258	C12H11NO3
row8	72.0926	209.43	0.920728383787023	-1.182102261960795	
row9	132.1152	265.76	0.920728383787023	-0.6313512068279091	
row10	132.1214	265.76	0.920728383787023	-0.45841407409337215	
row11	218.1249	295.96	0.920728383787023	1.1862352063624695	
row12	73.0784	209.43	0.9386896945113123	-0.3477495302514475	
row13	73.0848	209.69	0.920728383787023	-0.6277068039477521	
row14	176.0295	216.13	0.9436839701094869	0.3326237059572735	
row15	132.9874	108.14	0.920728383787023	-0.4833703786490155	
row16	132.9874	110.9	0.9305903191106828	-0.38127648934216407	
row17	132.9874	112.74	0.920728383787023	-0.484635408409685	
row18	132.9874	213.89	0.9833293171598485	-0.10379438724675874	
row19	133.0279	362.77	0.920728383787023	1.0063505486657813	
row20	133.0319	190.85	0.920728383787023	1.0173187086777775	C5H8O2S
row21	218.9434	200.73	0.920728383787023	-0.46360151489191287	
row22	133.0717	252.57	0.920728383787023	1.1913262721286084	
row23	133.0717	254.28	0.920728383787023	1.1888931783442265	
row24	133.0717	264.45	0.920728383787023	0.4721160888148977	
row25	133.0717	265.89	0.920728383787023	1.768198413591302	
row26	133.0717	267.6	0.920728383787023	0.507451044447346	
row27	133.0762	257.72	0.9963469854600023	0.039473894200529644	
row28	218.9877	254.67	0.9813377726811309	-0.11496622813356992	
row29	218.9877	259.03	0.920728383787023	0.45799223607453404	
row30	133.0801	252.83	0.920728383787023	0.5841396201768992	C4H9N3O2
row31	133.0843	155.6	0.920728383787023	0.6214621213570785	
row32	133.0861	26.79	0.9575720798987395	-0.27915975127679565	
row33	219.0267	198.21	0.920728383787023	1.2406570659948994	
row34	219.0267	204.67	0.920728383787023	3.462365265869103	
row35	219.0267	210.74	0.9679771297939296	0.2236623028139497	
row36	133.1014	25.2	0.920728383787023	-0.6480752060795277	
row37	133.1014	27.84	0.9212686420244259	-0.40604822219491943	
row38	219.0476	192.56	0.920728383787023	0.8226861852778066	
row39	219.0576	269.31	0.920728383787023	1.649440349650362	C13H11ClO,C11H10N2OS
row40	219.1129	27.71	0.9768803359199043	-0.12787730827112637	
row41	219.1129	34.31	0.920728383787023	1.035751487633496	C10H16O5
row42	176.1282	29.68	0.9676994807365558	-0.2368479296129906	
row43	176.8754	200.73	0.920728383787023	-0.9251659201992254	CK2O3
row44	219.9076	198.21	0.9579935103300435	-0.25850847220494594	
row45	219.9076	205.06	0.920728383787023	0.508535085036634	
row46	219.9468	200.73	0.9579935103300435	-0.2624926510694941	
row47	134.0353	190.85	0.920728383787023	0.9567602378640787	C5H8O2S
row48	134.0813	41.57	0.9858630222965298	-0.09556988818129174	C5H11NO3
row49	134.0813	48.95	0.9575720798987395	0.2779846541798483	C5H11NO3
row50	220.03	198.21	0.920728383787023	1.7720964890452493	
row51	220.03	204.67	0.9062371624552052	3.5624793860851294	
row52	220.03	210.74	0.920728383787023	-0.6552482722163424	
row53	220.0371	198.07	0.920728383787023	0.9020674020564478	
row54	220.0371	204.54	0.920728383787023	1.3595472982784575	C9H11NO3
row55	177.8883	200.73	0.920728383787023	0.6535674001792356	
row56	177.9668	200.99	0.9305903191106828	-0.3783817700818622	H2KO4P
row57	220.1697	6.19	0.920728383787023	2.7416724595927606	
row58	135.0277	190.72	0.920728383787023	1.214772100807169	
row59	178.0242	202.96	0.9729493727129155	-0.17156510179653445	
row60	178.0711	191.12	0.9385173098184534	0.34934276085739285	
row61	220.9016	200.73	0.9729493727129155	0.17804880930747727	
row62	220.9415	200.6	0.9963469854600023	-0.037845705602106296	
row63	221.0177	313.72	0.920728383787023	0.9842411019394472	
row64	221.0248	198.21	0.920728383787023	1.1726520827782605	
row65	221.0248	204.67	0.9062371624552052	3.614710928029032	
row66	221.0248	211.14	0.990597116175413	0.06586529922879834	
row67	221.0308	198.21	0.920728383787023	0.4201441732394174	
row68	135.0635	50.0	0.920728383787023	0.518253351836361	C8H7NO
row69	221.0344	204.14	0.920728383787023	0.8244017287517115	
row70	221.0344	209.3	0.920728383787023	0.7603008358325938	
row71	221.0922	191.51	0.920728383787023	1.7191292032861503	C11H12N2O3
row72	221.1389	27.32	0.920728383787023	1.0908018808886082	C11H16N4O
row73	221.1389	34.84	0.920728383787023	1.9442286730884875	
row74	221.8998	135.41	0.920728383787023	0.6379743269913234	
row75	221.8998	150.28	0.920728383787023	0.6960055268134115	
row76	178.8736	200.73	0.920728383787023	-1.0881358694882566	
row77	77.0391	159.01	0.920728383787023	0.901077604642257	
row78	178.8811	198.21	0.920728383787023	1.2936481581904844	
row79	178.8811	205.06	0.920728383787023	1.1157594012930983	
row80	77.9274	200.73	0.9696362024052334	0.21246425149209977	
row81	222.0956	174.67	0.9436839701094869	0.33279665474373393	C11H12N2O3
row82	222.0956	176.11	0.920728383787023	0.7840682557391138	
row83	222.0956	191.25	0.920728383787023	1.4387124896226462	C11H12N2O3
row84	179.0276	203.09	0.920728383787023	-0.6917893763300503	
row85	79.9903	200.73	0.920728383787023	1.9474423167065096	
row86	80.0032	200.73	0.920728383787023	3.3652708263180706	
row87	80.9873	200.6	0.920728383787023	0.8359579359031346	
row88	80.9937	200.73	0.920728383787023	1.59627534029437	
row89	222.8997	200.73	0.974477720984693	0.14766178729611598	
row90	81.0453	197.02	0.920728383787023	-1.220233401230935	
row91	136.9109	201.12	0.920728383787023	1.023523798320904	
row92	136.9402	200.73	0.920728383787023	1.2609118131350265	H2KO4P
row93	136.9695	200.99	0.9679771297939296	-0.2244519160577575	
row94	136.9707	200.47	0.920728383787023	0.41586585542408694	
row95	179.0901	357.78	0.920728383787023	1.764525457038934	
row96	223.0637	136.19	0.920728383787023	0.69526078090686	
row97	81.9884	200.73	0.920728383787023	2.5052784818424847	
row98	137.0598	204.41	0.920728383787023	0.8776129620103607	C8H8O2
