pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Pyruvate Metabolism	1	1	0.00042013276195277706	E162	C00051	Reduced glutathione
Androgen and estrogen biosynthesis and metabolism	1	1	0.00042013276195277706	E162	C00051	Reduced glutathione
Prostaglandin formation from arachidonate	1	1	0.00042013276195277706	E162	C00051	Reduced glutathione
Glutathione Metabolism	1	2	0.001008318628686665	E162	C00051	Reduced glutathione
Glutamate metabolism	1	2	0.001008318628686665	E162	C00051	Reduced glutathione
Putative anti-Inflammatory metabolites formation from EPA	1	3	0.002268716914544996	E162	C00051	Reduced glutathione
Ascorbate (Vitamin C) and Aldarate Metabolism	1	3	0.002268716914544996	E162	C00051	Reduced glutathione
Glycine, serine, alanine and threonine metabolism	1	4	0.006133938324510545	E162	C00051	Reduced glutathione
Xenobiotics metabolism	1	4	0.006133938324510545	E162	C00051	Reduced glutathione
Leukotriene metabolism	1	4	0.006133938324510545	E162	C00051	Reduced glutathione
Aspartate and asparagine metabolism	1	4	0.006133938324510545	E162	C00051	Reduced glutathione
Linoleate metabolism	1	5	0.006806150743634989	E162	C00051	Reduced glutathione
Histidine metabolism	1	5	0.006806150743634989	E162	C00051	Reduced glutathione
Methionine and cysteine metabolism	1	5	0.006806150743634989	E162	C00051	Reduced glutathione
Arachidonic acid metabolism	1	6	0.01083942525838165	E162	C00051	Reduced glutathione
Tryptophan metabolism	1	13	0.019326107049827745	E162	C00051	Reduced glutathione
Tyrosine metabolism	1	14	0.019830266364171078	E162	C00051	Reduced glutathione
Vitamin D3 (cholecalciferol) metabolism	0	0	0.03226619611797328			
Hyaluronan Metabolism	0	0	0.03226619611797328			
N-Glycan biosynthesis	0	2	0.03226619611797328			
Glycolysis and Gluconeogenesis	0	2	0.03226619611797328			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.03226619611797328			
R Group Synthesis	0	0	0.03226619611797328			
