pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Fructose and mannose metabolism	2	2	0.0009242920762961096	E90,E49	C02985,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Phosphatidylinositol phosphate metabolism	2	2	0.0009242920762961096	E84,E49	C04299,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
N-Glycan biosynthesis	1	1	0.02823292160322662	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Sialic acid metabolism	1	1	0.02823292160322662	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Galactose metabolism	1	1	0.02823292160322662	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Glycosphingolipid biosynthesis - globoseries	1	1	0.02823292160322662	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Caffeine metabolism	1	1	0.02823292160322662	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Glycosphingolipid metabolism	1	1	0.02823292160322662	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
N-Glycan Degradation	1	1	0.02823292160322662	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Starch and Sucrose Metabolism	1	1	0.02823292160322662	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Hexose phosphorylation	1	2	0.038064028232921605	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Histidine metabolism	1	2	0.038064028232921605	E33	C00439	N-Formimidoyl-L-glutamate
Drug metabolism - cytochrome P450	1	3	0.042013276195277706	E76	C05635/C16596	5-Hydroxyindoleacetate/5-Phenyl-1,3-oxazinane-2,4-dione
Glycerophospholipid metabolism	1	3	0.042013276195277706	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Pentose phosphate pathway	1	3	0.042013276195277706	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Glycolysis and Gluconeogenesis	1	4	0.045122258633728256	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Glycine, serine, alanine and threonine metabolism	1	4	0.045122258633728256	E50	CE4970/CE4968	2-methylbutyrylglycine/isovalerylglycine
Purine metabolism	2	14	0.04697084278632048	E148,E182	C06196,C01260	2'-Deoxyinosine 5'-phosphate; dIMP$P1,P4-Bis(5'-adenosyl) tetraphosphate; AppppA
Vitamin D3 (cholecalciferol) metabolism	0	0	0.048903453491303255			
Hyaluronan Metabolism	0	0	0.048903453491303255			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.048903453491303255			
R Group Synthesis	0	0	0.048903453491303255			
C5-Branched dibasic acid metabolism	0	1	0.048903453491303255			
Pyruvate Metabolism	0	0	0.048903453491303255			
Chondroitin sulfate degradation	0	0	0.048903453491303255			
Di-unsaturated fatty acid beta-oxidation	0	2	0.048903453491303255			
Putative anti-Inflammatory metabolites formation from EPA	0	0	0.048903453491303255			
Linoleate metabolism	0	2	0.048903453491303255			
Vitamin B2 (riboflavin) metabolism	0	1	0.048903453491303255			
Squalene and cholesterol biosynthesis	0	0	0.048903453491303255			
Keratan sulfate degradation	0	0	0.048903453491303255			
Glycerolipid metabolism	0	0	0.048903453491303255			
Carnitine shuttle	0	0	0.048903453491303255			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.048903453491303255			
Alkaloid biosynthesis II	0	1	0.048903453491303255			
Vitamin B1 (thiamin) metabolism	0	1	0.048903453491303255			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.048903453491303255			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.048903453491303255			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.048903453491303255			
Bile acid biosynthesis	0	1	0.048903453491303255			
Parathio degradation	0	1	0.048903453491303255			
Propanoate metabolism	0	1	0.048903453491303255			
Blood Group Biosynthesis	0	0	0.048903453491303255			
Electron transport chain	0	0	0.048903453491303255			
Vitamin H (biotin) metabolism	0	1	0.048903453491303255			
Biopterin metabolism	0	0	0.048903453491303255			
Vitamin E metabolism	0	1	0.048903453491303255			
Androgen and estrogen biosynthesis and metabolism	0	0	0.048903453491303255			
Lipoate metabolism	0	0	0.048903453491303255			
Heparan sulfate biosynthesis	0	0	0.048903453491303255			
Vitamin B9 (folate) metabolism	0	0	0.048903453491303255			
Tryptophan metabolism	1	14	0.048903453491303255	E76	C05635/C16596	5-Hydroxyindoleacetate/5-Phenyl-1,3-oxazinane-2,4-dione
Glyoxylate and Dicarboxylate Metabolism	0	1	0.048903453491303255			
Urea cycle/amino group metabolism	0	5	0.048903453491303255			
De novo fatty acid biosynthesis	0	2	0.048903453491303255			
Vitamin A (retinol) metabolism	0	1	0.048903453491303255			
Valine, leucine and isoleucine degradation	0	1	0.048903453491303255			
Fatty Acid Metabolism	0	1	0.048903453491303255			
Glycosaminoglycan degradation	0	0	0.048903453491303255			
Fatty acid oxidation	0	0	0.048903453491303255			
ROS Detoxification	0	0	0.048903453491303255			
Xenobiotics metabolism	0	0	0.048903453491303255			
Saturated fatty acids beta-oxidation	0	0	0.048903453491303255			
CoA Catabolism	0	1	0.048903453491303255			
Omega-3 fatty acid metabolism	0	1	0.048903453491303255			
Butanoate metabolism	0	1	0.048903453491303255			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.048903453491303255			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.048903453491303255			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	8	0.048903453491303255			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	1	0.048903453491303255			
Geraniol degradation	0	0	0.048903453491303255			
D4&E4-neuroprostanes formation	0	0	0.048903453491303255			
Vitamin D	0	0	0.048903453491303255			
Dynorphin metabolism	0	0	0.048903453491303255			
Heparan sulfate degradation	0	0	0.048903453491303255			
Fatty acid oxidation, peroxisome	0	0	0.048903453491303255			
Polyunsaturated fatty acid biosynthesis	0	0	0.048903453491303255			
Alanine and Aspartate Metabolism	0	2	0.048903453491303255			
Glutathione Metabolism	0	1	0.048903453491303255			
Keratan sulfate biosynthesis	0	0	0.048903453491303255			
TCA cycle	0	1	0.048903453491303255			
3-Chloroacrylic acid degradation	0	0	0.048903453491303255			
Arachidonic acid metabolism	0	1	0.048903453491303255			
Sphingolipid metabolism	0	0	0.048903453491303255			
O-Glycan biosynthesis	0	0	0.048903453491303255			
Limonene and pinene degradation	0	0	0.048903453491303255			
Arginine and Proline Metabolism	0	5	0.048903453491303255			
Proteoglycan biosynthesis	0	0	0.048903453491303255			
Vitamin K metabolism	0	0	0.048903453491303255			
Glutamate metabolism	0	0	0.048903453491303255			
Porphyrin metabolism	0	0	0.048903453491303255			
Benzoate degradation via CoA ligation	0	0	0.048903453491303255			
Prostaglandin formation from arachidonate	0	1	0.048903453491303255			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.048903453491303255			
Vitamin B6 (pyridoxine) metabolism	0	0	0.048903453491303255			
Pentose and Glucuronate Interconversions	0	0	0.048903453491303255			
Atrazine degradation	0	0	0.048903453491303255			
Leukotriene metabolism	0	1	0.048903453491303255			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.048903453491303255			
Fatty acid activation	0	2	0.048903453491303255			
Carbon fixation	0	1	0.048903453491303255			
Nucleotide Sugar Metabolism	0	0	0.048903453491303255			
Ubiquinone Biosynthesis	0	3	0.048903453491303255			
1- and 2-Methylnaphthalene degradation	0	0	0.048903453491303255			
Pyrimidine metabolism	0	4	0.048903453491303255			
Aspartate and asparagine metabolism	0	4	0.048903453491303255			
Nitrogen metabolism	0	1	0.048903453491303255			
Drug metabolism - other enzymes	0	1	0.048903453491303255			
Aminosugars metabolism	0	1	0.048903453491303255			
Tyrosine metabolism	0	8	0.048903453491303255			
Beta-Alanine metabolism	0	1	0.048903453491303255			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.048903453491303255			
C21-steroid hormone biosynthesis and metabolism	0	0	0.048903453491303255			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.048903453491303255			
Omega-6 fatty acid metabolism	0	1	0.048903453491303255			
Phytanic acid peroxisomal oxidation	0	1	0.048903453491303255			
Methionine and cysteine metabolism	0	5	0.048903453491303255			
Lysine metabolism	0	4	0.048903453491303255			
Selenoamino acid metabolism	0	2	0.048903453491303255			
