pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Tryptophan metabolism	2	13	0.0010923451810772205	E16,E89	C00643,C00637	5-Hydroxy-L-tryptophan$Indole-3-acetaldehyde
Vitamin D3 (cholecalciferol) metabolism	0	0	0.025712125031509957			
Hyaluronan Metabolism	0	0	0.025712125031509957			
N-Glycan biosynthesis	0	1	0.025712125031509957			
Glycolysis and Gluconeogenesis	0	2	0.025712125031509957			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.025712125031509957			
R Group Synthesis	0	0	0.025712125031509957			
C5-Branched dibasic acid metabolism	0	0	0.025712125031509957			
Pyruvate Metabolism	0	0	0.025712125031509957			
Sialic acid metabolism	0	0	0.025712125031509957			
Chondroitin sulfate degradation	0	0	0.025712125031509957			
Di-unsaturated fatty acid beta-oxidation	0	0	0.025712125031509957			
Putative anti-Inflammatory metabolites formation from EPA	0	2	0.025712125031509957			
Linoleate metabolism	0	0	0.025712125031509957			
Hexose phosphorylation	0	4	0.025712125031509957			
Vitamin B2 (riboflavin) metabolism	0	0	0.025712125031509957			
Squalene and cholesterol biosynthesis	0	0	0.025712125031509957			
Galactose metabolism	0	1	0.025712125031509957			
Keratan sulfate degradation	0	1	0.025712125031509957			
Glycerolipid metabolism	0	0	0.025712125031509957			
Carnitine shuttle	0	2	0.025712125031509957			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.025712125031509957			
Alkaloid biosynthesis II	0	1	0.025712125031509957			
Vitamin B1 (thiamin) metabolism	0	3	0.025712125031509957			
Glycosphingolipid biosynthesis - globoseries	0	0	0.025712125031509957			
Histidine metabolism	0	4	0.025712125031509957			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.025712125031509957			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.025712125031509957			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.025712125031509957			
Bile acid biosynthesis	0	1	0.025712125031509957			
Parathio degradation	0	0	0.025712125031509957			
Propanoate metabolism	0	0	0.025712125031509957			
Blood Group Biosynthesis	0	0	0.025712125031509957			
Electron transport chain	0	0	0.025712125031509957			
Vitamin H (biotin) metabolism	0	0	0.025712125031509957			
Biopterin metabolism	0	3	0.025712125031509957			
Vitamin E metabolism	0	1	0.025712125031509957			
Androgen and estrogen biosynthesis and metabolism	0	0	0.025712125031509957			
Glycine, serine, alanine and threonine metabolism	0	5	0.025712125031509957			
Caffeine metabolism	0	0	0.025712125031509957			
Lipoate metabolism	0	0	0.025712125031509957			
Heparan sulfate biosynthesis	0	0	0.025712125031509957			
Drug metabolism - cytochrome P450	0	5	0.025712125031509957			
Vitamin B9 (folate) metabolism	0	1	0.025712125031509957			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.025712125031509957			
Urea cycle/amino group metabolism	0	12	0.025712125031509957			
De novo fatty acid biosynthesis	0	0	0.025712125031509957			
Vitamin A (retinol) metabolism	0	0	0.025712125031509957			
Valine, leucine and isoleucine degradation	0	5	0.025712125031509957			
Fatty Acid Metabolism	0	1	0.025712125031509957			
Glycosaminoglycan degradation	0	0	0.025712125031509957			
Fatty acid oxidation	0	0	0.025712125031509957			
Fructose and mannose metabolism	0	2	0.025712125031509957			
ROS Detoxification	0	0	0.025712125031509957			
Xenobiotics metabolism	0	3	0.025712125031509957			
Saturated fatty acids beta-oxidation	0	0	0.025712125031509957			
CoA Catabolism	0	1	0.025712125031509957			
Omega-3 fatty acid metabolism	0	0	0.025712125031509957			
Butanoate metabolism	0	1	0.025712125031509957			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.025712125031509957			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.025712125031509957			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	3	0.025712125031509957			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.025712125031509957			
Geraniol degradation	0	0	0.025712125031509957			
D4&E4-neuroprostanes formation	0	0	0.025712125031509957			
Vitamin D	0	0	0.025712125031509957			
Dynorphin metabolism	0	0	0.025712125031509957			
Heparan sulfate degradation	0	0	0.025712125031509957			
Fatty acid oxidation, peroxisome	0	0	0.025712125031509957			
Polyunsaturated fatty acid biosynthesis	0	0	0.025712125031509957			
Purine metabolism	0	6	0.025712125031509957			
Alanine and Aspartate Metabolism	0	1	0.025712125031509957			
Glutathione Metabolism	0	1	0.025712125031509957			
Keratan sulfate biosynthesis	0	0	0.025712125031509957			
TCA cycle	0	0	0.025712125031509957			
3-Chloroacrylic acid degradation	0	0	0.025712125031509957			
Arachidonic acid metabolism	0	2	0.025712125031509957			
Sphingolipid metabolism	0	0	0.025712125031509957			
O-Glycan biosynthesis	0	0	0.025712125031509957			
Glycosphingolipid metabolism	0	0	0.025712125031509957			
Limonene and pinene degradation	0	0	0.025712125031509957			
Arginine and Proline Metabolism	0	4	0.025712125031509957			
Proteoglycan biosynthesis	0	0	0.025712125031509957			
Vitamin K metabolism	0	0	0.025712125031509957			
Glycerophospholipid metabolism	0	3	0.025712125031509957			
Glutamate metabolism	0	1	0.025712125031509957			
Porphyrin metabolism	0	0	0.025712125031509957			
Phosphatidylinositol phosphate metabolism	0	1	0.025712125031509957			
Benzoate degradation via CoA ligation	0	0	0.025712125031509957			
Prostaglandin formation from arachidonate	0	0	0.025712125031509957			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.025712125031509957			
Vitamin B6 (pyridoxine) metabolism	0	2	0.025712125031509957			
Pentose and Glucuronate Interconversions	0	2	0.025712125031509957			
Atrazine degradation	0	0	0.025712125031509957			
N-Glycan Degradation	0	1	0.025712125031509957			
Leukotriene metabolism	0	2	0.025712125031509957			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.025712125031509957			
Fatty acid activation	0	0	0.025712125031509957			
Carbon fixation	0	0	0.025712125031509957			
Nucleotide Sugar Metabolism	0	0	0.025712125031509957			
Ubiquinone Biosynthesis	0	1	0.025712125031509957			
1- and 2-Methylnaphthalene degradation	0	0	0.025712125031509957			
Pyrimidine metabolism	0	5	0.025712125031509957			
Aspartate and asparagine metabolism	0	6	0.025712125031509957			
Nitrogen metabolism	0	1	0.025712125031509957			
Drug metabolism - other enzymes	0	1	0.025712125031509957			
Aminosugars metabolism	0	2	0.025712125031509957			
