EID	massfeature_rows	str_row_ion	compounds	compound_names
E4	row3;row31	row3_M+H[1+];row31_M(C13)+H[1+]	C00300	Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine
E7	row33	row33_M+H[1+]	C06103	6-Hydroxyhexanoic acid; 6-Hydroxyhexanoate
E8	row39	row39_M+Na[1+]	C00257;C00800	D-Gluconate$L-Gulonate
E11	row427;row59	row427_M+Na[1+];row59_M+H[1+]	C00864	(R)-Pantothenate
E15	row77;row96	row77_M+H[1+];row96_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan
E20	row115	row115_M+H[1+]	C07086;C03765	Phenylacetic acid; Benzylformic acid; Phenylacetate; Benzeneacetiic acid$4-Hydroxyphenylacetaldehyde
E22	row117	row117_M+H[1+]	C02291;C00542	L-Cystathionine$Cystathionine
E27	row520	row520_M+Na[1+]	CE5920	
E28	row126	row126_M+Na[1+]	CE4788;C00763;C00148	acetamidopropanal$D-Proline$L-Proline
E30	row139	row139_M+H[1+]	C00785	Urocanate
E31	row547	row547_M+Na[1+]	C00785	Urocanate
E34	row176;row676;row677	row176_M(C13)+H[1+];row676_M+Na[1+];row677_M+Na[1+]	C00082;CE2174	L-Tyrosine$
E35	row195	row195_M+H[1+]	C05589;C00788	L-Normetanephrine$L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol
E36	row196	row196_M+H[1+]	C05589;C00788	L-Normetanephrine$L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol
E40	row209	row209_M+Na[1+]	C00503	Erythritol; Erythrol; Phycitol; Phycite; Erythrite
E43	row241	row241_M+H[1+]	C01035	4-Guanidinobutanoate
E49	row249;row260	row249_M+Na[1+];row260_M+HCOONa[1+]	C01019	6-Deoxy-L-galactose; L-Fucose
E51	row260	row260_M+Na[1+]	C02076	sedoheptulose
E52	row263	row263_M+H[1+]	C05579	Indole-5,6-quinone
E53	row264	row264_M+H[1+]	C05579	Indole-5,6-quinone
E55	row274;row880;row881	row274_M[1+];row880_M+Na[1+];row881_M+Na[1+]	CE2153	
E57	row287	row287_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI
E61	row318	row318_M+H[1+]	C06868	Carbamazepine
E62	row319	row319_M+H[1+]	C06868	Carbamazepine
E63	row320	row320_M+H[1+]	CE5860	
E64	row324	row324_M+Na[1+]	C00547;C00314	Norepinephrine$Pyridoxine
E66	row338;row352;row886	row338_M+H[1+];row352_M(C13)+H[1+];row886_M+Na[1+]	C00242	Guanine
E69	row1256;row897;row904	row1256_M+Na[1+];row897_M+H[1+];row904_M(C13)+H[1+]	CN0016	Dibenzo[a,l]pyrene
E70	row1028;row343	row1028_M+H[1+];row343_M+Na[1+]	C01233	sn-Glycero-3-phosphoethanolamine
E80	row486	row486_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol
E83	row509;row551	row509_M+H[1+];row551_M(C13)+H[1+]	C00637	Indole-3-acetaldehyde
E84	row510	row510_M+H[1+]	C00637	Indole-3-acetaldehyde
E87	row539	row539_M+Na[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine
E88	row560	row560_M+H[1+]	C00141	3-Methyl-2-oxobutanoate
E94	row573;row574	row573_M+H[1+];row574_M+H[1+]	C05639	4,6-Dihydroxyquinoline; Quinoline-4,6-diol
E95	row575	row575_M+H[1+]	C05639	4,6-Dihydroxyquinoline; Quinoline-4,6-diol
E96	row576;row602	row576_M+H[1+];row602_M(C13)+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E97	row577	row577_M+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E99	row583	row583_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E100	row584	row584_M+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate
E101	row607	row607_M+Na[1+]	C05828	3-Methylimidazoleacetic acid
E103	row624	row624_M+Na[1+]	C00329	D-Glucosamine
E104	row639;row640	row639_M+H[1+];row640_M+H[1+]	C16602;C16601;C07496	3-Hydroxycarbamazepine$2-Hydroxycarbamazepine$Carbamazepine-10,11-epoxide; Carbamazepine epoxide
E105	row650	row650_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde
E106	row683;row722	row683_M+H[1+];row722_M(C13)+H[1+]	C00153	Nicotinamide
E108	row667;row699	row667_M+H[1+];row699_M(C13)+H[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E109	row679;row710	row679_M+H[1+];row710_M(C13)+H[1+]	C00180;C00633	Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid$4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde
E111	row1138;row696	row1138_M+Na[1+];row696_M+H[1+]	C04874;C03150	Dihydroneopterin$N-Ribosylnicotinamide
E112	row700	row700_M+Na[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol
E114	row729	row729_M+H[1+]	C05660	5-Methoxyindoleacetate
E118	row1243;row1259;row1578	row1243_M+H[1+];row1259_M(C13)+H[1+];row1578_M+Na[1+]	CE6229	13E-tetranor-16-carboxy-LTE4
E120	row746;row766	row746_M+H[1+];row766_M(C13)+H[1+]	C00250	Pyridoxal
E122	row769	row769_M+H[1+]	CE3087	beta-carboline
E129	row773;row800	row773_M+H[1+];row800_M(C13)+H[1+]	C00906	5,6-Dihydrothymine
E130	row782	row782_M+Na[1+]	C00217;C00025;C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde
E133	row793;row824	row793_M[1+];row824_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E134	row825	row825_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E135	row802	row802_M+Na[1+]	C00418	(R)-Mevalonate
E139	row2183	row2183_M+Na[1+]	C00721;C00492;strch2;C05404;C01835	Dextrin$Raffinose$starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})$D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose; D-Gal-alpha1->6D-Gal-alpha1->6D-Glucose; Manninotriose$Maltotriose; Amylotriose
E142	row1445;row1446	row1445_M+Na[1+];row1446_M+Na[1+]	C00378	Thiamin
E145	row849	row849_M+Na[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E147	row857	row857_M+H[1+]	C05640	Cinnavalininate
E148	row864	row864_M+Na[1+]	C00299	Uridine
