pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Drug metabolism - cytochrome P450	4	6	0.0009242920762961096	E297,E93,E211,E189	C16577,C05635/C16596,C06174/C05176,C16576/C01516	Codeine-6-glucuronide$5-Hydroxyindoleacetate/5-Phenyl-1,3-oxazinane-2,4-dione$Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol/(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol$Norcodeine; N-Desmethylcodeine/Morphine
Tryptophan metabolism	5	12	0.004369380724308882	E177,E268,E112,E271,E93	C02406/C02700,CE3086,C00643,C00019,C05635/C16596	Formylkynurenine/L-Formylkynurenine$4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside$5-Hydroxy-L-tryptophan$S-Adenosyl-L-methionine$5-Hydroxyindoleacetate/5-Phenyl-1,3-oxazinane-2,4-dione
Putative anti-Inflammatory metabolites formation from EPA	2	3	0.013108142172926645	E257,E255	CE7114/CE2053/CE5138/CE5661/CE7115/CE7113/CE7112/CE7088,CE7114/CE2053/CE5138/CE5661/CE7115/CE7113/CE7112/CE7088	/20-oxo-leukotriene B4/12-oxo-20-hydroxy-leukotriene B4/15-oxo-lipoxin A4/20-hydroxy-leukotriene B5/15-epi-lipoxin B5/15-epi-lipoxin A5/PGH3$/20-oxo-leukotriene B4/12-oxo-20-hydroxy-leukotriene B4/15-oxo-lipoxin A4/20-hydroxy-leukotriene B5/15-epi-lipoxin B5/15-epi-lipoxin A5/PGH3
Arachidonic acid metabolism	2	4	0.026048231241072178	E257,E255	CE7114/CE2053/CE5138/CE5661/CE7115/CE7113/CE7112/CE7088,CE7114/CE2053/CE5138/CE5661/CE7115/CE7113/CE7112/CE7088	/20-oxo-leukotriene B4/12-oxo-20-hydroxy-leukotriene B4/15-oxo-lipoxin A4/20-hydroxy-leukotriene B5/15-epi-lipoxin B5/15-epi-lipoxin A5/PGH3$/20-oxo-leukotriene B4/12-oxo-20-hydroxy-leukotriene B4/15-oxo-lipoxin A4/20-hydroxy-leukotriene B5/15-epi-lipoxin B5/15-epi-lipoxin A5/PGH3
Leukotriene metabolism	2	4	0.026048231241072178	E257,E255	CE7114/CE2053/CE5138/CE5661/CE7115/CE7113/CE7112/CE7088,CE7114/CE2053/CE5138/CE5661/CE7115/CE7113/CE7112/CE7088	/20-oxo-leukotriene B4/12-oxo-20-hydroxy-leukotriene B4/15-oxo-lipoxin A4/20-hydroxy-leukotriene B5/15-epi-lipoxin B5/15-epi-lipoxin A5/PGH3$/20-oxo-leukotriene B4/12-oxo-20-hydroxy-leukotriene B4/15-oxo-lipoxin A4/20-hydroxy-leukotriene B5/15-epi-lipoxin B5/15-epi-lipoxin A5/PGH3
Hyaluronan Metabolism	1	1	0.035795311318376606	E117	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Keratan sulfate degradation	1	1	0.035795311318376606	E117	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Androgen and estrogen biosynthesis and metabolism	1	1	0.035795311318376606	E271	C00019	S-Adenosyl-L-methionine
Vitamin B12 (cyanocobalamin) metabolism	1	1	0.035795311318376606	E271	C00019	S-Adenosyl-L-methionine
Tyrosine metabolism	4	14	0.04470212587177548	E46,E271,E104,E47	C05606,C00019,CE4890/C09640,C05576	Melanin$S-Adenosyl-L-methionine$N-methylsalsolinol/(-)-Salsoline$3,4-Dihydroxyphenylethyleneglycol
Methionine and cysteine metabolism	2	5	0.04923955970086547	E271,E80	C00019,C01180	S-Adenosyl-L-methionine$2-keto-4-methylthiobutyrate
Glycerophospholipid metabolism	2	6	0.08906814553398874	E243,E271	,C00019	$S-Adenosyl-L-methionine
D4&E4-neuroprostanes formation	1	2	0.1008318628686665	E261		
Heparan sulfate degradation	1	2	0.1008318628686665	E117	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
N-Glycan Degradation	1	2	0.1008318628686665	E117	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Ubiquinone Biosynthesis	1	2	0.1008318628686665	E271	C00019	S-Adenosyl-L-methionine
Aminosugars metabolism	1	3	0.15049155533148476	E117	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Histidine metabolism	1	4	0.1799848752205697	E271	C00019	S-Adenosyl-L-methionine
Phosphatidylinositol phosphate metabolism	1	4	0.1799848752205697	E243		
Galactose metabolism	1	5	0.20384841609948745	E117	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	5	0.20384841609948745	E271	C00019	S-Adenosyl-L-methionine
Lysine metabolism	1	5	0.20384841609948745	E271	C00019	S-Adenosyl-L-methionine
Sialic acid metabolism	1	6	0.22292244349214352	E117	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Glycine, serine, alanine and threonine metabolism	1	6	0.22292244349214352	E271	C00019	S-Adenosyl-L-methionine
Arginine and Proline Metabolism	1	7	0.24140828501806572	E271	C00019	S-Adenosyl-L-methionine
Aspartate and asparagine metabolism	1	8	0.2559448785816318	E246		
Urea cycle/amino group metabolism	1	10	0.26863288799260565	E271	C00019	S-Adenosyl-L-methionine
Vitamin D3 (cholecalciferol) metabolism	0	0	0.2820771363750945			
N-Glycan biosynthesis	0	2	0.2820771363750945			
Glycolysis and Gluconeogenesis	0	3	0.2820771363750945			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.2820771363750945			
R Group Synthesis	0	0	0.2820771363750945			
C5-Branched dibasic acid metabolism	0	0	0.2820771363750945			
Pyruvate Metabolism	0	0	0.2820771363750945			
Chondroitin sulfate degradation	0	1	0.2820771363750945			
Di-unsaturated fatty acid beta-oxidation	0	0	0.2820771363750945			
Linoleate metabolism	0	5	0.2820771363750945			
Hexose phosphorylation	0	3	0.2820771363750945			
Vitamin B2 (riboflavin) metabolism	0	1	0.2820771363750945			
Squalene and cholesterol biosynthesis	0	0	0.2820771363750945			
Glycerolipid metabolism	0	0	0.2820771363750945			
Carnitine shuttle	0	0	0.2820771363750945			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.2820771363750945			
Alkaloid biosynthesis II	0	0	0.2820771363750945			
Vitamin B1 (thiamin) metabolism	0	1	0.2820771363750945			
Glycosphingolipid biosynthesis - globoseries	0	1	0.2820771363750945			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.2820771363750945			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.2820771363750945			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.2820771363750945			
Bile acid biosynthesis	0	0	0.2820771363750945			
Parathio degradation	0	0	0.2820771363750945			
Propanoate metabolism	0	2	0.2820771363750945			
Blood Group Biosynthesis	0	0	0.2820771363750945			
Electron transport chain	0	0	0.2820771363750945			
Vitamin H (biotin) metabolism	0	0	0.2820771363750945			
Biopterin metabolism	0	2	0.2820771363750945			
Vitamin E metabolism	0	1	0.2820771363750945			
Caffeine metabolism	0	0	0.2820771363750945			
Lipoate metabolism	0	0	0.2820771363750945			
Heparan sulfate biosynthesis	0	0	0.2820771363750945			
Vitamin B9 (folate) metabolism	0	4	0.2820771363750945			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.2820771363750945			
De novo fatty acid biosynthesis	0	3	0.2820771363750945			
Vitamin A (retinol) metabolism	0	3	0.2820771363750945			
Valine, leucine and isoleucine degradation	0	1	0.2820771363750945			
Fatty Acid Metabolism	0	2	0.2820771363750945			
Glycosaminoglycan degradation	0	0	0.2820771363750945			
Fatty acid oxidation	0	0	0.2820771363750945			
Fructose and mannose metabolism	0	6	0.2820771363750945			
ROS Detoxification	0	0	0.2820771363750945			
Xenobiotics metabolism	0	0	0.2820771363750945			
Saturated fatty acids beta-oxidation	0	0	0.2820771363750945			
CoA Catabolism	0	0	0.2820771363750945			
Omega-3 fatty acid metabolism	0	1	0.2820771363750945			
Butanoate metabolism	0	3	0.2820771363750945			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.2820771363750945			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.2820771363750945			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	5	0.2820771363750945			
Geraniol degradation	0	0	0.2820771363750945			
Vitamin D	0	0	0.2820771363750945			
Dynorphin metabolism	0	0	0.2820771363750945			
Fatty acid oxidation, peroxisome	0	0	0.2820771363750945			
Polyunsaturated fatty acid biosynthesis	0	0	0.2820771363750945			
Purine metabolism	0	11	0.2820771363750945			
Alanine and Aspartate Metabolism	0	5	0.2820771363750945			
Glutathione Metabolism	0	3	0.2820771363750945			
Keratan sulfate biosynthesis	0	0	0.2820771363750945			
TCA cycle	0	2	0.2820771363750945			
3-Chloroacrylic acid degradation	0	0	0.2820771363750945			
Sphingolipid metabolism	0	0	0.2820771363750945			
O-Glycan biosynthesis	0	0	0.2820771363750945			
Glycosphingolipid metabolism	0	1	0.2820771363750945			
Limonene and pinene degradation	0	0	0.2820771363750945			
Proteoglycan biosynthesis	0	0	0.2820771363750945			
Vitamin K metabolism	0	0	0.2820771363750945			
Glutamate metabolism	0	1	0.2820771363750945			
Porphyrin metabolism	0	1	0.2820771363750945			
Benzoate degradation via CoA ligation	0	0	0.2820771363750945			
Prostaglandin formation from arachidonate	0	2	0.2820771363750945			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.2820771363750945			
Vitamin B6 (pyridoxine) metabolism	0	2	0.2820771363750945			
Pentose and Glucuronate Interconversions	0	1	0.2820771363750945			
Atrazine degradation	0	0	0.2820771363750945			
Fatty acid activation	0	2	0.2820771363750945			
Carbon fixation	0	1	0.2820771363750945			
Nucleotide Sugar Metabolism	0	1	0.2820771363750945			
1- and 2-Methylnaphthalene degradation	0	0	0.2820771363750945			
Pyrimidine metabolism	0	11	0.2820771363750945			
Nitrogen metabolism	0	1	0.2820771363750945			
Drug metabolism - other enzymes	0	1	0.2820771363750945			
Beta-Alanine metabolism	0	2	0.2820771363750945			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.2820771363750945			
C21-steroid hormone biosynthesis and metabolism	0	0	0.2820771363750945			
Starch and Sucrose Metabolism	0	2	0.2820771363750945			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.2820771363750945			
Omega-6 fatty acid metabolism	0	1	0.2820771363750945			
Phytanic acid peroxisomal oxidation	0	0	0.2820771363750945			
Pentose phosphate pathway	0	7	0.2820771363750945			
Selenoamino acid metabolism	0	0	0.2820771363750945			
