input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row6	E1	row6_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row6	109.0285	24.93	0.03534913999293585	5.933882355908577	C3H8NO,CH6N4,C4H3N3O
row7	E2	row7_M+H[1+];row8_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row7	109.0285	163.28	0.7763700319649709	-0.46599980716215167	C3H8NO,CH6N4,C4H3N3O
row8	E2	row7_M+H[1+];row8_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row8	109.0285	165.25	0.8834132991862508	0.24054927534905501	C3H8NO,CH6N4,C4H3N3O
row44	E11	row44_M+H[1+];row68_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol	row44	171.0657	191.97	0.9157471299042663	0.17067879128838057	C8H14O5,C8H12O4,C6H9N3O3
row66	E15	row66_M+Na[1+]	C00073	L-Methionine	row66	172.0398	28.62	0.6308475777993734	0.8206956942238468	C5H8ClN5,C5H7N5,C7H9N2O,C10H9NO3,C10H7NO2
row68	E11	row44_M+H[1+];row68_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol	row68	172.069	192.36	0.7875761574197618	0.4430557019932159	C8H12O4
row71	E17	row71_M+Na[1+]	C00503	Erythritol; Erythrol; Phycitol; Phycite; Erythrite	row71	145.0477	26.25	0.3552317175759146	-1.7739123801479844	
row83	E21	row83_M+Na[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine	row83	116.0469	209.92	0.8739783155959298	0.263134857762519	C3H7N3O2
row90	E23	row90_M+H[1+]	C03239;C02946;C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate$4-Acetamidobutanoate$L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde	row90	146.0814	180.11	0.3144125438248922	2.0695679065277544	
row99	E24	row99_M+Na[1+]	C16631	alpha-Fluoro-beta-ureidopropionic acid; 2-Fluoro-3-ureidopropionic acid	row99	173.0333	267.43	0.43394669389225277	-1.4782602107303777	
row126	E31	row126_M+H[1+]	C01250	N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate	row126	174.0766	222.52	0.12513438010073563	3.382536071156798	C7H13NO4,C7H15NO5
row134	E12	row134_M+Na[1+];row135_M+Na[1+]	C01119	Oxidized dithiothreitol	row134	174.9865	25.73	0.4164070790121987	1.5505619618306787	
row135	E12	row134_M+Na[1+];row135_M+Na[1+]	C01119	Oxidized dithiothreitol	row135	174.9865	27.57	0.1805802713472717	2.8286270773676936	
row156	E36	row156_M+H[1+]	C00439	N-Formimidoyl-L-glutamate	row156	175.0718	305.9	0.0778054254915219	-4.226677815630593	C6H12N2O4
row164	E39	row164_M+H[1+]	CE5665	leukoaminochrome	row164	152.0709	97.9	0.5090978006806496	1.2307797195848111	C6H8N4O
row167	E40	row167_M+H[1+]	C05527	3-Sulfinopyruvate	row167	152.9855	283.31	0.3071102799040362	-2.1016789882670257	
row174	E42	row174_M+Na[1+]	C01732;C00490	Mesaconate; 2-Methylfumarate; Mesaconic acid; Methylfumaric acid$Itaconate; Itaconic acid; Methylenesuccinic acid	row174	153.016	216.35	0.2600143926546408	2.3123680752542866	
row177	E43	row177_M+H[1+]	C08276		row177	121.0312	243.2	0.12029450823775328	3.4552562773309186	
row182	E44	row182_M+H[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate	row182	153.0548	34.95	0.8739783155959298	0.26285485904584316	C6H7N3O2
row184	E45	row184_M+H[1+]	C09815	Benzamide	row184	122.0601	49.85	0.6699008333676975	0.715103421537609	
row239	E48	row239_M+Na[1+]	C00049;C00402	L-Aspartate$D-Aspartate	row239	156.0269	266.24	0.8373312797999164	0.3366886300762938	
