SOURCE	TARGET	ENZYMES
dolp_L	C00105	2.7.8.15
C00458	C00105	2.7.1.48
C00294	C03150	2.4.2.1;3.1.3.5
C00294	C00105	3.1.3.5
C16617	C00105	3.6.1.19
C04789	C00105	2.7.8.17
C01185	C03150	3.1.3.5
C01185	C00105	;3.6.1.9;3.1.3.5
C00081	C00105	;3.6.1.5;3.6.1.6;3.6.1.8;2.7.1.48;3.6.1.19
G10622	C00105	2.7.8.15
G00001	C00105	2.7.8.15
C00299	C03150	3.1.3.5
C00299	C00105	3.1.3.5;2.7.1.48
C00020	C03150	3.1.3.5
C00020	C00105	;3.1.3.5;3.6.1.17;3.6.1.9;3.6.1.5
C00167	C00105	
C00454	C01081	3.6.1.15;2.7.1.40;2.7.1.74;2.7.4.6;2.7.4.10
C00253	C03150	2.4.2.1;3.1.3.5
C00206	C00105	2.7.1.48
C00147	C03150	2.4.2.1
C00044	C00105	3.6.1.8;3.6.1.17;3.6.1.5;2.7.1.48;3.6.1.19
C00526	C03150	2.4.2.1
C16634	C00105	2.7.1.48
C00672	C03150	2.4.2.1;3.1.3.5
G10619	C00105	;2.7.4.14;3.6.1.5;3.6.1.6;2.7.4.4;2.7.1.48
C00214	C03150	3.1.3.5
C00214	C00105	3.1.3.5
C15587	C03150	2.4.2.1
C00360	C03150	3.1.3.5
C00360	C00105	3.1.3.5
C05512	C03150	2.4.2.1
C00010	C01136	1.2.4.1;2.3.1.12
C00010	C16255	1.2.4.1;2.3.1.12
C00043	C00105	;3.6.1.5;3.6.1.8;3.6.1.17;2.7.1.48;3.6.1.19;2.7.8.17;2.7.8.15
C03706	C00105	2.7.8.17
C00130	C03150	3.1.3.5
C00130	C00105	3.6.1.5;3.6.1.6;3.6.1.8;3.6.1.17;3.1.3.5;3.6.1.19
C00103	C00105	3.6.1.9;3.6.1.8;
C00035	C00105	;2.7.4.4;2.7.1.48;3.6.1.5;3.6.1.6
C15586	C03150	2.4.2.1
C01103	C00105	4.1.1.23
C00110	C00105	;2.7.8.15
C00881	C03150	3.1.3.5
C00881	C00105	3.1.3.5;2.7.4.14
G10620	C00105	2.7.1.48;3.6.1.5
C00063	C00105	3.6.1.5
C04500	C00105	2.7.8.15
C00015	C00105	;2.7.4.14;3.6.1.5;3.6.1.6;2.7.4.4;2.7.1.48
C00442	C03150	2.4.2.1
C00022	C01136	1.2.4.1;2.3.1.12
C00022	C16255	1.2.4.1;2.3.1.12
C00029	C00105	;3.6.1.8;3.6.1.9
G10621	C03150	3.1.3.5
G10621	C00105	;3.1.3.5;2.7.4.14;3.6.1.5;2.7.1.48
C01346	C00105	2.7.4.4;2.7.1.48
C00364	C03150	3.1.3.5
C00364	C00105	2.7.4.4;3.1.3.5;3.6.1.5;3.6.1.19
C06198	C00105	3.6.1.17
C00106	C03150	2.4.2.1
C00106	C00105	2.4.2.9
C00153	C03150	2.4.2.1
C00655	C03150	3.1.3.5
C00655	C00105	3.6.1.5;3.6.1.6;3.6.1.8;3.6.1.17;3.1.3.5;3.6.1.19
C05841	C03150	2.4.2.1;3.1.3.5
C05841	C00105	;3.1.3.5
C05385	C00105	
C00361	C00105	2.7.1.48
C00475	C03150	3.1.3.5
C00475	C00105	3.1.3.5;2.7.1.48
C00459	C00105	2.7.1.48;3.6.1.5
C00330	C03150	2.4.2.1;3.1.3.5
C00330	C00105	3.1.3.5
C00455	C03150	3.1.3.5;2.7.1.22
C00455	C00105	3.6.1.9;3.1.3.5
C01762	C03150	2.4.2.1;3.1.3.5
C01762	C00105	3.1.3.5
C00215	C00105	3.6.1.19;3.6.1.6
C00075	C00105	;3.6.1.5;3.6.1.8;3.6.1.17;2.7.1.48;3.6.1.19;2.7.8.17;2.7.8.15
C00460	C00105	2.7.1.48;3.6.1.19
C00559	C03150	2.4.2.1;3.1.3.5
C00559	C00105	3.1.3.5
C15972	C16255	1.2.4.1;2.3.1.12
C03150	C00911	3.1.3.5
C03150	C00465	2.4.2.1
C03150	C00242	2.4.2.1;3.1.3.5
C03150	C00387	2.4.2.1;3.1.3.5
C03150	C02520	3.1.3.5
C03150	C00239	3.1.3.5
C03150	C00620	2.4.2.1
C03150	C00055	3.1.3.5
C03150	C00105	3.1.3.5
C03150	C00212	2.4.2.1;3.1.3.5
C03150	C00362	3.1.3.5
C03150	C01736	2.4.2.1
C03150	C00144	3.1.3.5
C03150	C00385	2.4.2.1
C03150	C00262	2.4.2.1
C00911	C00105	3.1.3.5
G10610	C00105	2.7.8.15
C00363	C00105	2.7.1.48;3.6.1.5
C00248	C01136	1.2.4.1
C00387	C00105	3.1.3.5
C04646	C00105	3.6.1.19
C00705	C00105	2.7.4.14;2.7.1.48
C01081	C00201	3.6.1.15;2.7.1.40;2.7.1.74;2.7.4.6;2.7.4.10
C01081	C00068	3.6.1.15
C02520	C00105	3.1.3.5
C00239	C00105	3.1.3.5;2.7.4.14
C00131	C00105	2.7.1.48
C01345	C00105	3.6.1.19
C00024	C01136	1.2.4.1;2.3.1.12
C00024	C16255	1.2.4.1;2.3.1.12
C00579	C01136	2.3.1.12
C00055	C00105	;3.1.3.5;2.7.4.14;3.6.1.5;2.7.1.48
C15973	C16255	1.2.4.1;2.3.1.12
C01136	C05125	1.2.4.1
C01136	C00068	1.2.4.1
C00201	C00105	3.6.1.19
C06196	C00105	3.6.1.19
naglc2p_L	C00105	2.7.8.15
C00105	C00212	3.1.3.5
C00105	C00104	;3.6.1.5;3.6.1.6;3.6.1.8;2.7.1.48;3.6.1.19
C00105	C00362	3.1.3.5;3.6.1.19
C00105	C05227	3.6.1.45
C00105	C00112	2.7.4.14;3.6.1.5
C00105	C00119	2.4.2.9
C00105	C16633	2.7.1.48
C00105	C00144	3.6.1.19;3.6.1.6;3.6.1.8;3.6.1.17;3.1.3.5;3.6.1.5
C00105	C11828	3.6.1.45
C00105	C00365	2.7.4.4;3.1.3.5;3.6.1.5;3.6.1.19
C00105	C00700	3.6.1.17;3.6.1.19
C00105	C00286	2.7.1.48;3.6.1.19
C05125	C16255	1.2.4.1
C00068	C16255	1.2.4.1
