pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Hyaluronan Metabolism	2	4	0.0007562389715149988	E320,E394	C00015,C00167	UDP$UDP-D-glucuronate
Vitamin A (retinol) metabolism	2	4	0.0007562389715149988	E320,E394	C00015,C00167	UDP$UDP-D-glucuronate
Xenobiotics metabolism	2	4	0.0007562389715149988	E320,E394	C00015,C00167	UDP$UDP-D-glucuronate
N-Glycan biosynthesis	3	14	0.0010923451810772205	E320,E402,E409	C00015,C00325,C00096	UDP$GDP-L-fucose$GDP-D-mannose
Androgen and estrogen biosynthesis and metabolism	2	5	0.001428451390639442	E320,E394	C00015,C00167	UDP$UDP-D-glucuronate
Proteoglycan biosynthesis	2	5	0.001428451390639442	E320,E394	C00015,C00167	UDP$UDP-D-glucuronate
Pentose and Glucuronate Interconversions	2	5	0.001428451390639442	E320,E394	C00015,C00167	UDP$UDP-D-glucuronate
Linoleate metabolism	2	6	0.0025207965717166624	E320,E394	C00015,C00167	UDP$UDP-D-glucuronate
Porphyrin metabolism	2	6	0.0025207965717166624	E320,E394	C00015,C00167	UDP$UDP-D-glucuronate
C21-steroid hormone biosynthesis and metabolism	2	6	0.0025207965717166624	E320,E394	C00015,C00167	UDP$UDP-D-glucuronate
Glycosphingolipid biosynthesis - ganglioseries	2	9	0.007058230400806655	E320,E402	C00015,C00325	UDP$GDP-L-fucose
Glycosphingolipid biosynthesis - lactoseries	2	9	0.007058230400806655	E320,E402	C00015,C00325	UDP$GDP-L-fucose
Blood Group Biosynthesis	2	9	0.007058230400806655	E320,E402	C00015,C00325	UDP$GDP-L-fucose
Glycosphingolipid biosynthesis - neolactoseries	2	9	0.007058230400806655	E320,E402	C00015,C00325	UDP$GDP-L-fucose
Starch and Sucrose Metabolism	2	9	0.007058230400806655	E320,E394	C00015,C00167	UDP$UDP-D-glucuronate
Nucleotide Sugar Metabolism	1	1	0.008150575581883875	E394	C00167	UDP-D-glucuronate
Glycosphingolipid biosynthesis - globoseries	2	11	0.013276195277707755	E320,E402	C00015,C00325	UDP$GDP-L-fucose
Fructose and mannose metabolism	2	12	0.018065708763969415	E402,E409	C00325,C00096	GDP-L-fucose$GDP-D-mannose
C5-Branched dibasic acid metabolism	1	2	0.020754558440467186	E14	C01732/C00490	Mesaconate; 2-Methylfumarate; Mesaconic acid; Methylfumaric acid/Itaconate; Itaconic acid; Methylenesuccinic acid
Glycosphingolipid metabolism	2	15	0.023611461221746073	E320,E402	C00015,C00325	UDP$GDP-L-fucose
Tyrosine metabolism	2	20	0.03680362994706327	E320,E394	C00015,C00167	UDP$UDP-D-glucuronate
Keratan sulfate degradation	1	6	0.05234854213931602	E320	C00015	UDP
Keratan sulfate biosynthesis	1	7	0.05873456012099824	E320	C00015	UDP
O-Glycan biosynthesis	1	7	0.05873456012099824	E320	C00015	UDP
Phosphatidylinositol phosphate metabolism	1	8	0.06705318880766323	E320	C00015	UDP
Aminosugars metabolism	1	8	0.06705318880766323	E320	C00015	UDP
Galactose metabolism	1	10	0.07923703890429376	E320	C00015	UDP
Glycine, serine, alanine and threonine metabolism	1	11	0.08579110999075708	E24		
Pyrimidine metabolism	1	13	0.09562221662045206	E320	C00015	UDP
Urea cycle/amino group metabolism	1	17	0.10511721704058483	E24		
Vitamin D3 (cholecalciferol) metabolism	0	1	0.11335181917485926			
Glycolysis and Gluconeogenesis	0	7	0.11335181917485926			
R Group Synthesis	0	1	0.11335181917485926			
Pyruvate Metabolism	0	0	0.11335181917485926			
Sialic acid metabolism	0	5	0.11335181917485926			
Chondroitin sulfate degradation	0	0	0.11335181917485926			
Di-unsaturated fatty acid beta-oxidation	0	1	0.11335181917485926			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.11335181917485926			
Hexose phosphorylation	0	4	0.11335181917485926			
Vitamin B2 (riboflavin) metabolism	0	1	0.11335181917485926			
Squalene and cholesterol biosynthesis	0	3	0.11335181917485926			
Glycerolipid metabolism	0	0	0.11335181917485926			
Carnitine shuttle	0	5	0.11335181917485926			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.11335181917485926			
Alkaloid biosynthesis II	0	1	0.11335181917485926			
Vitamin B1 (thiamin) metabolism	0	1	0.11335181917485926			
Histidine metabolism	0	4	0.11335181917485926			
Vitamin B5 - CoA biosynthesis from pantothenate	0	4	0.11335181917485926			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.11335181917485926			
Bile acid biosynthesis	0	2	0.11335181917485926			
Parathio degradation	0	0	0.11335181917485926			
Propanoate metabolism	0	1	0.11335181917485926			
Electron transport chain	0	0	0.11335181917485926			
Vitamin H (biotin) metabolism	0	1	0.11335181917485926			
Biopterin metabolism	0	3	0.11335181917485926			
Vitamin E metabolism	0	1	0.11335181917485926			
Caffeine metabolism	0	0	0.11335181917485926			
Lipoate metabolism	0	1	0.11335181917485926			
Heparan sulfate biosynthesis	0	0	0.11335181917485926			
Drug metabolism - cytochrome P450	0	5	0.11335181917485926			
Vitamin B9 (folate) metabolism	0	3	0.11335181917485926			
Tryptophan metabolism	0	14	0.11335181917485926			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.11335181917485926			
De novo fatty acid biosynthesis	0	0	0.11335181917485926			
Valine, leucine and isoleucine degradation	0	6	0.11335181917485926			
