input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row2	E1	row2_M(C13)+H[1+];row445_M+Na[1+];row885_M+H[1+]	C00245	Taurine	row2	127.0253	220.32	0.005331788442618684	6.816713910103609	C2H7NO3S
row7	E4	row7_M+H[1+];row872_M[1+]	C01019	6-Deoxy-L-galactose; L-Fucose	row7	165.0755	315.04	0.24714070387178277	1.4555945861940394	
row27	E6	row27_M+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate	row27	166.0493	33.58	0.0028240923622575467	8.316282850014792	
row35	E10	row35_M+Na[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol	row35	205.0682	197.55	0.38882509023079426	-1.0381469707151676	
row36	E11	row36_M+Na[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol	row36	205.0682	215.86	0.07213911748063123	-2.8133947900782577	
row43	E15	row43_M+H[1+];row709_M+Na[1+];row75_M(C13)+H[1+]	C00078;C00525	L-Tryptophan$D-Tryptophan	row43	205.0971	166.16	0.8309489122537697	-0.25384504874533487	C11H12N2O2
row49	E16	row49_M(C13)+H[1+];row515_M+Na[1+]	C00906	5,6-Dihydrothymine	row49	130.0689	272.25	2.3705174558230908e-05	43.31547944017849	C6H11NS,C6H11NS
row50	E17	row50_M+H[1+];row51_M+H[1+]	C02571	O-Acetylcarnitine	row50	205.1317	410.4	5.174381396572433e-05	32.62826110348028	
row51	E17	row50_M+H[1+];row51_M+H[1+]	C02571	O-Acetylcarnitine	row51	205.1317	411.84	1.1896236293066165e-06	142.41374597169428	
row53	E18	row53_M+H[1+]	C01732;C00490	Mesaconate; 2-Methylfumarate; Mesaconic acid; Methylfumaric acid$Itaconate; Itaconic acid; Methylenesuccinic acid	row53	131.0338	324.4	0.0018415664471552915	9.522678785444974	C5H6O4
row56	E19	row56_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate	row56	131.0702	27.67	0.0043210247493649726	-7.291054520728266	
