pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Tryptophan metabolism	6	13	0.002604823124107218	E10,E306,E137,E119,E259,E230	C00322,C00019,C00643,C05635/C16596,C04148/C05642,CE5860	2-Oxoadipate$S-Adenosyl-L-methionine$5-Hydroxy-L-tryptophan$5-Hydroxyindoleacetate/5-Phenyl-1,3-oxazinane-2,4-dione$alpha-N-Phenylacetyl-L-glutamine/Formyl-N-acetyl-5-methoxykynurenamine$
Lysine metabolism	3	7	0.02529199226955718	E95,E10,E306	C03239/C02946/C04076,C00322,C00019	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate/4-Acetamidobutanoate/L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde$2-Oxoadipate$S-Adenosyl-L-methionine
Tyrosine metabolism	5	16	0.032686328879926056	E136,E130,E306,E259,E27	C16586/CE2173,CE4890/C09640,C00019,C04148/C05642,CE5542	2-Phenyl-1,3-propanediol monocarbamate/$N-methylsalsolinol/(-)-Salsoline$S-Adenosyl-L-methionine$alpha-N-Phenylacetyl-L-glutamine/Formyl-N-acetyl-5-methoxykynurenamine$noradrenochrome o-semiquinone
Glycerophospholipid metabolism	3	8	0.03991261238551382	E201,E286,E306	C00670,C01225,C00019	sn-Glycero-3-phosphocholine$sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol$S-Adenosyl-L-methionine
Hyaluronan Metabolism	1	1	0.053776993529955464	E140		
Keratan sulfate degradation	1	1	0.053776993529955464	E140		
Androgen and estrogen biosynthesis and metabolism	1	1	0.053776993529955464	E306	C00019	S-Adenosyl-L-methionine
Vitamin B12 (cyanocobalamin) metabolism	1	1	0.053776993529955464	E306	C00019	S-Adenosyl-L-methionine
C21-steroid hormone biosynthesis and metabolism	1	1	0.053776993529955464	E309		
Histidine metabolism	2	5	0.07612805646584321	E127,E306	,C00019	$S-Adenosyl-L-methionine
Drug metabolism - cytochrome P450	2	5	0.07612805646584321	E136,E119	C16586/CE2173,C05635/C16596	2-Phenyl-1,3-propanediol monocarbamate/$5-Hydroxyindoleacetate/5-Phenyl-1,3-oxazinane-2,4-dione
Heparan sulfate degradation	1	2	0.1078060667170826	E140		
N-Glycan Degradation	1	2	0.1078060667170826	E140		
Ubiquinone Biosynthesis	1	2	0.1078060667170826	E306	C00019	S-Adenosyl-L-methionine
Methionine and cysteine metabolism	2	7	0.12351903201411646	E115,E306	,C00019	$S-Adenosyl-L-methionine
Urea cycle/amino group metabolism	3	13	0.1466263339215192	E52,E95,E306	,C03239/C02946/C04076,C00019	$6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate/4-Acetamidobutanoate/L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde$S-Adenosyl-L-methionine
Pyrimidine metabolism	3	13	0.1466263339215192	E150,E54,E149	,,	$$
Arginine and Proline Metabolism	2	8	0.1536005377699353	E95,E306	C03239/C02946/C04076,C00019	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate/4-Acetamidobutanoate/L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde$S-Adenosyl-L-methionine
Vitamin B1 (thiamin) metabolism	1	3	0.1547769095034031	E10	C00322	2-Oxoadipate
Propanoate metabolism	1	3	0.1547769095034031	E156		
Porphyrin metabolism	1	3	0.1547769095034031	E162		
Leukotriene metabolism	1	3	0.1547769095034031	E284		
Aminosugars metabolism	1	3	0.1547769095034031	E140		
Beta-Alanine metabolism	1	3	0.1547769095034031	E127		
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	5	0.20779766406184355	E306	C00019	S-Adenosyl-L-methionine
Galactose metabolism	1	6	0.23090496596924628	E140		
Phosphatidylinositol phosphate metabolism	1	6	0.23090496596924628	E286	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
Sialic acid metabolism	1	7	0.24577766574237458	E140		
Glycine, serine, alanine and threonine metabolism	1	9	0.25997815309637845	E306	C00019	S-Adenosyl-L-methionine
Aspartate and asparagine metabolism	1	9	0.25997815309637845	E95	C03239/C02946/C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate/4-Acetamidobutanoate/L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde
Purine metabolism	1	13	0.2688849676497773	E77		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.2726661625073523			
N-Glycan biosynthesis	0	2	0.2726661625073523			
Glycolysis and Gluconeogenesis	0	6	0.2726661625073523			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.2726661625073523			
R Group Synthesis	0	0	0.2726661625073523			
C5-Branched dibasic acid metabolism	0	0	0.2726661625073523			
Pyruvate Metabolism	0	1	0.2726661625073523			
Chondroitin sulfate degradation	0	1	0.2726661625073523			
Di-unsaturated fatty acid beta-oxidation	0	0	0.2726661625073523			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.2726661625073523			
Linoleate metabolism	0	6	0.2726661625073523			
Hexose phosphorylation	0	4	0.2726661625073523			
Vitamin B2 (riboflavin) metabolism	0	1	0.2726661625073523			
Squalene and cholesterol biosynthesis	0	0	0.2726661625073523			
Glycerolipid metabolism	0	0	0.2726661625073523			
Carnitine shuttle	0	2	0.2726661625073523			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.2726661625073523			
Alkaloid biosynthesis II	0	0	0.2726661625073523			
Glycosphingolipid biosynthesis - globoseries	0	1	0.2726661625073523			
Vitamin B5 - CoA biosynthesis from pantothenate	0	4	0.2726661625073523			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.2726661625073523			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.2726661625073523			
Bile acid biosynthesis	0	0	0.2726661625073523			
Parathio degradation	0	3	0.2726661625073523			
Blood Group Biosynthesis	0	0	0.2726661625073523			
Electron transport chain	0	0	0.2726661625073523			
Vitamin H (biotin) metabolism	0	0	0.2726661625073523			
Biopterin metabolism	0	2	0.2726661625073523			
Vitamin E metabolism	0	0	0.2726661625073523			
Caffeine metabolism	0	0	0.2726661625073523			
Lipoate metabolism	0	0	0.2726661625073523			
Heparan sulfate biosynthesis	0	0	0.2726661625073523			
Vitamin B9 (folate) metabolism	0	4	0.2726661625073523			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.2726661625073523			
De novo fatty acid biosynthesis	0	2	0.2726661625073523			
Vitamin A (retinol) metabolism	0	0	0.2726661625073523			
Valine, leucine and isoleucine degradation	0	2	0.2726661625073523			
Fatty Acid Metabolism	0	0	0.2726661625073523			
Glycosaminoglycan degradation	0	0	0.2726661625073523			
Fatty acid oxidation	0	0	0.2726661625073523			
Fructose and mannose metabolism	0	4	0.2726661625073523			
ROS Detoxification	0	0	0.2726661625073523			
Xenobiotics metabolism	0	0	0.2726661625073523			
Saturated fatty acids beta-oxidation	0	0	0.2726661625073523			
CoA Catabolism	0	1	0.2726661625073523			
Omega-3 fatty acid metabolism	0	0	0.2726661625073523			
Butanoate metabolism	0	3	0.2726661625073523			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.2726661625073523			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.2726661625073523			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	6	0.2726661625073523			
Geraniol degradation	0	0	0.2726661625073523			
D4&E4-neuroprostanes formation	0	1	0.2726661625073523			
Vitamin D	0	0	0.2726661625073523			
Dynorphin metabolism	0	0	0.2726661625073523			
Fatty acid oxidation, peroxisome	0	0	0.2726661625073523			
Polyunsaturated fatty acid biosynthesis	0	0	0.2726661625073523			
Alanine and Aspartate Metabolism	0	5	0.2726661625073523			
Glutathione Metabolism	0	5	0.2726661625073523			
Keratan sulfate biosynthesis	0	0	0.2726661625073523			
TCA cycle	0	3	0.2726661625073523			
3-Chloroacrylic acid degradation	0	0	0.2726661625073523			
Arachidonic acid metabolism	0	3	0.2726661625073523			
Sphingolipid metabolism	0	0	0.2726661625073523			
O-Glycan biosynthesis	0	0	0.2726661625073523			
Glycosphingolipid metabolism	0	1	0.2726661625073523			
Limonene and pinene degradation	0	0	0.2726661625073523			
Proteoglycan biosynthesis	0	0	0.2726661625073523			
Vitamin K metabolism	0	0	0.2726661625073523			
Glutamate metabolism	0	3	0.2726661625073523			
Benzoate degradation via CoA ligation	0	0	0.2726661625073523			
Prostaglandin formation from arachidonate	0	2	0.2726661625073523			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.2726661625073523			
Vitamin B6 (pyridoxine) metabolism	0	0	0.2726661625073523			
Pentose and Glucuronate Interconversions	0	2	0.2726661625073523			
Atrazine degradation	0	0	0.2726661625073523			
Fatty acid activation	0	1	0.2726661625073523			
Carbon fixation	0	1	0.2726661625073523			
Nucleotide Sugar Metabolism	0	1	0.2726661625073523			
1- and 2-Methylnaphthalene degradation	0	0	0.2726661625073523			
Nitrogen metabolism	0	1	0.2726661625073523			
Drug metabolism - other enzymes	0	3	0.2726661625073523			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.2726661625073523			
Starch and Sucrose Metabolism	0	2	0.2726661625073523			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.2726661625073523			
Omega-6 fatty acid metabolism	0	1	0.2726661625073523			
Phytanic acid peroxisomal oxidation	0	0	0.2726661625073523			
Pentose phosphate pathway	0	10	0.2726661625073523			
Selenoamino acid metabolism	0	0	0.2726661625073523			
