massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	165.0772	27.54	0.7549352461513594	0.8690714244735886	C6H13NO2S,C6H13NO2S
row2	204.0243	242.45	0.9433890746787891	0.2763475595094131	
row3	165.0909	27.67	0.6817931399982411	-1.087058248828021	
row4	127.123	203.48	0.5532762917579452	1.7048158989810067	C7H14N2
row5	204.0866	356.04	0.6290641452462445	-1.347488736715623	C8H13NO5,C9H17NS2
row6	204.0978	318.46	0.4654113502820921	-1.9929728472383506	C7H13N3O4
row7	204.0978	332.17	0.37369495474085035	-2.7696209811867067	C7H13N3O4
row8	204.1174	217.3	0.6667228815005914	1.1782750248535798	
row9	128.1264	203.22	0.5917678061028594	1.5191947805532775	C7H14N2
row10	204.1423	28.59	0.723252191326358	0.9380640251235601	C9H18N2O3
row11	165.9302	207.69	0.9607034057698385	-0.17020832745354733	
row12	204.9673	207.29	0.8483273356623015	0.6333934258499224	
row13	166.0697	27.54	0.6648318675027086	1.2458476696124194	
row14	205.0682	197.55	0.8388746523184146	0.6724864706101557	
row15	205.0682	215.86	0.36831514929274217	3.286463337639599	
row16	205.0818	355.22	0.6134471043053484	-1.4395640372119634	C7H12N2O5,C7H12N2O5
row17	205.0818	372.75	0.5955550568217668	-1.485967270556894	C7H12N2O5,C7H12N2O5
row18	205.0971	166.16	0.4371286397055983	-2.10899939968069	C11H12N2O2
row19	130.0651	166.56	0.45735805211250785	-2.046823816909695	
row20	205.1182	261.58	0.5722022954227804	-1.6178196491663719	C8H16N2O4
row21	205.9437	207.16	0.6667228815005914	1.1699567774213617	
row22	205.9437	213.6	0.6791020942327072	1.12736050946687	
row23	205.9437	216.39	0.8423731781055305	0.6585659029091421	
row24	166.9506	209.0	0.8794177028032567	0.5500636227110623	
row25	131.0338	324.4	0.9772064958791156	-0.08415273631614006	C5H6O4
row26	205.9956	256.7	0.5042584648297059	-1.8884640984120118	
row27	74.0736	161.57	0.6648318675027086	1.2487649502177605	
row28	74.0736	239.92	0.9715717963372513	-0.11410327665115182	
row29	131.0702	27.67	0.5532762917579452	-1.7047256459470672	
row30	131.0702	272.39	0.43672765068429853	2.1207513793888197	
row31	131.0815	254.71	0.4241434810366857	-2.178331560201889	C3H7NO2
row32	167.0831	167.87	0.5342665013515594	-1.7751547080067849	
row33	206.04	205.45	0.7967447830750363	0.7643139777523209	
row34	206.04	222.16	0.9772064958791156	-0.10089533534800826	
row35	206.0716	197.55	0.9033682274614748	0.45130649756693153	
row36	206.0716	215.86	0.36831514929274217	2.9994244124828553	
row37	206.1004	166.03	0.5336067682126029	-1.7807835067693303	C11H12N2O2
row38	131.1179	273.04	0.5532762917579452	1.711658834540583	C6H14N2O
row39	206.1216	261.58	0.6134471043053484	-1.435037149996574	C8H16N2O4
