input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row6	E4	row33_M(C13)+H[1+];row6_M+H[1+]	C00300	Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine	row6	132.0769	252.96	0.23640493213933808	-1.6971518759588362	C4H9N3O2
row33	E4	row33_M(C13)+H[1+];row6_M+H[1+]	C00300	Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine	row33	133.0801	252.83	0.20719910381030587	-1.819963858904186	C4H9N3O2
row35	E7	row35_M+H[1+]	C06103	6-Hydroxyhexanoic acid; 6-Hydroxyhexanoate	row35	133.0861	26.79	0.3024843954641426	1.431525489419556	
row41	E8	row41_M+Na[1+]	C00257;C00800	D-Gluconate$L-Gulonate	row41	219.0476	192.56	0.6135655699227253	-0.6909462572986067	
row44	E10	row44_M+H[1+];row45_M+H[1+]	C00978	N-Acetylserotonin; N-Acetyl-5-hydroxytryptamine	row44	219.1129	27.71	0.04384330637788996	3.2946666360503043	
row45	E10	row44_M+H[1+];row45_M+H[1+]	C00978	N-Acetylserotonin; N-Acetyl-5-hydroxytryptamine	row45	219.1129	34.31	0.04475394242732491	3.2711785345903865	C10H16O5
row63	E13	row445_M+Na[1+];row63_M+H[1+]	C00864	(R)-Pantothenate	row63	220.1181	179.0	0.9869653872301184	0.023430209015289447	C9H17NO5
row84	E18	row107_M(C13)+H[1+];row84_M+H[1+]	C00643	5-Hydroxy-L-tryptophan	row84	221.0922	191.51	0.0018088822056348025	7.072264764387191	C11H12N2O3
row107	E18	row107_M(C13)+H[1+];row84_M+H[1+]	C00643	5-Hydroxy-L-tryptophan	row107	222.0956	191.25	0.0036335428685549905	6.04392536591438	C11H12N2O3
row133	E23	row133_M+H[1+]	C07086;C03765	Phenylacetic acid; Benzylformic acid; Phenylacetate; Benzeneacetiic acid$4-Hydroxyphenylacetaldehyde	row133	137.0598	204.41	0.3238362556100581	-1.3599932268338648	C8H8O2
row135	E25	row135_M+H[1+]	C02291;C00542	L-Cystathionine$Cystathionine	row135	223.0749	25.33	0.0014728345690889241	7.409726905498647	
row143	E30	row143_M+Na[1+]	CE4788;C00763;C00148	acetamidopropanal$D-Proline$L-Proline	row143	138.0526	222.17	0.0668354911901554	2.885962048644385	
row152	E32	row152_M+H[1+]	C00785	Urocanate	row152	139.0503	182.68	0.09403697522885196	-2.573236292095778	C6H6N2O2
row180	E35	row180_M+Na[1+]	CE2949		row180	226.0107	388.93	0.05504398778369659	-3.065952802199066	
row186	E37	row186_M(C13)+H[1+];row719_M+Na[1+];row720_M+Na[1+]	C00082;CE2174	L-Tyrosine$	row186	183.0844	204.27	0.5757338206646206	-0.7609754240959359	C9H11NO3
row202	E38	row202_M+H[1+]	C05589;C00788	L-Normetanephrine$L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol	row202	184.097	30.07	0.04814192421623546	-3.1921953082196506	
row203	E39	row203_M+H[1+]	C05589;C00788	L-Normetanephrine$L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol	row203	184.097	161.51	0.7598347070196895	-0.43591165863309717	
row216	E44	row216_M+Na[1+]	C00503	Erythritol; Erythrol; Phycitol; Phycite; Erythrite	row216	145.0474	197.29	0.09866728724157542	2.5285084844223653	
row260	E47	row260_M+H[1+]	C01035	4-Guanidinobutanoate	row260	146.0925	254.67	5.293402275294996e-05	-14.627142098354408	C5H11N3O2
row281	E52	row281_M+H[1+]	C05579	Indole-5,6-quinone	row281	148.0393	27.97	0.18496154807270887	1.925450308564132	C8H5NO2
row282	E53	row282_M+H[1+]	C05579	Indole-5,6-quinone	row282	148.0393	204.41	0.43692219447015174	-1.054982114787962	
row304	E57	row304_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI	row304	150.0551	47.77	0.014631457376248946	-4.377801599754226	C8H7NO2
row334	E63	row334_M+H[1+]	CE5860		row334	237.1235	36.28	0.03979271257941192	3.404761097786169	
row338	E64	row338_M+Na[1+]	C00547;C00314	Norepinephrine$Pyridoxine	row338	192.0627	50.0	0.5521517735829348	-0.8109776738636356	
row350	E66	row350_M+H[1+];row363_M(C13)+H[1+];row941_M+Na[1+]	C00242	Guanine	row350	152.0568	135.54	0.40778458955395014	-1.1251645106549066	C5H5N5O,C5H13NS2
row354	E70	row1094_M+H[1+];row354_M+Na[1+]	C01233	sn-Glycero-3-phosphoethanolamine	row354	238.0452	294.25	0.1050606634427601	-2.47301976248347	C5H14NO6P
row363	E66	row350_M+H[1+];row363_M(C13)+H[1+];row941_M+Na[1+]	C00242	Guanine	row363	153.0601	135.54	0.4081977894862629	-1.1234522986676916	C5H5N5O,C5H13NS2
row445	E13	row445_M+Na[1+];row63_M+H[1+]	C00864	(R)-Pantothenate	row445	242.0998	179.27	0.03746340425026741	-3.460328923786417	C9H17NO5
