pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Purine metabolism	4	5	0.01705739013528275	E142,E144,E67,E148	C00212/C00330,C00294,C00242,C00387	Adenosine/Deoxyguanosine$Inosine$Guanine$Guanosine
Biopterin metabolism	2	2	0.038148054785312156	E36,E116	C00082/CE2174,C04874/C03150	L-Tyrosine/$Dihydroneopterin/N-Ribosylnicotinamide
Drug metabolism - cytochrome P450	2	2	0.038148054785312156	E104,E157	C16602/C16601/C07496,C16595/C16587	3-Hydroxycarbamazepine/2-Hydroxycarbamazepine/Carbamazepine-10,11-epoxide; Carbamazepine epoxide$4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one/3-Carbamoyl-2-phenylpropionaldehyde
Hexose phosphorylation	3	4	0.059070666330560455	E117,E111,E27	,,	$$
Urea cycle/amino group metabolism	4	7	0.11377195193681203	E99,E189,E28,E67	,,,C00242	$$$Guanine
Vitamin B3 (nicotinate and nicotinamide) metabolism	2	3	0.12419124443324091	E106,E116	C00153,C04874/C03150	Nicotinamide$Dihydroneopterin/N-Ribosylnicotinamide
Arginine and Proline Metabolism	2	3	0.12419124443324091	E189,E28	,	$
Glycerophospholipid metabolism	2	3	0.12419124443324091	E71,E116	,C04874/C03150	$Dihydroneopterin/N-Ribosylnicotinamide
Methionine and cysteine metabolism	2	3	0.12419124443324091	E142,E189	C00212/C00330,	Adenosine/Deoxyguanosine$
Glycolysis and Gluconeogenesis	1	1	0.1270481472145198	E96		
Alkaloid biosynthesis II	1	1	0.1270481472145198	E113		
Vitamin B5 - CoA biosynthesis from pantothenate	1	1	0.1270481472145198	E12		
CoA Catabolism	1	1	0.1270481472145198	E12		
Ubiquinone Biosynthesis	1	1	0.1270481472145198	E111		
Drug metabolism - other enzymes	1	1	0.1270481472145198	E132	C16633	5-Fluorouridine
Pentose phosphate pathway	1	1	0.1270481472145198	E7		
Selenoamino acid metabolism	1	1	0.1270481472145198	E142	C00212/C00330	Adenosine/Deoxyguanosine
Tyrosine metabolism	6	12	0.15082766154104696	E36,E22,E111,E57,E59,E56	C00082/CE2174,,,,,	L-Tyrosine/$$$$$
Galactose metabolism	1	2	0.19191664566002856	E117		
Carnitine shuttle	1	2	0.19191664566002856	E207		
Vitamin B1 (thiamin) metabolism	1	2	0.19191664566002856	E96		
Fructose and mannose metabolism	1	2	0.19191664566002856	E117		
Ascorbate (Vitamin C) and Aldarate Metabolism	1	2	0.19191664566002856	E7		
Vitamin B6 (pyridoxine) metabolism	1	2	0.19191664566002856	E120		
Pentose and Glucuronate Interconversions	1	2	0.19191664566002856	E7		
Aminosugars metabolism	1	2	0.19191664566002856	E27		
Linoleate metabolism	1	3	0.20208385849928578	E183		
Glycine, serine, alanine and threonine metabolism	1	3	0.20208385849928578	E99		
Xenobiotics metabolism	1	3	0.20208385849928578	E70		
Aspartate and asparagine metabolism	1	3	0.20208385849928578	E28		
Tryptophan metabolism	4	11	0.20233593815645745	E17,E41,E146,E94	,,,	$$$
Pyrimidine metabolism	2	6	0.20284009747080078	E127,E140	,C00475	$Cytidine
Valine, leucine and isoleucine degradation	1	4	0.20737753129989075	E134		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.21006638097638855			
Hyaluronan Metabolism	0	0	0.21006638097638855			
N-Glycan biosynthesis	0	1	0.21006638097638855			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.21006638097638855			
R Group Synthesis	0	0	0.21006638097638855			
C5-Branched dibasic acid metabolism	0	0	0.21006638097638855			
Pyruvate Metabolism	0	0	0.21006638097638855			
Sialic acid metabolism	0	0	0.21006638097638855			
Chondroitin sulfate degradation	0	0	0.21006638097638855			
Di-unsaturated fatty acid beta-oxidation	0	1	0.21006638097638855			
Putative anti-Inflammatory metabolites formation from EPA	0	2	0.21006638097638855			
Vitamin B2 (riboflavin) metabolism	0	0	0.21006638097638855			
Squalene and cholesterol biosynthesis	0	1	0.21006638097638855			
Keratan sulfate degradation	0	1	0.21006638097638855			
Glycerolipid metabolism	0	0	0.21006638097638855			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.21006638097638855			
Glycosphingolipid biosynthesis - globoseries	0	0	0.21006638097638855			
Histidine metabolism	0	3	0.21006638097638855			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.21006638097638855			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.21006638097638855			
Bile acid biosynthesis	0	0	0.21006638097638855			
Parathio degradation	0	0	0.21006638097638855			
Propanoate metabolism	0	0	0.21006638097638855			
Blood Group Biosynthesis	0	0	0.21006638097638855			
Electron transport chain	0	0	0.21006638097638855			
Vitamin H (biotin) metabolism	0	0	0.21006638097638855			
Vitamin E metabolism	0	1	0.21006638097638855			
Androgen and estrogen biosynthesis and metabolism	0	0	0.21006638097638855			
Caffeine metabolism	0	0	0.21006638097638855			
Lipoate metabolism	0	1	0.21006638097638855			
Heparan sulfate biosynthesis	0	0	0.21006638097638855			
Vitamin B9 (folate) metabolism	0	1	0.21006638097638855			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.21006638097638855			
De novo fatty acid biosynthesis	0	1	0.21006638097638855			
Vitamin A (retinol) metabolism	0	0	0.21006638097638855			
Fatty Acid Metabolism	0	1	0.21006638097638855			
Glycosaminoglycan degradation	0	0	0.21006638097638855			
Fatty acid oxidation	0	0	0.21006638097638855			
ROS Detoxification	0	0	0.21006638097638855			
Saturated fatty acids beta-oxidation	0	0	0.21006638097638855			
Omega-3 fatty acid metabolism	0	0	0.21006638097638855			
Butanoate metabolism	0	1	0.21006638097638855			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.21006638097638855			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.21006638097638855			
Geraniol degradation	0	0	0.21006638097638855			
D4&E4-neuroprostanes formation	0	0	0.21006638097638855			
Vitamin D	0	0	0.21006638097638855			
Dynorphin metabolism	0	0	0.21006638097638855			
Heparan sulfate degradation	0	0	0.21006638097638855			
Fatty acid oxidation, peroxisome	0	0	0.21006638097638855			
Polyunsaturated fatty acid biosynthesis	0	0	0.21006638097638855			
Alanine and Aspartate Metabolism	0	1	0.21006638097638855			
Glutathione Metabolism	0	1	0.21006638097638855			
Keratan sulfate biosynthesis	0	0	0.21006638097638855			
TCA cycle	0	0	0.21006638097638855			
3-Chloroacrylic acid degradation	0	0	0.21006638097638855			
Arachidonic acid metabolism	0	2	0.21006638097638855			
Sphingolipid metabolism	0	0	0.21006638097638855			
O-Glycan biosynthesis	0	0	0.21006638097638855			
Glycosphingolipid metabolism	0	0	0.21006638097638855			
Limonene and pinene degradation	0	0	0.21006638097638855			
Proteoglycan biosynthesis	0	0	0.21006638097638855			
Vitamin K metabolism	0	0	0.21006638097638855			
