SOURCE	TARGET	ENZYMES
C05636	C02714	1.4.3.4
C05588	C02714	1.4.3.4
CE6495	C00670	1.14.16.5
CE6495	C00093	1.14.16.5
C05589	C02714	1.4.3.4
C04635	C04230	3.1.1.4
C00116	C00093	1.14.16.5;2.7.1.30
C03454	C00093	3.1.4.3
C03765	C02714	1.4.3.4
C00151	C03740	1.4.3.2;3.5.1.14;3.4.11.4;3.4.11.1;3.4.11.2;2.3.2.4;2.3.2.2
C04281	C01157	1.5.1.12;;1.5.1.2
C00515	C01110	1.4.3.3
C00162	C00670	3.1.1.4;3.1.1.5
C00162	C01233	3.1.1.5
C00162	C04230	3.1.1.4;3.1.1.5;2.3.1.43
C00033	C00437	3.5.1.14;3.5.1.16
orn-D	C01110	1.4.3.3
C03740	C01879	2.3.2.4;3.4.11.1;3.4.11.2
C03740	C00051	3.4.11.4;2.3.2.4;2.3.2.2
C03740	C00041	3.5.1.14;2.3.2.2;2.3.2.4;3.4.11.1;3.4.11.2
C03740	C01419	1.4.3.2;3.5.1.14;3.4.11.4;3.4.11.1;3.4.11.2;2.3.2.4;2.3.2.2
C01165	C00025	;1.5.1.12;2.6.1.13
C01165	C00026	;1.5.1.12;2.6.1.13
C01165	C03287	1.2.1.41
C01165	C03912	1.5.1.12;
C01165	C00077	;2.6.1.13
C01165	C01602	2.6.1.13
C00346	C00093	;3.1.4.46;3.1.4.3;3.1.4.2
C00670	C04317	;3.1.1.4;3.1.1.5;2.3.1.67;3.1.4.2;3.1.1.47;1.14.16.5;2.3.1.147;2.3.1.148;3.1.4.46
C00670	C00157	;3.1.1.4;3.1.1.5
C00670	C05973	3.1.1.5
C00670	C01233	3.1.4.46;3.1.1.5;3.1.4.2
C00670	C04230	3.1.1.4;3.1.1.5
C00670	C04874	1.14.16.5
C00670	C04233	3.1.1.5
C00670	C04438	3.1.1.4;3.1.1.5
C00670	C00093	;3.1.4.46;1.14.16.5;3.1.4.2
C00670	C00114	;3.1.4.46;3.1.4.2
C00670	C05650	;3.1.1.4;3.1.1.5;2.3.1.67;3.1.4.2;3.1.1.47;1.14.16.5;2.3.1.147;2.3.1.148;3.1.4.46
C00670	C00060	;3.1.1.4;3.1.1.5
C05634	C02714	1.4.3.4
C05583	C02714	1.4.3.4
cdpdag_hs	C00093	2.7.8.11
C00025	C00669	;2.3.1.1;2.6.1.1;2.6.1.3;6.3.2.2;3.5.2.9
C00025	C05829	
C01879	C00669	;1.8.1.6;6.1.1.16;2.3.1.1;4.4.1.1;1.16.3.1;3.4.11.1;2.6.1.1;3.4.11.2;6.3.2.2;6.3.2.3;4.2.1.22;6.3.2.5;1.8.4.4;2.3.2.4;2.6.1.3;3.5.2.9;2.8.1.7;1.13.11.20
C00037	C00669	;2.3.1.1;4.4.1.1;3.4.11.1;3.4.11.2;6.3.2.3;2.3.2.4;2.8.1.7
C00037	C00430	2.3.1.37
C00641	C00093	3.1.4.3
C00780	C02714	1.4.3.4
C01342	C01110	1.4.3.3
C01342	C02714	1.4.3.4
C01225	C00093	3.1.4.44
C00513	C00093	3.6.1.16
C04282	C03440	1.4.3.3
C00437	C00077	3.5.1.14;3.5.1.16
C00437	C01602	3.5.1.16
C00546	C02714	1.4.3.4
C01157	C00026	;1.14.11.4;1.14.11.1;1.14.11.2;1.14.11.8;1.5.1.12;1.14.11.18;1.14.11.16
C01157	C01352	;1.5.99.8;1.5.1.12;1.3.99.1
C01157	C00148	;1.5.1.12;1.14.11.1;6.1.1.15;1.14.11.2;3.4.11.5;1.5.1.2;5.1.1.4;2.8.3.5;1.14.11.8;1.5.99.8;1.2.1.24;1.3.5.1;1.14.11.18;1.14.11.4;1.14.11.16;6.2.1.4;6.2.1.5;1.3.99.1
C01157	C00016	;1.5.99.8;1.5.1.12;1.3.99.1
C01157	C04398	1.14.11.2
C01157	C00042	;1.5.1.12;1.14.11.1;6.1.1.15;1.14.11.2;3.4.11.5;1.5.1.2;5.1.1.4;2.8.3.5;1.14.11.8;1.5.99.8;1.2.1.24;1.3.5.1;1.14.11.18;1.14.11.4;1.14.11.16;6.2.1.4;6.2.1.5;1.3.99.1
C01157	C01078	1.14.11.2
C04317	C04230	3.1.1.4;3.1.1.5
C05639	C02714	1.4.3.4
C00669	C00097	;1.8.1.6;6.1.1.16;2.3.1.1;4.4.1.1;1.16.3.1;3.4.11.1;2.6.1.1;3.4.11.2;6.3.2.2;6.3.2.3;4.2.1.22;6.3.2.5;1.8.4.4;2.3.2.4;2.6.1.3;3.5.2.9;2.8.1.7;1.13.11.20
C00669	C00051	;6.3.2.3;2.3.2.4;1.8.4.4
C00788	C02714	1.4.3.4
C05827	C02714	1.4.3.4
C16608	C02714	1.4.3.4
C00588	C00093	;3.1.4.3
C04756	C04230	3.1.1.4
C04756	C00093	3.1.4.3
C01958	C04230	3.1.1.4;3.1.1.5;2.3.1.43
C00370	C04230	3.1.1.4;3.1.1.5;2.3.1.43
C01177	C00093	;2.7.8.11;3.1.4.3
C03120	C00093	3.1.4.46
C06427	C04230	3.1.1.4
C05587	C02714	1.4.3.4
C00605	C00093	2.3.1.15
alpa_hs	C00093	2.3.1.15
C00547	C02714	1.4.3.4
C03968	C00093	;1.14.16.5
C00350	C04230	3.1.1.4;2.3.1.23
C00350	C00093	;3.1.4.3
C00157	C01233	3.1.1.5
C00157	C04230	3.1.1.4;3.1.1.5;2.3.1.43;2.3.1.23
C00157	C00093	;3.1.4.3
C01110	C00014	1.4.3.3
C01110	C00027	1.4.3.3
C03974	C00093	
C05973	C01233	3.1.1.5
C05973	C04230	3.1.1.5
C01233	C04230	3.1.1.5
C01233	C04233	3.1.1.5
C01233	C04438	3.1.1.5
C01233	C00093	3.1.4.46;3.1.4.2
C01233	C00189	3.1.4.46;3.1.4.2
C01233	C00060	3.1.1.5
C04230	C06254	3.1.1.4;3.1.1.5;2.3.1.43;2.3.1.23
C04230	C00010	2.3.1.23
C04230	C00040	2.3.1.43;2.3.1.23
C04230	C05212	3.1.1.4
C04230	C04233	3.1.1.5;2.3.1.43
C04230	C04438	3.1.1.4;3.1.1.5;2.3.1.43;2.3.1.23
C04230	C01595	3.1.1.4
C04230	C00958	3.1.1.4
C04230	C04517	3.1.1.4
C04230	C00219	3.1.1.4
C04230	C00060	3.1.1.4;3.1.1.5
C01888	C02714	1.4.3.4
C00069	C00093	3.1.4.46
C05332	C02714	1.4.3.4
C04874	C00093	1.14.16.5
