input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row8	E3	row8_M+H[1+]	C00944	3-Dehydroquinate; 5-Dehydroquinate; 3-Dehydroquinic acid; 5-Dehydroquinic acid	row8	191.0556	377.3	0.46431511579213197	-1.3808802030428002	C7H12O6,C7H14O7
row9	E4	row9_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row9	160.0607	170.45	0.7114343431730233	-0.6980742919937755	C6H13NO5
row10	E5	row10_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row10	160.0607	193.78	0.15103559468313196	3.4575528268674462	C6H13NO5
row12	E6	row12_M(C13)+H[1+];row488_M+Na[1+];row794_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid	row12	191.0749	185.58	0.8990282292275211	0.24894353892491164	C8H18O4S,C8H16O3S
row13	E8	row13_M+H[1+]	C00804	Propynoate; Propiolic acid; Acetylenecarboxylic acid; Acetylenemonocarboxylate	row13	71.0127	301.08	0.38319461799775695	1.7081263371350772	
row17	E9	row17_M+Na[1+];row18_M+Na[1+]	C00506	L-Cysteate	row17	191.9942	218.63	0.4725062223603475	-1.3565626018305552	
row18	E9	row17_M+Na[1+];row18_M+Na[1+]	C00506	L-Cysteate	row18	191.9942	219.68	0.4817165996547348	1.320851730970622	
row25	E10	row25_M+H[1+];row26_M+H[1+];row49_M(C13)+H[1+];row50_M(C13)+H[1+]	C00322	2-Oxoadipate	row25	161.0449	242.72	0.012309740697701937	17.426944662901008	C6H12O6,C6H10O5
row26	E10	row25_M+H[1+];row26_M+H[1+];row49_M(C13)+H[1+];row50_M(C13)+H[1+]	C00322	2-Oxoadipate	row26	161.0449	245.47	0.0352401051450527	7.167388345778121	C6H12O6,C6H10O5
row49	E10	row25_M+H[1+];row26_M+H[1+];row49_M(C13)+H[1+];row50_M(C13)+H[1+]	C00322	2-Oxoadipate	row49	162.0481	242.72	0.02729837494663541	8.685286738889001	C13H6
row50	E10	row25_M+H[1+];row26_M+H[1+];row49_M(C13)+H[1+];row50_M(C13)+H[1+]	C00322	2-Oxoadipate	row50	162.0481	245.21	0.0352401051450527	7.146089198927035	C13H6
row63	E13	row63_M+H[1+];row85_M(C13)+H[1+]	C00158;C04575;C00311	Citrate$$Isocitrate	row63	193.0348	307.77	0.7157718503076851	-0.6854476063628416	C6H10O7
row85	E13	row63_M+H[1+];row85_M(C13)+H[1+]	C00158;C04575;C00311	Citrate$$Isocitrate	row85	194.0382	307.77	0.3301198994436175	2.070288739431717	C10H9NO,C10H12ClNO2
row112	E18	row112_M+H[1+];row124_M(C13)+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row112	130.05	184.53	0.3390169126500958	-1.9451526178128367	
row113	E19	row113_M+H[1+];row125_M(C13)+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row113	130.05	299.9	0.2586017573889498	2.4805016019623194	
row123	E25	row123_M+H[1+];row137_M(C13)+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate	row123	166.0502	47.59	0.49293426276728725	-1.2847336050250875	C6H6N4O2,C8H9NO3,C8H8NO3,C8H11NO4
row124	E18	row112_M+H[1+];row124_M(C13)+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row124	131.0533	184.13	0.43418989245907674	-1.493955795432377	C6H12OS
