input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row3	E1	row3_M+H[1+]	C00366	Urate	row3	169.0363	191.84	0.2299746751940024	-2.044809226863298	C5H8NNaO4
row4	E2	row4_M+H[1+]	C00366	Urate	row4	169.0363	210.84	0.5647879369186893	0.860547743783109	C5H8NNaO4
row5	E6	row5_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row5	109.0285	24.93	0.031497755450346665	-5.063920489904233	C3H8NO,CH6N4,C4H3N3O
row6	E7	row6_M+H[1+];row7_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row6	109.0285	163.28	0.6627838105405078	-0.6441042062705581	C3H8NO,CH6N4,C4H3N3O
row7	E7	row6_M+H[1+];row7_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row7	109.0285	165.25	0.6285962995776363	-0.7129734674154099	C3H8NO,CH6N4,C4H3N3O
row45	E18	row45_M+H[1+];row62_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol	row45	171.0657	191.97	0.5916205634436565	0.8011221607335602	C8H14O5,C8H12O4,C6H9N3O3
row60	E20	row60_M+Na[1+]	C00073	L-Methionine	row60	172.0398	28.62	0.01752253728305149	-6.266615104507923	C5H8ClN5,C5H7N5,C7H9N2O,C10H9NO3,C10H7NO2
row62	E18	row45_M+H[1+];row62_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol	row62	172.069	192.36	0.4803166625961748	1.0672558311369298	C8H12O4
row73	E24	row73_M+Na[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine	row73	116.0469	209.92	0.1744360475632806	-2.3655156215089495	C3H7N3O2
row79	E26	row79_M+H[1+]	C03239;C02946;C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate$4-Acetamidobutanoate$L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde	row79	146.0814	180.11	0.09173775201441599	-3.20349629456956	
row88	E27	row88_M+Na[1+]	C16631	alpha-Fluoro-beta-ureidopropionic acid; 2-Fluoro-3-ureidopropionic acid	row88	173.0333	267.43	0.8692153728560844	0.24649478934002306	
row125	E36	row125_M+Na[1+];row126_M+Na[1+]	C01119	Oxidized dithiothreitol	row125	174.9865	25.73	0.12480733947965458	-2.7766538289124996	
row126	E36	row125_M+Na[1+];row126_M+Na[1+]	C01119	Oxidized dithiothreitol	row126	174.9865	27.57	0.18560068965915988	-2.295804018129971	
row146	E38	row146_M+H[1+]	C00439	N-Formimidoyl-L-glutamate	row146	175.0718	305.9	0.003780866842208532	-10.724924716978292	C6H12N2O4
row156	E41	row156_M+H[1+]	C05527	3-Sulfinopyruvate	row156	152.9855	283.31	0.015241562128437516	-6.663663689861188	
row163	E43	row163_M+Na[1+]	C01732;C00490	Mesaconate; 2-Methylfumarate; Mesaconic acid; Methylfumaric acid$Itaconate; Itaconic acid; Methylenesuccinic acid	row163	153.016	216.35	0.27878900728808687	1.7002460219998143	
row166	E44	row166_M+H[1+]	C08276		row166	121.0312	243.2	0.7148773413540906	-0.5368919121645654	
row169	E45	row169_M+H[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate	row169	153.0548	34.95	0.9629181884504999	-0.07548286739340296	C6H7N3O2
row171	E46	row171_M+H[1+]	C09815	Benzamide	row171	122.0601	49.85	0.38985392255978507	-1.3104949479662444	
row181	E47	row181_M+H[1+]	C00780	Serotonin	row181	177.1026	258.33	3.642020136747767e-05	63.51465571078431	C10H14N2O,C10H16N2O2,C8H11N5
row219	E50	row219_M+Na[1+]	C00049;C00402	L-Aspartate$D-Aspartate	row219	156.0269	266.24	0.8149428981844167	-0.3464623121953242	
row226	E51	row226_M+H[1+]	C04092;C00450	delta1-Piperideine-2-carboxylate; 1,2-Didehydropiperidine-2-carboxylate$2,3,4,5-Tetrahydropyridine-2-carboxylate; delta1-Piperideine-6-L-carboxylate	row226	128.0708	36.53	0.08565095617088195	-3.3304775296564846	
row232	E52	row232_M+H[1+]	C00329	D-Glucosamine	row232	180.087	221.47	0.00030063967261659714	27.6104578210456	C6H15NO5
row255	E57	row255_M+H[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C13747;C07480;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose	row255	181.0711	192.1	0.660847252936248	0.6517403564318262	C6H14O6
row255	E59	row255_M+Na[1+]	CE4970;CE4968	2-methylbutyrylglycine$isovalerylglycine	row255	181.0711	192.1	0.660847252936248	0.6517403564318262	C6H14O6
row256	E58	row256_M+H[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C13747;C07480;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose	row256	181.0711	211.62	0.520942870067051	0.9717479457770517	C6H14O6
row256	E60	row256_M+Na[1+]	CE4970;CE4968	2-methylbutyrylglycine$isovalerylglycine	row256	181.0711	211.62	0.520942870067051	0.9717479457770517	C6H14O6
row258	E61	row258_M+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row258	130.05	182.35	0.0012458434552161247	-16.414723627641987	
row259	E63	row259_M+H[1+]	C00590	Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol	row259	181.0864	26.91	0.23279189311908907	1.994304434146244	C10H16O4,C7H16NO2,C10H14O3,C10H13O3
row287	E68	row287_M+Na[1+];row288_M+Na[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate	row287	184.0585	210.31	0.0009655299842079197	-18.11477976366844	C6H13NO4
row288	E68	row287_M+Na[1+];row288_M+Na[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate	row288	184.0585	215.17	0.05806009846750306	-3.9468768452180143	
