input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row3	E3	row23_M(C13)+H[1+];row3_M+H[1+]	C00300	Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine	row3	132.0769	252.96	0.22551660191080092	7.285908020616489	C4H9N3O2
row23	E3	row23_M(C13)+H[1+];row3_M+H[1+]	C00300	Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine	row23	133.0801	252.83	0.6713480085954924	1.988531080322492	C4H9N3O2
row26	E6	row26_M+H[1+]	C06103	6-Hydroxyhexanoic acid; 6-Hydroxyhexanoate	row26	133.0861	26.79	0.2661634750599111	6.200312138825557	
row38	E7	row38_M+Na[1+]	C00257;C00800	D-Gluconate$L-Gulonate	row38	219.0476	192.56	0.6713480085954924	2.694021710269598	
row60	E10	row385_M+Na[1+];row60_M+H[1+];row90_M(C13)+H[1+]	C00864	(R)-Pantothenate	row60	220.1181	179.0	0.7631436343303284	-0.9488731104562305	C9H17NO5
row87	E16	row103_M(C13)+H[1+];row87_M+H[1+]	C00643	5-Hydroxy-L-tryptophan	row87	221.0922	191.51	0.8363885073475272	0.5713342356650393	C11H12N2O3
row90	E10	row385_M+Na[1+];row60_M+H[1+];row90_M(C13)+H[1+]	C00864	(R)-Pantothenate	row90	221.1214	178.87	0.9684369019327635	-0.1217788743383694	C9H17NO5
row103	E16	row103_M(C13)+H[1+];row87_M+H[1+]	C00643	5-Hydroxy-L-tryptophan	row103	222.0956	191.25	0.7386712288639922	1.0912450225780157	C11H12N2O3
row120	E21	row120_M+H[1+]	C07086;C03765	Phenylacetic acid; Benzylformic acid; Phenylacetate; Benzeneacetiic acid$4-Hydroxyphenylacetaldehyde	row120	137.0598	204.41	0.7297955119374216	1.196471973955588	C8H8O2
row129	E24	row129_M+Na[1+]	CE4788;C00763;C00148	acetamidopropanal$D-Proline$L-Proline	row129	138.0526	222.17	0.7322181575430604	1.1098760971075243	
row135	E26	row135_M+H[1+]	C00785	Urocanate	row135	139.0503	182.68	0.8503623464321556	-0.5236165475649563	C6H6N2O2
row158	E29	row158_M+Na[1+]	CE2949		row158	226.0107	388.93	0.7963162410656704	0.7460676751563481	
row165	E31	row165_M(C13)+H[1+];row581_M+Na[1+];row582_M+Na[1+]	C00082;CE2174	L-Tyrosine$	row165	183.0844	204.27	0.7547029581455909	1.012407400700819	C9H11NO3
row170	E32	row170_M+H[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine	row170	227.114	355.12	0.6713480085954924	1.8308933322078829	
row170	E33	row170_M+Na[1+]	C02571	O-Acetylcarnitine	row170	227.114	355.12	0.6713480085954924	1.8308933322078829	
row177	E35	row177_M+H[1+]	C05589;C00788	L-Normetanephrine$L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol	row177	184.097	30.07	0.7375440139337907	-1.094993355009967	
row178	E36	row178_M+H[1+]	C05589;C00788	L-Normetanephrine$L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol	row178	184.097	161.51	0.7511850843409128	1.0284045212650774	
row182	E39	row182_M+Na[1+]	C02470	Xanthurenic acid	row182	228.0266	370.94	0.8900754159958539	0.41247085544585027	
row182	E40	row182_M+H[1+]	C03287	L-Glutamyl 5-phosphate; L-Glutamate 5-phosphate	row182	228.0266	370.94	0.8900754159958539	0.41247085544585027	
row189	E42	row189_M+Na[1+]	C00503	Erythritol; Erythrol; Phycitol; Phycite; Erythrite	row189	145.0474	197.29	0.9426170173960238	0.25077929510073554	
row208	E45	row208_M+H[1+]	C01035	4-Guanidinobutanoate	row208	146.0925	254.67	0.6713480085954924	-2.3118253720298227	C5H11N3O2
row218	E49	row218_M+Na[1+]	C00328;C05647	L-Kynurenine$Formyl-5-hydroxykynurenamine	row218	231.0741	159.27	0.9955608635701811	-0.0201232501055523	
row228	E52	row228_M+Na[1+];row236_M+HCOONa[1+]	C01019	6-Deoxy-L-galactose; L-Fucose	row228	187.0578	191.12	0.7562057379509433	1.0005466810121317	
row236	E52	row228_M+Na[1+];row236_M+HCOONa[1+]	C01019	6-Deoxy-L-galactose; L-Fucose	row236	233.0632	190.85	0.421859252740688	-5.088687275272697	
row236	E54	row236_M+Na[1+]	C02076	sedoheptulose	row236	233.0632	190.85	0.421859252740688	-5.088687275272697	
row237	E55	row237_M+H[1+]	C05579	Indole-5,6-quinone	row237	148.0393	27.97	0.7025621702979343	-1.4299731421950537	C8H5NO2
row238	E56	row238_M+H[1+]	C05579	Indole-5,6-quinone	row238	148.0393	204.41	0.8790635868317181	0.4447016485558811	
row259	E60	row259_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI	row259	150.0551	47.77	0.7386712288639922	-1.0916860315635872	C8H7NO2
row294	E66	row294_M+Na[1+]	C00547;C00314	Norepinephrine$Pyridoxine	row294	192.0627	50.0	0.75179546651399	-1.0190954218685038	
row301	E68	row301_M+H[1+];row317_M(C13)+H[1+];row758_M+Na[1+]	C00242	Guanine	row301	152.0568	135.54	0.8209134205165834	0.639932762229923	C5H5N5O,C5H13NS2
row309	E72	row309_M+Na[1+];row880_M+H[1+]	C01233	sn-Glycero-3-phosphoethanolamine	row309	238.0452	294.25	0.11763258002204799	-9.947076667180497	C5H14NO6P
row317	E68	row301_M+H[1+];row317_M(C13)+H[1+];row758_M+Na[1+]	C00242	Guanine	row317	153.0601	135.54	0.8212884370637572	0.635856393638613	C5H5N5O,C5H13NS2
row327	E74	row327_M+H[1+]	C16595;C16587	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one$3-Carbamoyl-2-phenylpropionaldehyde	row327	194.0813	28.24	0.7297955119374216	-1.1593344283054048	C10H11NO3
row385	E10	row385_M+Na[1+];row60_M+H[1+];row90_M(C13)+H[1+]	C00864	(R)-Pantothenate	row385	242.0998	179.27	0.7959665783889927	0.7521894129464621	C9H17NO5
row416	E80	row416_M(C13)+H[1+];row417_M(C13)+H[1+];row418_M(C13)+H[1+];row419_M(C13)+H[1+];row420_M(C13)+H[1+];row421_M(C13)+H[1+];row422_M(C13)+H[1+];row423_M(C13)+H[1+];row424_M(C13)+H[1+];row720_M+Na[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate	row416	244.0309	380.53	0.6713480085954924	1.9999690036873177	
row417	E80	row416_M(C13)+H[1+];row417_M(C13)+H[1+];row418_M(C13)+H[1+];row419_M(C13)+H[1+];row420_M(C13)+H[1+];row421_M(C13)+H[1+];row422_M(C13)+H[1+];row423_M(C13)+H[1+];row424_M(C13)+H[1+];row720_M+Na[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate	row417	244.0309	383.15	0.6804677522297448	1.564900121962477	C6H11O8P,C6H11O8P
row418	E80	row416_M(C13)+H[1+];row417_M(C13)+H[1+];row418_M(C13)+H[1+];row419_M(C13)+H[1+];row420_M(C13)+H[1+];row421_M(C13)+H[1+];row422_M(C13)+H[1+];row423_M(C13)+H[1+];row424_M(C13)+H[1+];row720_M+Na[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate	row418	244.0309	390.64	0.6713480085954924	1.9996993734984945	
row419	E80	row416_M(C13)+H[1+];row417_M(C13)+H[1+];row418_M(C13)+H[1+];row419_M(C13)+H[1+];row420_M(C13)+H[1+];row421_M(C13)+H[1+];row422_M(C13)+H[1+];row423_M(C13)+H[1+];row424_M(C13)+H[1+];row720_M+Na[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate	row419	244.0309	394.05	0.6713480085954924	1.9370237216008073	
row420	E80	row416_M(C13)+H[1+];row417_M(C13)+H[1+];row418_M(C13)+H[1+];row419_M(C13)+H[1+];row420_M(C13)+H[1+];row421_M(C13)+H[1+];row422_M(C13)+H[1+];row423_M(C13)+H[1+];row424_M(C13)+H[1+];row720_M+Na[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate	row420	244.0309	395.36	0.6713480085954924	1.8554090161295234	
row421	E80	row416_M(C13)+H[1+];row417_M(C13)+H[1+];row418_M(C13)+H[1+];row419_M(C13)+H[1+];row420_M(C13)+H[1+];row421_M(C13)+H[1+];row422_M(C13)+H[1+];row423_M(C13)+H[1+];row424_M(C13)+H[1+];row720_M+Na[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate	row421	244.0309	408.43	0.6778391509644176	1.608077338328834	
row422	E80	row416_M(C13)+H[1+];row417_M(C13)+H[1+];row418_M(C13)+H[1+];row419_M(C13)+H[1+];row420_M(C13)+H[1+];row421_M(C13)+H[1+];row422_M(C13)+H[1+];row423_M(C13)+H[1+];row424_M(C13)+H[1+];row720_M+Na[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate	row422	244.0309	414.11	0.6714408805778025	1.8032543341954415	
row423	E80	row416_M(C13)+H[1+];row417_M(C13)+H[1+];row418_M(C13)+H[1+];row419_M(C13)+H[1+];row420_M(C13)+H[1+];row421_M(C13)+H[1+];row422_M(C13)+H[1+];row423_M(C13)+H[1+];row424_M(C13)+H[1+];row720_M+Na[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate	row423	244.0309	418.61	0.67532947706153	1.780070674428693	
row424	E80	row416_M(C13)+H[1+];row417_M(C13)+H[1+];row418_M(C13)+H[1+];row419_M(C13)+H[1+];row420_M(C13)+H[1+];row421_M(C13)+H[1+];row422_M(C13)+H[1+];row423_M(C13)+H[1+];row424_M(C13)+H[1+];row720_M+Na[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate	row424	244.0309	420.45	0.6778391509644176	1.639572065186327	
row425	E84	row425_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol	row425	113.0601	26.53	0.45849606927187136	4.480201468440812	C6H8O2,C6H8O2
row447	E87	row447_M+H[1+];row476_M(C13)+H[1+]	C00637	Indole-3-acetaldehyde	row447	160.0758	27.84	0.7386712288639922	-1.0829413492476774	C8H6O
row448	E88	row448_M+H[1+]	C00637	Indole-3-acetaldehyde	row448	160.0758	156.25	0.6243090244339369	3.3433521463121876	
row456	E90	row456_M+Na[1+]	CE5920		row456	246.1238	155.99	0.6243043745028495	3.407358506714893	C11H12N2O2
row468	E92	row468_M+Na[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine	row468	116.0471	221.51	0.7890647121808453	0.7774110711886141	
