massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	191.0291	163.98	0.6456870730218972	1.3120661869331347	
row2	159.9856	227.56	0.6432053717268162	1.3221859559862748	
row3	159.9914	206.68	0.7590535624825111	-0.9000123146752643	
row4	121.943	140.78	0.6799222048273822	1.1566731240134223	
row5	122.0213	219.81	0.4292198028489557	2.3630001126547553	
row6	122.0213	226.24	0.979683125975314	0.08714009163440277	
row7	191.0556	377.3	0.8411900606717013	0.5317191896285437	
row8	160.0607	170.45	0.8794508352389195	-0.3969497010345133	
row9	160.0607	193.78	0.8662349362344988	-0.44259230844156117	
row10	160.0738	293.2	0.9593720827703643	-0.16361532123574127	
row11	160.0799	293.59	0.778948706423075	-0.8026674760137955	
row12	122.06	52.08	0.927326310510409	-0.2717034971774682	
row13	122.06	53.66	0.7599506501894983	0.883313517124437	
row14	122.06	67.77	0.917137748254401	-0.2953944983437673	
row15	122.06	70.53	0.8838085241445763	-0.38257862299579554	
row16	122.0713	2.62	0.8367179252029897	0.5742774919434499	
row17	122.0713	8.69	0.7380506971654702	0.9585594860465154	
row18	122.0713	10.4	0.6957066228614652	1.0910842712758777	
row19	122.0713	11.32	0.8367179252029897	0.563581029750118	
row20	122.0713	13.94	0.8486565616027748	0.4927129050973537	
row21	122.0713	19.88	0.8367179252029897	0.5627197712668046	
row22	122.0713	23.16	0.9861060667992524	-0.05705060591792931	
row23	71.0127	301.08	0.7337805064964935	0.9746486356873457	
row24	73.0195	214.95	0.7217843402426097	0.9943260140626399	
row25	191.8657	1.7	0.9292280714575911	0.2648079402392612	
row26	160.9921	207.2	0.7933933947063355	-0.7507245463898387	
row27	73.9954	131.03	0.9386772604453124	-0.2242858595938141	
row28	161.0449	242.72	0.7455792601003204	-0.937267010130442	C6H10O5
row29	161.0449	245.47	0.7739800364685023	-0.825569490126847	C6H10O5
row30	161.056	314.86	0.4834115110169152	-2.0789336901046576	
row31	161.064	194.17	0.917137748254401	0.29796801417682384	
row32	192.0297	126.67	0.9762769199570446	0.10134137795592812	
