pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Aspartate and asparagine metabolism	9	20	0.025628098479119402	E103,E276,E128,E104,E59,E26,E66,E105,E33	C03740,C00669,C01239,C03740,C00437,C02714,C05829,C03740,C01165/C01157/C00430/C03440/C01110	5-L-Glutamyl-L-alanine$gamma-L-Glutamyl-L-cysteine$N-Acetyl-beta-D-glucosaminylamine$5-L-Glutamyl-L-alanine$N2-Acetyl-L-ornithine$N-Acetylputrescine$$5-L-Glutamyl-L-alanine$L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate
Glutathione Metabolism	4	7	0.040584824804638264	E105,E103,E104,E276	C03740,C03740,C03740,C00669	5-L-Glutamyl-L-alanine$5-L-Glutamyl-L-alanine$5-L-Glutamyl-L-alanine$gamma-L-Glutamyl-L-cysteine
Lysine metabolism	3	5	0.055121418368204354	E94,E114,E95	,,	$$
Urea cycle/amino group metabolism	8	21	0.0759600033610621	E34,E54,E42,E167,E135,E59,E33,E250	,,,,,C00437,C01165/C01157/C00430/C03440/C01110,	$$$$$N2-Acetyl-L-ornithine$L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate$
Glycerophospholipid metabolism	6	15	0.08478279136207041	E362,E383,E82,E43,E19,E44	,C04230,C01233,C00093,C00670,C00093	$Lysophosphatidylcholine$sn-Glycero-3-phosphoethanolamine$Glycerol 3-phosphate$sn-Glycero-3-phosphocholine$Glycerol 3-phosphate
N-Glycan Degradation	3	6	0.09326947315351651	E341,E4,E408	,,	$$
Glyoxylate and Dicarboxylate Metabolism	1	1	0.14990336946475086	E80		
Selenoamino acid metabolism	1	1	0.14990336946475086	E379		
Carnitine shuttle	2	4	0.16519620199983195	E376,E389	,	$
Biopterin metabolism	2	4	0.16519620199983195	E222,E379	,	$
Vitamin B9 (folate) metabolism	2	4	0.16519620199983195	E61,E379	,	$
Glycine, serine, alanine and threonine metabolism	5	14	0.1783043441727586	E80,E34,E167,E330,E33	,,,,C01165/C01157/C00430/C03440/C01110	$$$$L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate
Keratan sulfate degradation	2	5	0.22443492143517352	E4,E408	,	$
Methionine and cysteine metabolism	3	9	0.24535753298042182	E134,E183,E379	,,	$$
Pyruvate Metabolism	1	2	0.24838248886648182	E330		
Alanine and Aspartate Metabolism	1	3	0.31686412906478445	E61		
Glutamate metabolism	1	3	0.31686412906478445	E276	C00669	gamma-L-Glutamyl-L-cysteine
