pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Glutamate metabolism	1	2	0.009074867658179985	E181	C00669	gamma-L-Glutamyl-L-cysteine
Vitamin B1 (thiamin) metabolism	1	3	0.012940089068145534	E9	C00322	2-Oxoadipate
Glutathione Metabolism	1	4	0.019074027392656078	E181	C00669	gamma-L-Glutamyl-L-cysteine
Lysine metabolism	1	8	0.031930089908411056	E9	C00322	2-Oxoadipate
Aspartate and asparagine metabolism	1	9	0.03453491303251827	E181	C00669	gamma-L-Glutamyl-L-cysteine
Tryptophan metabolism	1	13	0.041929249642887155	E9	C00322	2-Oxoadipate
Urea cycle/amino group metabolism	1	13	0.041929249642887155	E40	C01250	N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate
Pyrimidine metabolism	1	14	0.044450046214603814	E57	C00438	N-Carbamoyl-L-aspartate
Vitamin D3 (cholecalciferol) metabolism	0	0	0.05083606419628603			
Hyaluronan Metabolism	0	1	0.05083606419628603			
N-Glycan biosynthesis	0	3	0.05083606419628603			
Glycolysis and Gluconeogenesis	0	5	0.05083606419628603			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.05083606419628603			
R Group Synthesis	0	0	0.05083606419628603			
C5-Branched dibasic acid metabolism	0	0	0.05083606419628603			
Pyruvate Metabolism	0	0	0.05083606419628603			
Sialic acid metabolism	0	6	0.05083606419628603			
Chondroitin sulfate degradation	0	1	0.05083606419628603			
Di-unsaturated fatty acid beta-oxidation	0	0	0.05083606419628603			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.05083606419628603			
Linoleate metabolism	0	5	0.05083606419628603			
Hexose phosphorylation	0	4	0.05083606419628603			
Vitamin B2 (riboflavin) metabolism	0	1	0.05083606419628603			
Squalene and cholesterol biosynthesis	0	0	0.05083606419628603			
Galactose metabolism	0	5	0.05083606419628603			
Keratan sulfate degradation	0	1	0.05083606419628603			
Glycerolipid metabolism	0	0	0.05083606419628603			
Carnitine shuttle	0	2	0.05083606419628603			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.05083606419628603			
Alkaloid biosynthesis II	0	0	0.05083606419628603			
Glycosphingolipid biosynthesis - globoseries	0	1	0.05083606419628603			
Histidine metabolism	0	5	0.05083606419628603			
Vitamin B5 - CoA biosynthesis from pantothenate	0	3	0.05083606419628603			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.05083606419628603			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.05083606419628603			
Bile acid biosynthesis	0	0	0.05083606419628603			
Parathio degradation	0	3	0.05083606419628603			
Propanoate metabolism	0	2	0.05083606419628603			
Blood Group Biosynthesis	0	0	0.05083606419628603			
Electron transport chain	0	0	0.05083606419628603			
Vitamin H (biotin) metabolism	0	0	0.05083606419628603			
Biopterin metabolism	0	2	0.05083606419628603			
Vitamin E metabolism	0	0	0.05083606419628603			
Androgen and estrogen biosynthesis and metabolism	0	1	0.05083606419628603			
Glycine, serine, alanine and threonine metabolism	0	8	0.05083606419628603			
Caffeine metabolism	0	0	0.05083606419628603			
Lipoate metabolism	0	0	0.05083606419628603			
Heparan sulfate biosynthesis	0	0	0.05083606419628603			
Drug metabolism - cytochrome P450	0	5	0.05083606419628603			
Vitamin B9 (folate) metabolism	0	5	0.05083606419628603			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.05083606419628603			
De novo fatty acid biosynthesis	0	2	0.05083606419628603			
Vitamin A (retinol) metabolism	0	0	0.05083606419628603			
Valine, leucine and isoleucine degradation	0	2	0.05083606419628603			
Fatty Acid Metabolism	0	0	0.05083606419628603			
Glycosaminoglycan degradation	0	0	0.05083606419628603			
Fatty acid oxidation	0	0	0.05083606419628603			
Fructose and mannose metabolism	0	4	0.05083606419628603			
ROS Detoxification	0	0	0.05083606419628603			
Xenobiotics metabolism	0	0	0.05083606419628603			
Saturated fatty acids beta-oxidation	0	0	0.05083606419628603			
CoA Catabolism	0	1	0.05083606419628603			
Omega-3 fatty acid metabolism	0	0	0.05083606419628603			
Butanoate metabolism	0	3	0.05083606419628603			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.05083606419628603			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.05083606419628603			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	6	0.05083606419628603			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	4	0.05083606419628603			
Geraniol degradation	0	0	0.05083606419628603			
D4&E4-neuroprostanes formation	0	1	0.05083606419628603			
Vitamin D	0	0	0.05083606419628603			
Dynorphin metabolism	0	0	0.05083606419628603			
Heparan sulfate degradation	0	2	0.05083606419628603			
Fatty acid oxidation, peroxisome	0	0	0.05083606419628603			
Polyunsaturated fatty acid biosynthesis	0	0	0.05083606419628603			
Purine metabolism	0	15	0.05083606419628603			
Alanine and Aspartate Metabolism	0	5	0.05083606419628603			
Keratan sulfate biosynthesis	0	0	0.05083606419628603			
TCA cycle	0	3	0.05083606419628603			
3-Chloroacrylic acid degradation	0	0	0.05083606419628603			
Arachidonic acid metabolism	0	2	0.05083606419628603			
Sphingolipid metabolism	0	0	0.05083606419628603			
O-Glycan biosynthesis	0	0	0.05083606419628603			
Glycosphingolipid metabolism	0	1	0.05083606419628603			
Limonene and pinene degradation	0	0	0.05083606419628603			
Arginine and Proline Metabolism	0	8	0.05083606419628603			
Proteoglycan biosynthesis	0	0	0.05083606419628603			
Vitamin K metabolism	0	0	0.05083606419628603			
Glycerophospholipid metabolism	0	8	0.05083606419628603			
Porphyrin metabolism	0	3	0.05083606419628603			
Phosphatidylinositol phosphate metabolism	0	6	0.05083606419628603			
Benzoate degradation via CoA ligation	0	0	0.05083606419628603			
Prostaglandin formation from arachidonate	0	3	0.05083606419628603			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.05083606419628603			
Vitamin B6 (pyridoxine) metabolism	0	0	0.05083606419628603			
Pentose and Glucuronate Interconversions	0	1	0.05083606419628603			
Atrazine degradation	0	0	0.05083606419628603			
N-Glycan Degradation	0	2	0.05083606419628603			
Leukotriene metabolism	0	2	0.05083606419628603			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.05083606419628603			
Fatty acid activation	0	1	0.05083606419628603			
Carbon fixation	0	1	0.05083606419628603			
Nucleotide Sugar Metabolism	0	1	0.05083606419628603			
Ubiquinone Biosynthesis	0	2	0.05083606419628603			
1- and 2-Methylnaphthalene degradation	0	0	0.05083606419628603			
Nitrogen metabolism	0	1	0.05083606419628603			
Drug metabolism - other enzymes	0	5	0.05083606419628603			
Aminosugars metabolism	0	4	0.05083606419628603			
Tyrosine metabolism	0	17	0.05083606419628603			
Beta-Alanine metabolism	0	2	0.05083606419628603			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.05083606419628603			
C21-steroid hormone biosynthesis and metabolism	0	1	0.05083606419628603			
Starch and Sucrose Metabolism	0	2	0.05083606419628603			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.05083606419628603			
Omega-6 fatty acid metabolism	0	1	0.05083606419628603			
Phytanic acid peroxisomal oxidation	0	1	0.05083606419628603			
Pentose phosphate pathway	0	9	0.05083606419628603			
Methionine and cysteine metabolism	0	5	0.05083606419628603			
Selenoamino acid metabolism	0	0	0.05083606419628603			
