massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	108.9009	135.19	0.9405578581958427	-0.32378698027748953	
row2	108.9009	150.19	0.933383957388087	-0.8128612060534914	
row3	108.9777	212.81	0.9467250666681246	0.2875989499489906	
row4	109.0285	24.93	0.9346666598275495	0.5689140867459787	
row5	109.0285	163.28	0.4560962520555829	5.384401463462604	
row6	109.0285	165.25	0.9348344813319838	-0.4477939212474908	
row7	169.0613	50.51	0.933383957388087	1.9672238548980894	
row8	169.0692	50.11	0.933383957388087	1.442126400828784	C8H11NO3
row9	142.0653	156.03	0.933383957388087	0.7606316844535942	
row10	142.9433	201.48	0.933383957388087	1.1413161518468538	
row11	142.9743	201.75	0.9348344813319838	0.4483965339706444	
row12	110.8979	150.19	0.9346666598275495	-0.5702462455159355	
row13	170.0564	301.17	0.933383957388087	0.7018544132063053	C7H8N2O3
row14	170.0564	309.57	0.933383957388087	0.7592246289575121	C6H9N3O3
row15	170.0701	49.85	0.933383957388087	0.7145638080879418	
row16	110.957	36.26	0.9697507894859414	-0.1531427052131338	
row17	170.8286	1.7	0.933383957388087	1.0840393330494178	
row18	170.8474	149.8	0.9433299709269035	-0.300601219557277	
row19	143.0454	298.15	0.933383957388087	0.8155525021440493	
row20	143.0454	314.96	0.933383957388087	0.8204758382179868	
row21	143.0535	147.17	0.933383957388087	-0.8227425042792478	
row22	143.0535	150.74	0.933383957388087	0.9495213136173858	
row23	143.0535	152.45	0.933383957388087	2.012764349476986	
row24	112.9362	346.74	0.933383957388087	-1.9751028091584364	
row25	171.0195	227.54	0.933383957388087	-0.8401642088560206	
row26	143.9007	346.74	0.9348344813319838	-0.3756758549009018	
row27	171.0405	234.76	0.933383957388087	0.9200862810202634	
row28	171.0405	239.91	0.933383957388087	0.9815835191333286	
row29	171.0479	32.33	0.933383957388087	1.484301602346855	
row30	113.9356	346.6	0.933383957388087	-1.9311810419217588	
row31	171.0558	26.91	0.9348344813319838	0.5091809363829909	
row32	171.0598	309.18	0.933383957388087	1.412267470846562	C6H9N3O3
row33	143.9777	201.61	0.9346666598275495	0.5361363828319176	
row34	171.0657	191.97	0.933383957388087	0.6486259998928009	C8H12O4
row35	143.9904	222.26	0.9538782609696626	0.2367468769003527	
row36	171.0769	292.24	0.9348344813319838	0.4562290806107274	
row37	77.0056	212.81	0.9532642340792441	0.24183329040555623	
row38	114.932	346.87	0.933383957388087	-1.5760800670431865	
row39	144.0293	212.15	0.9433299709269035	-0.3032532735396724	
row40	144.0446	26.12	0.9346666598275495	0.5462950806849965	
row41	78.9848	182.74	0.9499989951774329	0.25330030004274223	
row42	144.0738	34.95	0.933383957388087	0.7959320995681549	
row43	144.1021	151.01	0.9348344813319838	0.38328405096124246	
row44	115.0027	297.76	0.9348344813319838	0.41533513771414904	
row45	144.8687	135.32	0.9348344813319838	-0.37515286250328633	
row46	144.8687	149.93	0.933383957388087	-1.4883822486024973	
row47	172.0355	267.29	0.9791618799184755	0.0887589697324948	C6H6N2O4
row48	144.9724	201.61	0.9346666598275495	0.5572484636174633	
row49	172.0398	28.62	0.9338403347924766	0.5837807824086333	
row50	144.9783	201.61	0.933383957388087	0.9375168070305047	
row51	172.069	192.36	0.9678892813819505	-0.1780782405873964	C8H12O4
row52	82.9531	34.82	0.933383957388087	2.3342955705012325	
row53	82.9531	191.71	0.933383957388087	1.2722737945453082	
row54	145.0477	26.25	0.933383957388087	0.5892419770324715	
row55	172.5373	267.29	0.9898282670394907	-0.035113077887553114	
row56	172.8276	1.56	0.933383957388087	2.375131830407712	
row57	115.0521	222.39	0.9348344813319838	0.5031513442935015	
row58	115.0584	222.26	0.9348344813319838	0.3794713159211181	C6H12S,C6H12S
row59	172.8417	135.58	0.9348344813319838	-0.35281288150501566	
row60	172.8417	150.06	0.9969085999959956	-0.012278488239966025	
row61	146.0272	132.43	0.933383957388087	0.9669327820796683	
row62	116.0061	297.63	0.9592231103351953	0.21704889272564454	
row63	116.0469	209.92	0.9348344813319838	0.4272002866248906	
row64	116.0478	209.92	0.933383957388087	1.1414662498221158	
row65	116.0593	222.39	0.9348344813319838	0.46326991004644796	
row66	172.985	201.48	0.933383957388087	0.6089700058925622	
row67	172.9907	25.73	0.933383957388087	0.7615264544560758	C6H6O4S,C6H6O4S
row68	172.9907	27.57	0.933383957388087	0.8988299511866823	C6H6O4S,C6H6O4S
row69	146.0814	180.11	0.933383957388087	0.739577859184327	
row70	146.8659	135.58	0.9348344813319838	-0.38481174220306896	
row71	146.8659	149.8	0.933383957388087	-1.4520274217387878	
row72	116.0936	210.05	0.933383957388087	0.8783746327399164	
row73	116.0945	210.18	0.9736439392466579	-0.12908073698082065	
row74	84.9502	34.69	0.933383957388087	2.112411360168636	
row75	84.9502	191.58	0.933383957388087	1.5675933431229578	
row76	173.0083	254.89	0.933383957388087	0.6583088020190011	C7H7FO2S
row77	173.0083	259.39	0.933383957388087	0.9948026506964766	C7H7FO2S
row78	173.0333	267.43	0.9433299709269035	0.2987638159412999	
row79	147.0176	270.31	0.9346666598275495	-0.5348970115454881	
row80	173.0376	267.43	0.933383957388087	0.6970408792299447	
row81	85.0648	36.13	0.933383957388087	1.48518686432253	
row82	173.056	233.85	0.933383957388087	0.6292757384929165	
row83	147.0667	197.78	0.933383957388087	1.2050722959560833	
row84	147.0667	200.96	0.9348344813319838	0.5080990602958825	
row85	173.0812	192.1	0.933383957388087	0.757352407610159	
row86	147.9204	2.75	0.933383957388087	1.488661176903319	
row87	117.0069	297.49	0.933383957388087	0.9266301318396708	
row88	148.0063	273.99	0.933383957388087	0.7360773443949395	
row89	87.0441	192.1	0.933383957388087	2.3753433395275456	
row90	173.8419	150.19	0.9433299709269035	0.3103178636436345	
row91	117.0528	156.29	0.933383957388087	0.9477333595253241	
row92	117.0677	210.31	0.933383957388087	0.6582521591218894	
row93	117.074	210.31	0.933383957388087	0.6945687624629817	C6H14S
row94	173.994	25.59	0.933383957388087	0.6819278176589565	C6H6O4S,C6H6O4S
row95	173.994	27.44	0.933383957388087	0.8587951458356683	C6H6O4S,C6H6O4S
row96	148.9057	28.88	0.933383957388087	0.6420054658656571	
