massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	132.0446	28.24	0.007011575489212562	-9.334286595590687	C8H5NO
row2	132.0527	159.14	0.024093642177350303	-5.658109123580928	
row3	132.0769	252.96	0.10651643323065695	-2.9758055500420006	C4H9N3O2
row4	132.0809	155.99	0.018281365276617882	-6.3523389987755134	
row5	175.2036	358.7	0.6865574340653582	-0.5702802691302179	
row6	218.0653	269.18	0.006250281633550541	-9.901106305557164	
row7	132.1152	265.76	0.006890570713066161	-9.470246891389008	
row8	132.1214	265.76	0.005977604495799298	-10.080394543160473	
row9	218.1249	295.96	0.1460347098292744	-2.5895588928773896	
row10	73.0784	209.43	0.041369822318462236	-4.499828346254049	
row11	73.0848	209.69	0.0252107677316329	-5.547550656522219	
row12	73.5324	388.54	0.5978486284787448	0.7420720185371233	
row13	176.0295	216.13	0.001338022362921631	-20.653790419449727	
row14	132.9874	108.14	0.05750724146071066	-3.8819586551914136	
row15	132.9874	110.9	0.11668256627428558	-2.8579923758587418	
row16	132.9874	112.74	0.28819941695197565	-1.5310441965358927	
row17	132.9874	213.89	0.42141835338370826	-1.1306997159074395	
row18	133.0279	362.77	0.8834690673834459	0.22003330841042146	
row19	133.0319	190.85	0.0050607877056270505	10.904691037529895	C5H8O2S
row20	218.9434	200.73	0.26997828401027346	-1.6045978273973243	
row21	133.0342	291.89	0.6061421482504431	0.7246914275629851	
row22	133.0762	257.72	0.0011503061523848697	22.488487375707106	
row23	133.0801	252.83	0.184910241252587	-2.2953863905496386	C4H9N3O2
row24	133.0843	155.6	0.24584697322002183	-1.726837245423716	
row25	133.0861	26.79	0.007520431469801852	8.992965066558241	
row26	219.0267	198.21	0.007621770174595997	8.923053062457413	
row27	219.0267	204.67	0.026961947938587486	5.402138264559973	
row28	219.0267	210.74	0.02289688768553989	5.790234103152492	
row29	133.1014	25.2	0.452368399156177	1.0550324927629213	
row30	133.1014	27.84	0.3124698113396473	-1.441357009125108	
row31	219.0476	192.56	0.2887289562345315	1.5290904754576033	
row32	219.0576	269.31	0.007989623478681044	-8.781521478430433	C13H11ClO,C11H10N2OS
row33	133.1222	266.16	0.005861980360030482	-10.178904581577239	
row34	133.1247	265.76	0.0025690092281149537	-15.073010671528523	
row35	176.1282	29.68	0.0022026169371308847	16.439469837557994	
row36	176.8754	200.73	0.29162983514415425	-1.5139231390341028	CK2O3
row37	219.9076	198.21	0.8447681044274916	-0.28752897294206303	
row38	219.9076	205.06	0.08491644455150786	3.3031201662975063	
row39	134.0312	190.98	0.03235217482138111	5.006343225188155	
row40	219.9468	200.73	0.22253257671091384	-1.9808385522792944	
row41	134.0353	190.85	0.005247923442294046	10.713404878897624	C5H8O2S
row42	134.0813	41.57	0.007166846949997078	-9.200011028094972	C5H11NO3
row43	134.0813	48.95	0.11172331981006571	-2.912849395345367	C5H11NO3
row44	220.03	198.21	0.009971363536727408	8.031092842252793	
row45	220.03	204.67	0.026776386721266216	5.425956211991264	
row46	220.03	210.74	0.039177845897986396	4.6066586347726135	
row47	220.0371	198.07	0.5546258340809891	-0.827929131103101	
row48	220.0371	204.54	0.02132062999873811	5.958288838793097	C9H11NO3
row49	220.1181	179.0	0.4935579650613509	0.9563186484495281	C9H17NO5
row50	177.8883	200.73	0.05622955001429858	3.9270592944648053	
