pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Lipoate metabolism	1	1	0.046634736576758255	E166	CE2102	lipoyllysine
Propanoate metabolism	1	2	0.09007646416267541	E226		
Fructose and mannose metabolism	1	2	0.09007646416267541	E121		
Phosphatidylinositol phosphate metabolism	1	2	0.09007646416267541	E80		
Vitamin B6 (pyridoxine) metabolism	1	2	0.09007646416267541	E125		
Leukotriene metabolism	1	2	0.09007646416267541	E174		
Galactose metabolism	1	3	0.13545080245357533	E121		
Histidine metabolism	1	3	0.13545080245357533	E28		
Beta-Alanine metabolism	1	3	0.13545080245357533	E226		
Hexose phosphorylation	1	4	0.16553230820939416	E121		
Xenobiotics metabolism	1	4	0.16553230820939416	E214		
Methionine and cysteine metabolism	1	4	0.16553230820939416	E22		
Tryptophan metabolism	2	11	0.17763213175363415	E151,E88	,	$
Purine metabolism	1	6	0.18351399042097302	E161		
Pyrimidine metabolism	1	6	0.18351399042097302	E132		
Tyrosine metabolism	2	17	0.19200067221241912	E184,E55	,	$
Urea cycle/amino group metabolism	1	10	0.1922527518695908	E161		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.19670615914629022			
Hyaluronan Metabolism	0	1	0.19670615914629022			
N-Glycan biosynthesis	0	2	0.19670615914629022			
Glycolysis and Gluconeogenesis	0	2	0.19670615914629022			
Glycosphingolipid biosynthesis - ganglioseries	0	1	0.19670615914629022			
R Group Synthesis	0	0	0.19670615914629022			
C5-Branched dibasic acid metabolism	0	0	0.19670615914629022			
Pyruvate Metabolism	0	0	0.19670615914629022			
Sialic acid metabolism	0	0	0.19670615914629022			
Chondroitin sulfate degradation	0	0	0.19670615914629022			
Di-unsaturated fatty acid beta-oxidation	0	0	0.19670615914629022			
Putative anti-Inflammatory metabolites formation from EPA	0	2	0.19670615914629022			
Linoleate metabolism	0	3	0.19670615914629022			
Vitamin B2 (riboflavin) metabolism	0	0	0.19670615914629022			
Squalene and cholesterol biosynthesis	0	1	0.19670615914629022			
Keratan sulfate degradation	0	2	0.19670615914629022			
Glycerolipid metabolism	0	0	0.19670615914629022			
Carnitine shuttle	0	2	0.19670615914629022			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.19670615914629022			
Alkaloid biosynthesis II	0	1	0.19670615914629022			
Vitamin B1 (thiamin) metabolism	0	3	0.19670615914629022			
Glycosphingolipid biosynthesis - globoseries	0	1	0.19670615914629022			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.19670615914629022			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.19670615914629022			
Glycosphingolipid biosynthesis - lactoseries	0	1	0.19670615914629022			
Bile acid biosynthesis	0	1	0.19670615914629022			
Parathio degradation	0	0	0.19670615914629022			
Blood Group Biosynthesis	0	1	0.19670615914629022			
Electron transport chain	0	0	0.19670615914629022			
Vitamin H (biotin) metabolism	0	0	0.19670615914629022			
Biopterin metabolism	0	2	0.19670615914629022			
Vitamin E metabolism	0	1	0.19670615914629022			
Androgen and estrogen biosynthesis and metabolism	0	1	0.19670615914629022			
Glycine, serine, alanine and threonine metabolism	0	3	0.19670615914629022			
Caffeine metabolism	0	0	0.19670615914629022			
Heparan sulfate biosynthesis	0	0	0.19670615914629022			
Drug metabolism - cytochrome P450	0	5	0.19670615914629022			
Vitamin B9 (folate) metabolism	0	1	0.19670615914629022			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.19670615914629022			
De novo fatty acid biosynthesis	0	0	0.19670615914629022			
Vitamin A (retinol) metabolism	0	1	0.19670615914629022			
Valine, leucine and isoleucine degradation	0	4	0.19670615914629022			
Fatty Acid Metabolism	0	0	0.19670615914629022			
Glycosaminoglycan degradation	0	0	0.19670615914629022			
Fatty acid oxidation	0	0	0.19670615914629022			
ROS Detoxification	0	0	0.19670615914629022			
Saturated fatty acids beta-oxidation	0	0	0.19670615914629022			
CoA Catabolism	0	1	0.19670615914629022			
Omega-3 fatty acid metabolism	0	0	0.19670615914629022			
Butanoate metabolism	0	1	0.19670615914629022			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.19670615914629022			
Glycosphingolipid biosynthesis - neolactoseries	0	1	0.19670615914629022			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	3	0.19670615914629022			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.19670615914629022			
Geraniol degradation	0	0	0.19670615914629022			
D4&E4-neuroprostanes formation	0	0	0.19670615914629022			
Vitamin D	0	0	0.19670615914629022			
Dynorphin metabolism	0	0	0.19670615914629022			
Heparan sulfate degradation	0	0	0.19670615914629022			
Fatty acid oxidation, peroxisome	0	0	0.19670615914629022			
Polyunsaturated fatty acid biosynthesis	0	0	0.19670615914629022			
Alanine and Aspartate Metabolism	0	1	0.19670615914629022			
Glutathione Metabolism	0	1	0.19670615914629022			
Keratan sulfate biosynthesis	0	1	0.19670615914629022			
TCA cycle	0	0	0.19670615914629022			
3-Chloroacrylic acid degradation	0	0	0.19670615914629022			
Arachidonic acid metabolism	0	3	0.19670615914629022			
Sphingolipid metabolism	0	0	0.19670615914629022			
O-Glycan biosynthesis	0	1	0.19670615914629022			
Glycosphingolipid metabolism	0	1	0.19670615914629022			
Limonene and pinene degradation	0	0	0.19670615914629022			
Arginine and Proline Metabolism	0	3	0.19670615914629022			
Proteoglycan biosynthesis	0	1	0.19670615914629022			
Vitamin K metabolism	0	0	0.19670615914629022			
Glycerophospholipid metabolism	0	3	0.19670615914629022			
Glutamate metabolism	0	1	0.19670615914629022			
Porphyrin metabolism	0	1	0.19670615914629022			
Benzoate degradation via CoA ligation	0	0	0.19670615914629022			
Prostaglandin formation from arachidonate	0	0	0.19670615914629022			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.19670615914629022			
Pentose and Glucuronate Interconversions	0	3	0.19670615914629022			
Atrazine degradation	0	0	0.19670615914629022			
N-Glycan Degradation	0	1	0.19670615914629022			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.19670615914629022			
Fatty acid activation	0	0	0.19670615914629022			
Carbon fixation	0	0	0.19670615914629022			
Nucleotide Sugar Metabolism	0	0	0.19670615914629022			
Ubiquinone Biosynthesis	0	1	0.19670615914629022			
1- and 2-Methylnaphthalene degradation	0	0	0.19670615914629022			
Aspartate and asparagine metabolism	0	3	0.19670615914629022			
Nitrogen metabolism	0	1	0.19670615914629022			
Drug metabolism - other enzymes	0	0	0.19670615914629022			
Aminosugars metabolism	0	3	0.19670615914629022			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.19670615914629022			
C21-steroid hormone biosynthesis and metabolism	0	1	0.19670615914629022			
Starch and Sucrose Metabolism	0	3	0.19670615914629022			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.19670615914629022			
Omega-6 fatty acid metabolism	0	0	0.19670615914629022			
Phytanic acid peroxisomal oxidation	0	0	0.19670615914629022			
Pentose phosphate pathway	0	1	0.19670615914629022			
Lysine metabolism	0	2	0.19670615914629022			
Selenoamino acid metabolism	0	1	0.19670615914629022			
