input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row6	E2	row6_M+H[1+]	C00944	3-Dehydroquinate; 5-Dehydroquinate; 3-Dehydroquinic acid; 5-Dehydroquinic acid	row6	191.0556	377.3	0.7414634119160668	-0.5045847284066113	
row7	E3	row7_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row7	160.0607	170.45	0.9237005265664856	-0.15303681272020447	
row8	E4	row8_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row8	160.0607	193.78	0.8503375524982344	-0.29431727479792336	
row10	E6	row10_M+H[1+]	C00804	Propynoate; Propiolic acid; Acetylenecarboxylic acid; Acetylenemonocarboxylate	row10	71.0127	301.08	0.2648340153514263	-1.7592910421017913	
row18	E8	row18_M+H[1+];row19_M+H[1+]	C00322	2-Oxoadipate	row18	161.0449	242.72	0.2573189579609648	1.8102518271095904	C6H10O5
row19	E8	row18_M+H[1+];row19_M+H[1+]	C00322	2-Oxoadipate	row19	161.0449	245.47	0.09018960107736158	3.2797650272796295	C6H10O5
row25	E10	row25_M+H[1+]	C00158;C04575;C00311	Citrate$$Isocitrate	row25	193.0348	307.77	0.48901144255715556	-1.0453268390902535	C6H10O7
row63	E14	row63_M+H[1+];row72_M(C13)+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row63	130.05	184.53	0.07992620910334268	-3.4773967294934818	
row64	E15	row64_M+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row64	130.05	299.9	0.2452544510566024	1.8941155393895956	
row71	E20	row71_M+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate	row71	166.0502	47.59	0.8739206376228604	-0.2554851542910389	C8H9NO3
row72	E14	row63_M+H[1+];row72_M(C13)+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row72	131.0533	184.13	0.14354207061168736	-2.4941543242964204	
row85	E29	row85_M+Na[1+]	C01250	N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate	row85	196.0585	225.32	0.06835662065753242	3.7441797052883006	
row86	E30	row86_M+H[1+]	C00822;C05604	Dopaquinone$2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome	row86	196.0612	380.45	0.5516146340670061	-0.9039739821481195	C9H11NO4
