input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row8	E1	row8_M+H[1+]	C00366	Urate	row8	169.0363	191.84	0.9260982307836486	0.1425934448965364	C5H8NNaO4
row9	E2	row9_M+H[1+]	C00366	Urate	row9	169.0363	210.84	0.9394784064737185	0.10930691399196577	C5H8NNaO4
row10	E6	row10_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row10	109.0285	24.93	0.4810945341109136	0.9515226673055639	C3H8NO,CH6N4,C4H3N3O
row11	E7	row11_M+H[1+];row12_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row11	109.0285	163.28	0.25246378327329166	1.627448789782204	C3H8NO,CH6N4,C4H3N3O
row12	E7	row11_M+H[1+];row12_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row12	109.0285	165.25	0.11236471501098058	2.7688212441710873	C3H8NO,CH6N4,C4H3N3O
row51	E16	row51_M+H[1+];row74_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol	row51	171.0657	191.97	0.06695780169470346	-3.528113890848429	C8H14O5,C8H12O4,C6H9N3O3
row71	E17	row71_M+Na[1+]	C00073	L-Methionine	row71	172.0398	28.62	0.00014711251195484364	31.985655301272576	C5H8ClN5,C5H7N5,C7H9N2O,C10H9NO3,C10H7NO2
row74	E16	row51_M+H[1+];row74_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol	row74	172.069	192.36	0.2015628563413153	-1.9360358874229768	C8H12O4
row88	E21	row88_M+Na[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine	row88	116.0469	209.92	0.5999309355390687	-0.713648848920189	C3H7N3O2
row92	E23	row92_M+H[1+]	C03239;C02946;C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate$4-Acetamidobutanoate$L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde	row92	146.0814	180.11	0.3248337728782	-1.3559689527695482	
row101	E24	row101_M+Na[1+]	C16631	alpha-Fluoro-beta-ureidopropionic acid; 2-Fluoro-3-ureidopropionic acid	row101	173.0333	267.43	0.20691597936216932	1.8896341523877087	
row138	E32	row138_M+Na[1+];row139_M+Na[1+]	C01119	Oxidized dithiothreitol	row138	174.9865	25.73	0.007417908423962649	8.103717493069363	
row139	E32	row138_M+Na[1+];row139_M+Na[1+]	C01119	Oxidized dithiothreitol	row139	174.9865	27.57	0.0010364093923930853	16.408209810706175	
row162	E34	row162_M+Na[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate	row162	175.0372	297.23	0.0013005837623477083	15.178139028037018	C6H6N6O2
row179	E36	row179_M+H[1+]	C00439	N-Formimidoyl-L-glutamate	row179	175.0718	305.9	0.023630505000789698	5.372470786459936	C6H12N2O4
row196	E38	row196_M+H[1+]	C05527	3-Sulfinopyruvate	row196	152.9855	283.31	0.1013084112233534	2.9245511494659646	
row202	E40	row202_M+Na[1+]	C01732;C00490	Mesaconate; 2-Methylfumarate; Mesaconic acid; Methylfumaric acid$Itaconate; Itaconic acid; Methylenesuccinic acid	row202	153.016	216.35	0.9368384300701619	-0.11593961539273705	
row204	E41	row204_M+H[1+]	C08276		row204	121.0312	243.2	0.05984603226509553	3.702431133920563	
row205	E42	row205_M+H[1+]	C02045		row205	121.0496	118.25	5.39612683169142e-05	48.15796896248759	
row208	E33	row208_M+H[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate	row208	153.0548	34.95	0.12364762161711836	2.6464667327294156	C6H7N3O2
row210	E43	row210_M+H[1+]	C09815	Benzamide	row210	122.0601	49.85	0.15040918823388255	2.3975413150045894	
row260	E46	row260_M+Na[1+]	C00049;C00402	L-Aspartate$D-Aspartate	row260	156.0269	266.24	0.09284257034743125	3.0518685815607816	
row266	E47	row266_M+H[1+]	C04092;C00450	delta1-Piperideine-2-carboxylate; 1,2-Didehydropiperidine-2-carboxylate$2,3,4,5-Tetrahydropyridine-2-carboxylate; delta1-Piperideine-6-L-carboxylate	row266	128.0708	36.53	0.32109549477207233	-1.3674479873562482	
