m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
298.2737	36.91	0.012339226172557937	-10.64240478916039	C18H35NO2	-2.9189840484912146	3-ketosphingosine,(4E,8Z,d18:2) sphingosine,Lepadin D,4E,14Z-Sphingadiene,Palmitoleoyl-EA,(4E,8E,d18:2) sphingosine	kp177_297.2666	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
298.2737	48.78	0.010244764458354018	-11.60207984367928	C18H35NO2	-2.7745947888067235	3-ketosphingosine,(4E,8Z,d18:2) sphingosine,Lepadin D,4E,14Z-Sphingadiene,Palmitoleoyl-EA,(4E,8E,d18:2) sphingosine	kp178_297.2664	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
299.2771	36.91	0.02528755942415228	-7.932157771018897	C18H35NO2	-5.951224125372473	3-ketosphingosine,(4E,8Z,d18:2) sphingosine,Lepadin D,4E,14Z-Sphingadiene,Palmitoleoyl-EA,(4E,8E,d18:2) sphingosine	kp177_297.2666	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
299.2771	48.78	0.014653511199822387	-9.852988951803548	C18H35NO2	-3.670758105208982	3-ketosphingosine,(4E,8Z,d18:2) sphingosine,Lepadin D,4E,14Z-Sphingadiene,Palmitoleoyl-EA,(4E,8E,d18:2) sphingosine	kp178_297.2664	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
189.0732	22.14	0.03222977185359672	6.871142581619661		0.28039068194765804				
315.1739	79.21	0.011732743050313233	-11.055194560764265		-3.5664925680404025				
254.2476	36.52	0.04641802932866403	-5.976416831149472	C16H31NO	-1.5727762806980365	Palmitoleamide,Obscuraminol B,Obscuraminol C	kp519_253.2402	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
327.1201	24.51	0.003930674659426287	-19.238635731501486		-1.7963450597070576				
329.1357	24.11	0.0007627770608505153	-37.03779401494985		-2.4745390748477796				
334.2945	36.78	0.006626626136656602	13.798356507561568		3.541184726370341				
