m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
114.0895	334.33	0.0067215171960804	16.30321168957963		3.041581513510934				
114.0895	479.6	0.00209302444493211	26.037041636293466		1.7661723647979102				
269.0875	22.62	0.004593191953657922	19.03246170452734		3.4083084782778563				
116.0687	595.24	0.007561149185255488	14.972525296903443		2.1504171445363394				
222.1796	0.98	0.03159978827896438	9.148095129863483	C25H47NO5	2.536898922328838	(9Z)-3-hydroxyoctadecenoylcarnitine	kp6807_441.3448	{'Fatty Acyls [FA]'}	{'Fatty esters [FA07]'}
270.9777	20.24	0.0067215171960804	16.349720053813385		3.3906040111452853				
177.0404	24.72	0.04369043242792798	7.950577438925685		2.050176308939644				
226.9602	3.61	0.007561149185255488	14.921907970536235		1.854995150320459				
289.0836	26.3	0.005188231464374639	18.258997784080435		0.6276745430811985				
291.1203	26.04	0.04830259558889426	7.688112697899081		3.5096893954348403				
188.0707	24.59	0.04090088236472632	-8.14888196806492		-2.032054848290233				
243.183	20.65	0.008351311836296033	-14.132402083014153		-1.996558614993205				
192.122	29.71	0.04210615016670493	8.057324785646452		1.8297529220190896				
253.0926	24.86	0.0029934460719943695	22.87759010554818		2.2026340056358436				
202.0864	27.09	0.022766847235308318	10.289660933681015	C10H8O2	3.7869239255034586	Z,E-Matricaric acid,Matricaric acid,methyl 2Z,8Z-nonadien-4,6-diynoate,Z,Z-Matricaric acid	kp6404_160.0525	{'Fatty Acyls [FA]'}	{'Fatty Acids and Conjugates [FA01]'}
151.0583	24.2	0.03593775702042811	8.525571818340618		3.372242071711252				
205.0972	24.33	0.03776067754169088	-8.352336004437152		-1.9814600070888098				
209.0919	24.33	1.1376591557672987e-06	253.59967037315806		7.0429084625489935				
213.0953	24.99	0.0009547592699746255	34.001383867952384		1.9031834615811185				
342.9302	20.52	0.024144066414049016	10.085235949063806		2.9030253912300807				
166.0725	22.23	0.0004366108797586917	43.49875965469177		2.51617035492896				
413.2758	184.65	0.026614701568507728	9.764799109635765		1.158079572942956				
397.9673	3.08	0.035368666595726704	8.62895874886528		2.6918682309737854				
398.8905	21.18	0.0035600261280450264	20.76605863972896		1.872455421896543				
398.9652	3.21	0.026614701568507728	9.74077660973205		2.138432839951662				
465.2901	224.02	0.003318204977257057	21.39862304938214		3.3670361864022595				
520.4639	316.95	0.007561149185255488	15.343788557937927		2.0729247471266916				
520.4639	317.73	0.002528677368223282	24.236040276490165		1.7032382013623923				
428.2547	146.32	0.012792827579998526	-12.380385625765024		-2.1524461959945747				
432.2234	30.92	0.007561149185255488	-14.876587242244227		-3.628057040751237				
