m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
114.0666	22.62	0.011702623405503347	-16.36485908443165		-3.4111051322460497	114.0666_M+H+			
179.0638	31.05	0.007622040852521365	-20.277670145182054		-3.1403092546457216	179.0638_HCl			
133.0762	24.86	0.0002589115216551547	-66.79662168157203		-4.413369356620343	None			
137.0458	22.36	0.020176757934395332	-13.247660736919679		-1.9263425531001737	137.0458_M+H+			
304.1755	31.05	0.011863346143800064	-16.08674188513807		-4.7621002860475805	304.1755_M+H+			
143.118	719.79	0.016644748758659123	-14.223799152759707		-3.365977144492213	None			
200.1434	35.78	0.04022625731733271	-9.613260880956135		-2.915735054937901	200.1434_ACN			
152.0568	22.23	0.025017830108816926	-12.052996541527458		-1.9730590002274582	152.0568_K/H			
370.368	198.73	0.0336350768080741	-10.471683328472853	C23H47NO2	-0.7487611962074858	Penazetidine A	kp1169_369.3607	{'Sphingolipids [SP]'}	{'Sphingoid bases [SP01]'}
371.2794	37.22	0.037719660415289284	9.963751222568686		1.225594358330575	None			
166.0725	22.23	0.03111139280974513	-10.864160701227448		-0.9840529053750835	None			
386.1867	28.27	0.015677287999999328	14.795569304814375		2.249980935551868	386.1867_K/H, 2x charged			
417.3575	203.34	0.018453813474074734	13.69977880245806		1.5235767073052031	417.3575_M+H+			
417.3575	210.61	0.015774089514382555	14.590632160498707		1.5261424837414026	417.3575_M+H+			
426.4307	264.61	0.03111139280974513	-10.910473990762652		-0.9376848588218856	426.4307_M+H+			
476.3754	191.22	0.03230225645408556	10.663479499991068		1.4977021027961648	None			
480.0841	216.38	0.00024243493001254644	78.71442109376332		2.3006494203176473	None			
531.3694	163.42	0.00024243493001254644	75.15370677510143		5.684692831208007	None			
531.8711	163.94	0.005385436857657664	24.92412178222547		1.7344844742754333	531.8711_M+H+			
577.4132	163.15	0.039525417216894496	9.779811610809285		1.635124850979711	577.4132_M+H+			
577.9131	163.15	0.005385436857657664	24.417259053784402		2.788276270557752	None			
489.8608	168.45	0.009245248608684009	18.508530501821767		2.9019956984298325	None			
448.2612	209.93	0.005497835046079532	-23.581918456901935		-1.370015843303456	None			
449.2456	210.61	0.011374299088612696	16.723255855479007		1.5331352454205707	None			
599.4243	161.84	0.011374299088612696	17.25903678430713		2.4267041641511753	599.4243_M+H+, 2x charged			
599.9261	161.32	0.04022625731733271	9.649934639229963		1.6892738737352886	599.9261_M+H+, 2x charged			
606.2564	103.09	0.025017830108816926	11.948679599524807		1.7242561881599947	606.2564_Na/H			
606.2564	104.4	0.008386032115477452	19.32778547440722		1.687923338836388	606.2564_Na/H			
509.3569	165.43	0.007622040852521365	20.202564636009086		1.9025429283481152	509.3569_M+H+, 2x charged			
509.8582	165.56	0.02293321959715252	12.56301527715389		1.245804287941315	509.8582_M+H+, 2x charged			
554.5506	309.7	0.02210963824455773	12.808345248308328		1.1840894243755784	None			
616.4269	312.59	0.006401252405648164	22.102566247718094		6.3470378812605865	616.4269_M+H+			
652.3847	231.92	0.004590346820052459	28.6021198029429		1.601161993538149	652.3847_M+H+			
700.3356	194.51	0.005385436857657664	26.21225733094485		2.822115791515234	None			
700.3356	204.26	0.037719660415289284	10.007538390810268		3.619162047793994	None			
704.2985	234.68	0.0336350768080741	10.403124473185732		1.2793787274269341	704.2985_M+H+			
829.6084	173.07	0.02692472730572628	11.527538540546882		3.2436138128300556	829.6084_M+H+, 3x charged			
860.0887	218.88	0.02692472730572628	11.598729477671593		2.3520381681980282	None			
868.6002	169.24	0.004316502588644095	30.720011705183115	C48H86NO10P	5.003422433016809	PS(22:2(13Z,16Z)/20:2(11Z,14Z)),PS(20:3(8Z,11Z,14Z)/22:1(11Z)),PS(20:2(11Z,14Z)/22:2(13Z,16Z)),PS(22:1(11Z)/20:3(8Z,11Z,14Z)),PS(20:0/22:4(7Z,10Z,13Z,16Z)),PS(20:4(5Z,8Z,11Z,14Z)/22:0),PS(22:4(7Z,10Z,13Z,16Z)/20:0),PS(22:0/20:4(5Z,8Z,11Z,14Z))	kp4814_867.595	{'Glycerophospholipids [GP]'}	{'Glycerophosphoserines [GP03]'}
930.4975	313.77	0.011374299088612696	16.75262975641479		1.3489398174326723	930.4975_M+H+			
962.6587	232.71	0.03111139280974513	10.84755625619874		1.9387387374601808	None			
1063.6493	304.95	0.025017830108816926	11.958644242182801		1.0975776341307828	1063.6493_M+H+			
