m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
181.1086	22.49	0.04747188461386399	11.6230523187216		2.6248678892311297				
167.093	22.62	0.0370626947268297	12.720273850898675		2.045763730991972				
431.095	28.53	0.009698943690776009	-20.730616156949797		-3.5175605713572544				
432.0983	28.53	0.006643768658273027	-24.118693023828694		-4.0712592382288335				
433.1021	28.4	0.017365198341529067	-16.438354084114643		-6.0168582253708625				
473.3989	317.6	0.0004327555591339123	-56.90770550896439	C31H52O3	-4.331453238382036	26,27-diethyl-1alpha,25-dihydroxyvitamin D3 / 26,27-diethyl-1alpha,25-dihydroxycholecalciferol,1alpha,25-dihydroxy-26,27-dimethyl-24a,24b-dihomovitamin D3,1beta-butyl-1alpha,25-dihydroxyvitamin D3 / 1beta-butyl-1alpha,25-dihydroxycholecalciferol,Theonellasterol D,Galaxaurol D,1alpha-butyl-1beta,25-dihydroxyvitamin D3	kp2570_472.3922	{'Sterol Lipids [ST]'}	{'Sterols [ST01]', 'Secosteroids [ST03]'}
474.4025	317.86	4.274384041831935e-05	-120.76597849662764	C31H52O3	-5.122869493963364	26,27-diethyl-1alpha,25-dihydroxyvitamin D3 / 26,27-diethyl-1alpha,25-dihydroxycholecalciferol,1alpha,25-dihydroxy-26,27-dimethyl-24a,24b-dihomovitamin D3,1beta-butyl-1alpha,25-dihydroxyvitamin D3 / 1beta-butyl-1alpha,25-dihydroxycholecalciferol,Theonellasterol D,Galaxaurol D,1alpha-butyl-1beta,25-dihydroxyvitamin D3	kp2570_472.3922	{'Sterol Lipids [ST]'}	{'Sterols [ST01]', 'Secosteroids [ST03]'}
490.4257	317.6	0.0007509487475280824	-44.78878134561217		-4.427569927438746				
518.4572	317.6	0.01328747394273914	-18.28783291110299		-3.925811022916875				
665.5074	319.31	0.02131165883383344	-15.088035738451103		-1.33506641045226				
