m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
219.1024	34.81	0.00779167824564734	20.745802006964187		2.3849666198637713				
192.1025	28.87	0.007084576435270684	23.414356566440436		1.8564920461928232				
193.0864	26.12	0.013394980106331413	12.730562656979663		1.3259463902960675				
194.0817	37.58	0.027753683220965785	10.14574853225448		1.446303939668244				
237.0919	37.58	0.00989968999995938	17.055230575838237	C16H14O2	1.6565177344872062		kp441_238.0992	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
237.0919	42.2	0.012206191182701116	14.14618917789171	C16H14O2	1.7150595330139602		kp442_238.0992	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
209.0968	37.58	0.011417944444248252	15.163769502751435	C15H14O	1.7461885883281205	Dihydrochalcone,p-methoxystilbene	kp454_210.1041	{'Polyketides [PK]'}	{'Flavonoids [PK12]', 'Aromatic polyketides [PK13]'}
209.0968	41.41	0.012206191182701116	13.993233559282661	C15H14O	1.680396336038644	Dihydrochalcone,p-methoxystilbene	kp455_210.1041	{'Polyketides [PK]'}	{'Flavonoids [PK12]', 'Aromatic polyketides [PK13]'}
238.0953	37.58	0.00989968999995938	16.27621514730082	C16H14O2	1.7125497022009135		kp441_238.0992	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
238.0953	41.94	0.011417944444248252	15.052539156929189	C16H14O2	1.7301353027888347		kp442_238.0992	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
177.055	25.31	0.03410020099386772	9.31948272194412		0.9654192653059752				
249.0228	28.87	0.00989968999995938	16.186589502489234		5.774773213955502				
249.1496	69.44	0.03340210703153586	9.436461106396779	C15H22O3	0.7119345218285602	Fecapentaene-12,Pentalenic acid,Proversilin A,Macrophyllic acid B,(+)-Armillarin,Mumiamicin,1-deoxy-11beta-hydroxypentalenic acid,Macrophyllic acid C,Macrophyllic acid E,Macrophyllic acid D,Ngaione (-),dihydrosporogen-AO-1	kp621_250.1567	{'Fatty Acyls [FA]', 'Glycerolipids [GL]', 'Prenol Lipids [PR]'}	{'Isoprenoids [PR01]', 'Fatty Acids and Conjugates [FA01]', 'Monoradylglycerols [GL01]'}
250.1527	37.45	0.027753683220965785	10.125030741724132	C15H22O3	0.9934622822658916	Fecapentaene-12,Pentalenic acid,Proversilin A,Macrophyllic acid B,(+)-Armillarin,Mumiamicin,1-deoxy-11beta-hydroxypentalenic acid,Macrophyllic acid C,Macrophyllic acid E,Macrophyllic acid D,Ngaione (-),dihydrosporogen-AO-1	kp620_250.1567	{'Fatty Acyls [FA]', 'Glycerolipids [GL]', 'Prenol Lipids [PR]'}	{'Isoprenoids [PR01]', 'Fatty Acids and Conjugates [FA01]', 'Monoradylglycerols [GL01]'}
185.1542	29.92	0.012206191182701116	13.861364469619105		1.8561906732457558				
