m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
175.0353	319.99	0.000958874939361218	20.42559000824183		4.938865247328707		
175.0433	299.5	0.00012252680605048786	67.90726041272215		7.163994234591897		
209.0968	31.96	0.006601543305786784	-8.223180894323015	C8H15NO4S	-2.1355377053335154	N-Acetyl-S-(3-hydroxypropyl)cysteine,5-(delta-Carboxybutyl)homocysteine,Boc-L-cysteine,N-lactoyl-Methionine,(2R)-2-Acetamido-5-hydroxy-2-(sulfanylmethyl)pentanoic acid	kp5310_221.0726
209.1543	34.06	0.010146459330465976	-6.7866241486868155		-1.4753346983631381		
175.839	142.49	0.040578853575597984	-3.7032784889446937		-1.2381674994558054		
175.839	151.87	0.02196691180122454	-4.8490307379436945		-1.0959803419126715		
210.0072	221.91	0.040999138000749044	-3.6830012682912807		-0.7931691792518052		
210.1577	33.93	0.02700530085301312	-4.418766408460922		-1.48268834432902		
210.8419	141.57	0.01693167827817343	-5.445220530685963		-1.4876027345957468		
210.8419	152.53	0.01985575873019186	-5.096038665653653		-1.0942306124217573		
134.9425	152.0	0.043776732084077674	3.5720981521090516		2.2552622401912963		
134.9425	206.68	0.038423722734207716	-3.8035094766540016		-0.763685742534264		
176.0557	212.98	0.0027182235087689684	12.815259650285196		7.100009163867242		
176.075	297.79	0.007163036547528613	-7.912507688304531		-5.323925104710426		
176.075	313.81	0.006601543305786784	-8.226148631258054		-3.402688351231131		
176.8359	142.36	0.028546303902023295	-4.311095069691282		-1.0371737120682525		
176.8359	151.87	0.012139207096826227	-6.274341116850251		-1.0751060459805615		
211.8849	153.31	0.04189235851608509	-3.648010956437747		-1.9380060786807078		
83.0492	247.18	0.029824916788583244	-4.24225930195264		-4.717519958477219		
212.8389	141.44	0.014422130242804015	-5.8104384477653035		-1.4352402312966923		
212.8389	152.53	0.03340337083478096	-4.0257564470288		-1.254874847232454		
138.8592	149.61	0.006601543305786784	-8.204835920760463		-1.7861959593692802		
179.0554	282.3	0.002096672622104725	14.125297930073646		5.138620777544535		
179.8401	152.53	0.03096012854580093	4.161373559629962		1.171444154429782		
214.0482	298.85	0.012463836044335964	6.211824325646333		0.7398486065390983		
140.0108	298.71	0.011345428773564613	6.4589431129003945	C8H8O4	2.118484326134098	Homogentisic acid,3-Hydroxymandelic acid,Vanillic acid,Isovanillic acid,2,2-Dihydroxy-2-phenylacetic acid,p-Hydroxymandelic acid,5-Methoxysalicylic acid,2',4',6'-Trihydroxyacetophenone,3-Acetyl-4-hydroxy-6-methyl-2H-pyran-2-one,4,7-Epoxyisobenzofuran-1,3-dione, hexahydro-, (3aR,4S,7R,7aS)-rel-,Quinolacetic acid,1-(2,4-Dihydroxyphenyl)-2-hydroxyethanone,2,6-Dimethoxy-1,4-benzoquinone,3, 5-Dihydroxyphenylacetic acid,Dehydroacetic acid,3,4-Dihydroxybenzeneacetic acid,3,4-Dihydroxymandelaldehyde,3-Methoxysalicylic acid,Thermophillin,3,5-Dihydroxy-4-methoxybenzaldehyde,(3,4-Dihydroxyphenyl) acetate	kp2826_168.0421
215.0514	298.98	0.01047142273834274	6.666681943717457		0.7687069476673543		
215.1034	288.87	0.01107517251224592	6.50795115338098		1.4595169102667853		
215.1397	172.81	0.020695152180735265	-4.993722363780573	C6H11FO6	-1.8483906917986097	(2R,3S,4R,5R)-2,3,4,5,6-Pentahydroxyhexanoyl Fluoride,(2R,4R,5R)-1-Fluoro-1,2,4,5,6-pentahydroxyhexan-3-one	kp988_198.0539
215.8604	152.13	0.017182821968511806	-5.3979061037245355	C5H4O4	-1.301417575036833	5-Hydroxy-2-furoic acid,Methylendiglyoxal	kp185_128.0105
181.8368	152.13	0.010231533894204663	6.757182517490001		3.212977993225138		
216.0513	298.98	0.011606973370565944	6.38161921138163		0.6943143363711997		
216.0986	307.64	0.000958874939361218	-20.143117271424703	C7H6O5,C8H10S2	-2.881621373348601	Gallic acid,2,4,6-Trihydroxybenzoic acid,2,3,4-Trihydroxybenzoic acid,Benzyl methyl disulfide	kp218_170.022
182.0454	33.93	0.0033380910487656908	11.471039764087081		4.345583874918635		
96.921	141.96	0.036348769499268054	-3.895254438762347		-0.8706251871768877		
96.921	152.26	0.028075344121328658	-4.340551195472044		-0.8671421029358974		
216.9185	366.92	0.010396795224119003	-6.700785783483814		-0.7275331237138118		
96.9679	369.02	0.027872959330866625	-4.363818208229163		-2.2197780153210473		
217.0126	194.3	0.025965733762545216	-4.514681784454431		-1.6697454089140535		
217.0481	194.57	0.0055457447178181565	-9.025276208248648		-1.8263754671494503		
97.0648	27.37	0.018150221997579576	-5.274050217610614		-1.3000399890070256		
143.9904	226.37	0.014175716419324916	-5.911345138928773		-0.9530570235284657		
217.0826	218.36	0.0038631396750526035	10.772109082666521		4.707304562340028		
217.0826	361.67	0.001216058183058989	-18.19352050847482		-1.8965714292368325		
217.1383	401.22	0.001930823486727328	-14.83141880311179		-2.6973304841062884		
217.8497	153.18	0.0252348504485513	-4.564298879786618		-1.0662436286615211		
144.9036	353.4	0.038330528353553106	-3.8108457981282657		-1.2330518833137099		
218.0515	194.57	0.0063416793230685175	-8.373233579778834		-1.72843580486132		
218.0667	287.03	0.00022753044340488072	43.02152915690407		4.587293649567272		
218.0779	334.2	0.008365392207877841	-7.303723334933365		-2.1626116016587638		
218.086	361.8	0.00028978784120929857	-36.88702101530102		-1.818464624956004		
218.103	182.16	0.0008754222662555504	21.815651725079995		5.440559269322858		
146.0167	273.77	0.013128641761306546	6.084598750630744		3.3684117356761334		
146.058	277.31	0.007356499138818967	7.831360834138504		3.346257387874264		
219.0192	208.38	0.0062827389614662655	-8.462339524418649		-1.3513021765691917		
146.0813	182.16	0.0033380910487656908	11.497928757937428		6.060692571329948		
