m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
274.0836	26.37	0.0093418209954195	-19.42043320366521		-1.14022000572254				
275.0874	26.37	0.03552409406683247	-8.814437494848946		-1.4265251273037087				
298.0829	26.37	0.012333122084772741	-12.73748126386883		-1.2627667521772636				
315.1739	79.08	0.012333122084772741	-13.095327081340862		-2.440637748170275				
317.1145	26.37	0.012333122084772741	-13.015160494246434	C27H42O3	-1.2759168984742004	(22E)-(24S)-24,25-dihydroxy-22,23-didehydrovitamin D3 / (22E)-(24S)-24,25-dihydroxy-22,23-didehydrocholecalciferol,(17S,20S)-1alpha,25-dihydroxy-17,20-methano-21-norvitamin D3,(25S)-Delta(7)-dafachronic acid,18-(3-Hydroxy-3-methylbutyl)-20-methyl-9,10-secopregna-5,7,10(19),20-tetraene-1,3-diol,(25S)-Delta(4)-dafachronic acid,25,26-epoxy-1alpha-hydroxyvitamin D3,1alpha,25-dihydroxy-16,17-didehydrovitamin D3,16-Dehydroepicalcitriol,24,25-epoxy-1alpha-hydroxyvitamin D3,(22E)-(24R)-1alpha,24-dihydroxy-22,23-didehydrovitamin D3 / (22E)-(24R)-1alpha,24-dihydroxy-22,23-didehydrocholecalciferol,24,25-epoxy-1alpha-hydroxy-23,23-dimethyl-26,27-dinorvitamin D3,Yamogenin,Subergorgiaol J,25-hydroxy-24-oxovitamin D3,(17S,20R)-1alpha,25-dihydroxy-17,20-methano-21-norvitamin D3 / (17S,20R)-1alpha,25-dihydroxy-17,20-methano-21-norcholecalciferol,20S-Hydroxycholest-1-en-3,16-dione,25-hydroxy-1-oxo-3-epiprevitamin D3 / 25-hydroxy-1-oxo-3-epiprecholecalciferol,(23S)-1alpha,23-dihydroxy-25,26-didehydrovitamin D3,Marthasterone,Ximaosteroid F,1alpha,25-dihydroxy-6,7-didehydroprevitamin D3 / 1alpha,25-dihydroxy-6,7-didehydroprecholecalciferol,(25R)-Delta(4)-dafachronic acid,1beta,25-dihydroxy-6,7-didehydro-3-epiprevitamin D3 / 1beta,25-dihydroxy-6,7-didehydro-3-epiprecholecalciferol,Epidiosgenin,(22E)-(24S)-1alpha,24-dihydroxy-22,23-didehydrovitamin D3 / (22E)-(24S)-1alpha,24-dihydroxy-22,23-didehydrocholecalciferol,(25R)-Delta(7)-dafachronic acid,1alpha-hydroxy-22-oxovitamin D3 / 1alpha-hydroxy-22-oxocholecalciferol,Subergorgiaol B,(23E)-1alpha,25-dihydroxy-23,24-didehydrovitamin D3 / (23E)-1alpha,25-dihydroxy-23,24-didehydrocholecalciferol,calicoferol B,(22E)-(24R)-24,25-dihydroxy-22,23-didehydrovitamin D3 / (22E)-(24R)-24,25-dihydroxy-22,23-didehydrocholecalciferol,20S-Hydroxycholest-4-en-3,16-dione,Diosgenin,1alpha,25-dihydroxy-22,23-didehydrovitamin D3 / 1alpha,25-dihydroxy-22,23-didehydrocholecalciferol,1alpha,25-dihydroxy-9,11-didehydrovitamin D3 / 1alpha,25-dihydroxy-9,11-didehydrocholecalciferol,25-hydroxy-23-oxovitamin D3 / 25-hydroxy-23-oxocholecalciferol	kp1199_414.3128	{'Sterol Lipids [ST]'}	{'Sterols [ST01]', 'Bile acids and derivatives [ST04]', 'Secosteroids [ST03]'}
257.0571	26.37	0.012058799535083832	-17.3890655018724		-1.1660789000147673				
258.0605	26.37	0.012333122084772741	-15.778030310684528		-1.2317757406171843				
344.1358	41.01	0.045933498178059744	-7.9757787878502535		-0.9688356309199193				
431.1781	200.87	0.035705582655597694	-8.72525582194252		-1.384321458357718				
384.7715	22.67	0.012333122084772741	15.642026390399726		3.9246557443641663				
432.1814	200.87	0.021870797516128235	-10.61207307825481		-1.6929592168599612				
399.2499	62.1	0.021856734859654055	-10.735913030254125		-1.5887625972856796				
361.3653	119.68	0.045933498178059744	7.921883340363661		1.693176079084921				
362.3685	119.68	0.045933498178059744	7.8443679197867215		1.8291549113084145				
518.3756	210.76	0.029570419388769257	9.399682519805442	C40H56O2	0.24244302657354666	2-Hydroxy-beta-carotene 5,6-epoxide,(9Z,9'Z)-Lutein,Tilefishxanthin I,Tunaxanthin D,Isozeaxanthin,Tunaxanthin C,Lutein D,Lutein B/ Calthaxanthin/ 3'-Epilutein,2-Hydroxy-alpha-carotene 5,6-epoxide,Luteochrome,(5R,6S,5'R)-Sapotexanthin 5,6-epoxide,Tunaxanthin G,1'-OH-4-Keto-gamma-carotene,Cryptocapsin,1,1'-(OH)2-3,4,3',4'-Tetradehydrolycopene,Lutein G,Dihydroxylycopene,(3S,3'S)-Zeaxanthin,(2S,2'S)-2,2'-Dihydroxy-beta-carotene,Tunaxanthin B,2,2'-Dihydroxy-beta-carotene,Ceratoxanthone,Anhydromicromonol,meso-Zeaxanthin/ (3R,3'S)-Zeaxanthin,Deoxymyxol,Tunaxanthin J,Beta-Carotene diepoxide,Cryptoxanthin 5,6-epoxide,Lactucaxanthin,Saproxanthin,3,4-Dihydroxy-beta-carotene,4'-Hydroxy-5',6'-dihydroechinenone,3'-Hydroxyrubixanthin,Rubichrome,Rhodopinal,Cryptoxanthin 5',6'-epoxide,Lutein,(3R,4R)-4-Hydroxyrubixanthin,Semi-alpha-carotenone,lycophyll,Aurochrome,1,2-Dihydroxy-3,4-didehydrolycopene,15Z-beta,beta-Carotene-3R,3R'-diol,2,3-Dihydroxy-beta-carotene,Cryptoflavin,2,3-Dihydroxy-gamma-carotene,Cryptoxanthin 5',8'-epoxide,Tunaxanthin H,Lutein F,Tunaxanthin A,(9Z)-Lutein,Zeaxanthin,Demethylspheroidenone,Plectaniaxanthin,Rubixanthin 5,6-epoxide,(2R,2'S)-2,2'-Dihydroxy-beta-carotene,Tunaxanthin I,Tunaxanthin E,Semi-beta-carotenone,13Z-beta,beta-Carotene-3R,3R'-diol,(3R,4S)-4-Hydroxyrubixanthin	kp3022_568.4273	{'Prenol Lipids [PR]'}	{'Isoprenoids [PR01]'}
518.4563	317.07	0.0029805164218771	29.43282155191943		5.093290570924857				
519.379	210.76	0.012333122084772741	15.099222718295948		0.2335235424248765				
519.4598	317.07	8.621151211863644e-05	94.09049071512734		5.39109014933916				
523.2993	186.0	0.012333122084772741	-13.087520484024674		-2.295327500333201				
524.303	186.39	0.04231987387889141	-8.274775786845314		-2.376488205637518				
604.4721	196.27	0.023325308907916634	10.220459237816213		0.1840769626831289				
673.4228	209.03	0.029570419388769257	-9.509955558046563		-2.18492185593				
534.3702	234.85	0.01595904066247969	11.77782377650766		2.3903054734435436				
627.3612	209.03	0.012333122084772741	-12.757887615293205		-2.426098025442002				
568.3565	186.0	0.012333122084772741	-14.288999489242084		-2.1600370732560563				
569.3604	186.0	0.012333122084772741	-13.909884901330845		-2.1615073346295333				
637.3045	136.94	0.023325308907916634	-10.215633990051218		-0.5805400228976367				
646.5202	225.23	0.045933498178059744	7.878022858670138		0.34797121766512973				
776.4824	230.65	0.012333122084772741	-15.256646508761081		-2.039996557673632				
599.3894	21.09	0.00036993898771916795	54.95272411664394		7.72659468333325				
