m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
132.0446	28.24	0.007011575489212562	-9.334286595590687	C8H5NO	-2.728504371728029	indol-2-one	kp1_131.0375
132.0527	159.14	0.024093642177350303	-5.658109123580928		-1.0583407421895714	132.0527_M+H+	
132.0809	155.99	0.018281365276617882	-6.3523389987755134		-1.4147699438484551	132.0809_ACN	
218.0653	269.18	0.006250281633550541	-9.901106305557164		-1.0447966518111258	218.0653_M+H+	
132.1152	265.76	0.006890570713066161	-9.470246891389008		-1.2946227826678651	132.1152_M+H+	
132.1214	265.76	0.005977604495799298	-10.080394543160473		-1.246381374228264	132.1214_M+H+	
73.0784	209.43	0.041369822318462236	-4.499828346254049		-1.2410875628806082	None	
73.0848	209.69	0.0252107677316329	-5.547550656522219		-0.8167489987438437	None	
176.0295	216.13	0.001338022362921631	-20.653790419449727		-1.717994647825357	None	
133.0319	190.85	0.0050607877056270505	10.904691037529895	C5H8O2S	1.3697781358982049	3-Methyl sulfolene	kp14_132.0246
133.0762	257.72	0.0011503061523848697	22.488487375707106		2.4488995176701636	133.0762_ACN	
133.0861	26.79	0.007520431469801852	8.992965066558241		0.39933209906265077	None	
219.0267	198.21	0.007621770174595997	8.923053062457413		1.1457938812386566	219.0267_M+H+	
219.0267	204.67	0.026961947938587486	5.402138264559973		1.1432237076509217	219.0267_M+H+	
219.0267	210.74	0.02289688768553989	5.790234103152492		1.136201458352545	219.0267_M+H+	
219.0576	269.31	0.007989623478681044	-8.781521478430433	C13H11ClO,C11H10N2OS	-0.9849010999497843	2-Benzyl-4-chlorophenol,(E,E)-1-Chloro-3,11-tridecadiene-5,7,9-triyn-2-ol,3-(Isothiocyanatomethyl)-1-methoxy-1H-indole	kp420_218.0504
133.1222	266.16	0.005861980360030482	-10.178904581577239		-1.340458145367844	None	
133.1247	265.76	0.0025690092281149537	-15.073010671528523		-1.2732933706833407	133.1247_M+H+	
176.1282	29.68	0.0022026169371308847	16.439469837557994		6.080433026569985	None	
134.0312	190.98	0.03235217482138111	5.006343225188155		3.330685317096119	134.0312_M+H+	
134.0353	190.85	0.005247923442294046	10.713404878897624	C5H8O2S	1.3806005115524194	3-Methyl sulfolene	kp14_132.0246
134.0813	41.57	0.007166846949997078	-9.200011028094972	C5H11NO3	-2.266850424996761	Amyl nitrate,3-Hydroxynorvaline,1,4-Dideoxy-1,4-imino-D-ribitol,N-Lactoyl ethanolamine,L-2-Amino-5-hydroxypentanoic acid	kp48_133.0739
220.03	198.21	0.009971363536727408	8.031092842252793		1.17217028612556	220.03_M+H+	
220.03	204.67	0.026776386721266216	5.425956211991264		1.0940654931130531	220.03_M+H+	
220.03	210.74	0.039177845897986396	4.6066586347726135		2.5204776271729905	220.03_M+H+	
220.0371	204.54	0.02132062999873811	5.958288838793097	C9H11NO3	1.5407948510457743	4-Hydroxy-4-(3-pyridyl)-butanoic acid,D-Tyrosine,2-Amino-3-hydroxy-3-phenylpropanoic acid,L-Threo-3-Phenylserine,o-Tyrosine,Beta-Tyrosine,L-Tyrosine,4,6,7-Trihydroxy-1,2,3,4-tetrahydroisoquinoline,Meta-Tyrosine	kp50_181.0739
135.0277	190.72	0.007218274535230748	9.154231296174254		1.2985990261359177	None	
178.0242	202.96	0.0020196631447601033	-17.04196826353389		-2.294599857270704	178.0242_M+H+	
220.5575	191.77	0.002447259620544323	15.594251097723111		2.8230953117515973	None	
178.0711	191.12	0.01371189125610238	-7.081058223437161		-0.6094871294730488	None	
221.0248	198.21	0.012944460778706854	7.223576910318209		1.1491174558433315	221.0248_M+H+	
221.0248	204.67	0.02425931042923405	5.6340561142453245		1.2716952765612461	221.0248_M+H+	
221.0344	204.14	0.02186594329585932	5.874795089802305		1.87174508237403	None	
221.0922	191.51	0.010810396623181699	-7.7961324519758035	C11H12N2O3	-1.0569560568450385	4,4'-Dihydroxyantipyrine,N-hydroxy-L-tryptophan,p-Hydroxyl-ethotoin,5-Hydroxy-L-tryptophan	kp80_220.0849
221.1389	27.32	0.00824530591558449	8.678320164259626	C11H16N4O	1.0350813008283382	Lidamidine	kp84_220.1317
222.0355	204.01	0.0019514448931976997	17.391156118595465		2.191513656267947	222.0355_M+H+	
136.0394	263.79	0.0025673310226810688	15.163605418116086		1.9538052189611435	None	
81.0453	197.02	0.007235192225653837	-9.134478326336923		-0.5846299479582235	None	
137.0598	204.41	0.025098183779410577	5.5639610463672255	C8H8O2	0.7002045960831396	3-(5-Methyl-2-furyl)prop-2-enal,M-toluic Acid,3-(3-Furanyl)-2-methyl-2-propenal,Oxonol,4-Methoxybenzaldehyde,Phenylacetic acid,alpha-Methyl-2-furanacrolein,3-Methoxybenzaldehyde,2-Hydroxy-4-methylbenzaldehyde,4-Hydroxyphenylacetaldehyde,4-(2-Furanyl)-3-buten-2-one,1,4-Benzodioxane,2-Methoxybenzaldehyde,2-Hydroxyacetophenone,2-Methylbenzoic acid,2'-Hydroxyacetophenone,Benzyl formate,Methyl benzoate,4-Methylbenzoic acid,Phenyl acetate	kp3685_136.0525
223.0749	25.33	0.00360208749650602	-13.00142486182367		-6.0065265663672385	None	
223.1078	204.14	0.048229295978090815	4.219100094330759	C9H11NO3	0.6496957778980388	4-Hydroxy-4-(3-pyridyl)-butanoic acid,D-Tyrosine,2-Amino-3-hydroxy-3-phenylpropanoic acid,L-Threo-3-Phenylserine,o-Tyrosine,Beta-Tyrosine,L-Tyrosine,4,6,7-Trihydroxy-1,2,3,4-tetrahydroisoquinoline,Meta-Tyrosine	kp50_181.0739
224.0741	37.2	0.03251721323445852	-4.991134126226973		-0.9454642706314829	None	
180.8793	204.67	0.021480147294666848	5.922956125312758		0.6129649425520398	None	
224.1112	203.88	0.001184893796184467	21.974191871952826	C9H11NO3	3.6717281444529632	4-Hydroxy-4-(3-pyridyl)-butanoic acid,D-Tyrosine,2-Amino-3-hydroxy-3-phenylpropanoic acid,L-Threo-3-Phenylserine,o-Tyrosine,Beta-Tyrosine,L-Tyrosine,4,6,7-Trihydroxy-1,2,3,4-tetrahydroisoquinoline,Meta-Tyrosine	kp50_181.0739
