m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
175.1312	86.25	5.4337064829307485e-08	64.61439815323828		2.4993419581692127				
243.183	20.65	9.132482542691193e-05	18.966498775211516		2.527679666944085				
243.6847	20.65	2.198058323539305e-08	81.2088146598175		3.763189528919039				
316.2118	21.57	0.00946334306437324	8.963813774264498		1.0816682748956197				
317.2151	21.44	0.009723222740865591	8.78275687726725		1.138464592415982				
202.1803	21.44	0.001812440027152505	11.954378445909802	C11H23NO2	2.5904771496610834	11-amino-undecanoic acid	kp899_201.1729	{'Fatty Acyls [FA]'}	{'Fatty Acids and Conjugates [FA01]'}
203.1835	21.57	4.1305335638918295e-05	21.849191905437294	C11H23NO2	2.7388741132935515	11-amino-undecanoic acid	kp899_201.1729	{'Fatty Acyls [FA]'}	{'Fatty Acids and Conjugates [FA01]'}
396.2068	85.72	0.0070174789606121495	9.554727457287386		1.7654748965242888				
485.3583	21.05	1.0264613374202756e-05	27.58689853405762		4.49666314456509				
643.2569	79.51	0.039001267636952656	6.953145477353897		1.5641102614054674				
783.6515	319.83	4.056045770394927e-06	32.86072104397004		1.8206802624905478				
