massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	165.0755	315.04	0.34481391061911704	-1.9276628122127624	
row2	165.0772	27.54	0.7671720400580655	-0.5557545226488112	C6H13NO2S,C6H13NO2S
row3	204.0243	242.45	0.7337575405346541	0.6529548727621527	
row4	204.0558	197.94	0.6523129984440509	0.8773423164199413	
row5	204.0558	217.17	0.9659887960083237	0.08002258123316894	
row6	165.0909	27.67	0.908170073437477	0.21620520573021132	
row7	204.0688	200.46	0.9229191493936549	-0.17993343165470885	C8H13NO3S
row8	127.123	203.48	0.5841140213250167	1.0905076969149239	C7H14N2
row9	204.0866	356.04	0.17028920143259263	3.0113962635102083	C8H13NO5,C9H17NS2
row10	204.0978	318.46	0.8009549509916934	-0.4738254780198989	C7H13N3O4
row11	204.0978	332.17	0.09375881631486965	-3.9741452993471706	C7H13N3O4
row12	204.1058	307.69	0.1967870747761227	-2.7978064340239013	C8H14N2O4
row13	204.1174	217.3	0.7976572391621666	-0.481354690986251	
row14	204.1383	52.88	0.33659147153226515	1.9676813758710603	
row15	204.1383	54.33	0.31633217375283684	2.0931191839893515	
row16	128.1264	203.22	0.5268803574298256	1.2531324506256678	C7H14N2
row17	204.1423	28.59	0.9491440134756851	-0.1135570442535697	C9H18N2O3
row18	128.9326	1.18	0.5727159602800591	-1.1219949456608764	
row19	165.9302	207.69	0.38124764344966344	1.7729669456285253	
row20	204.9673	207.29	0.5385642365022615	1.2181435377149594	
row21	166.0263	319.38	0.1677469088566186	3.0277407725395915	C3H5ClO3,C2H5O4P
row22	74.0594	29.12	0.9444313627639349	0.12868649800703388	
row23	166.0697	27.54	0.7693171016533373	0.5502199435822838	
row24	205.0559	294.13	0.7183280060685959	-0.6971433486174428	
row25	205.0682	197.55	0.4829658076834057	1.3986597600084913	
row26	205.0682	215.86	0.2220429315384531	-2.6555445940358777	
row27	205.0818	355.22	0.6220890170648843	0.987745174482263	C7H12N2O5,C7H12N2O5
row28	205.0818	372.75	0.1026777721543477	3.814915394199512	C7H12N2O5,C7H12N2O5
row29	205.0899	356.04	0.10072283805587612	3.8873089412584028	C8H13NO5,C9H17NS2
row30	205.0971	166.16	0.6460160616809363	0.9062047297101301	C11H12N2O2
row31	205.1012	318.46	0.7110360422859614	-0.7372082554617446	C7H13N3O4
row32	205.1012	326.76	0.7493818401900779	-0.6047565266964852	C7H13N3O4
row33	205.1012	331.78	0.44664638191929684	-1.5633668825627536	C7H13N3O4
row34	130.0651	166.56	0.5268803574298256	1.250601395642268	
