pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Xenobiotics metabolism	4	4	0.0008402655239055541	E279,E276,E275,E334	C14864/C14865,C00015,C00015,C00167	S-(2-Chloroacetyl)glutathione/2-(S-Glutathionyl)acetyl chloride$UDP$UDP$UDP-D-glucuronate
Proteoglycan biosynthesis	4	5	0.003445088648012772	E276,E334,E275,E336	C00015,C00167,C00015,C00029/C00052	UDP$UDP-D-glucuronate$UDP$UDPglucose/UDPgalactose
Pentose and Glucuronate Interconversions	4	5	0.003445088648012772	E276,E233,E275,E334	C00015,C00105/C01368,C00015,C00167	UDP$UMP/3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate$UDP$UDP-D-glucuronate
Vitamin A (retinol) metabolism	3	3	0.004117301067137215	E276,E334,E275	C00015,C00167,C00015	UDP$UDP-D-glucuronate$UDP
Aminosugars metabolism	5	8	0.005713805562557768	E282,E281,E276,E275,E344	mn/C00611,mn/C00611,C00015,C00015,C00128	beta-1,4-mannose-N-acetylglucosamine/N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine$beta-1,4-mannose-N-acetylglucosamine/N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine$UDP$UDP$CMP-N-acetylneuraminate
Starch and Sucrose Metabolism	5	8	0.005713805562557768	E233,E276,E334,E275,E336	C00105/C01368,C00015,C00167,C00015,C00029/C00052	UMP/3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate$UDP$UDP-D-glucuronate$UDP$UDPglucose/UDPgalactose
Linoleate metabolism	4	6	0.009074867658179985	E181,E276,E334,E275	C00127,C00015,C00167,C00015	Oxidized glutathione$UDP$UDP-D-glucuronate$UDP
Porphyrin metabolism	4	6	0.009074867658179985	E18,E276,E334,E275	C01165/C01157/C00430/C03440/C01110,C00015,C00167,C00015	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate$UDP$UDP-D-glucuronate$UDP
Glycosphingolipid biosynthesis - ganglioseries	5	9	0.010503319048819426	E337,E276,E275,E344,E336	C00325,C00015,C00015,C00128,C00029/C00052	GDP-L-fucose$UDP$UDP$CMP-N-acetylneuraminate$UDPglucose/UDPgalactose
Glycosphingolipid biosynthesis - lactoseries	5	9	0.010503319048819426	E337,E276,E275,E344,E336	C00325,C00015,C00015,C00128,C00029/C00052	GDP-L-fucose$UDP$UDP$CMP-N-acetylneuraminate$UDPglucose/UDPgalactose
Blood Group Biosynthesis	5	9	0.010503319048819426	E337,E276,E275,E344,E336	C00325,C00015,C00015,C00128,C00029/C00052	GDP-L-fucose$UDP$UDP$CMP-N-acetylneuraminate$UDPglucose/UDPgalactose
Glycosphingolipid biosynthesis - neolactoseries	5	9	0.010503319048819426	E337,E276,E275,E344,E336	C00325,C00015,C00015,C00128,C00029/C00052	GDP-L-fucose$UDP$UDP$CMP-N-acetylneuraminate$UDPglucose/UDPgalactose
Hyaluronan Metabolism	3	4	0.015460885639862197	E276,E275,E334	C00015,C00015,C00167	UDP$UDP$UDP-D-glucuronate
Keratan sulfate biosynthesis	4	7	0.01999831946895219	E276,E344,E275,E336	C00015,C00128,C00015,C00029/C00052	UDP$CMP-N-acetylneuraminate$UDP$UDPglucose/UDPgalactose
O-Glycan biosynthesis	4	7	0.01999831946895219	E276,E344,E275,E336	C00015,C00128,C00015,C00029/C00052	UDP$CMP-N-acetylneuraminate$UDP$UDPglucose/UDPgalactose
Pyruvate Metabolism	2	2	0.0209226115452483	E267,E268	C03451,C03451	(R)-S-Lactoylglutathione$(R)-S-Lactoylglutathione
Biopterin metabolism	2	2	0.0209226115452483	E156,E255	C00268/C02953/C04244,C00272	6,7-Dihydrobiopterin/7,8-Dihydrobiopterin/6-Lactoyl-5,6,7,8-tetrahydropterin$Tetrahydrobiopterin
N-Glycan biosynthesis	6	14	0.028821107469960507	E233,E337,E276,E275,E344,E336	C00105/C01368,C00325,C00015,C00015,C00128,C00029/C00052	UMP/3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate$GDP-L-fucose$UDP$UDP$CMP-N-acetylneuraminate$UDPglucose/UDPgalactose
Galactose metabolism	5	11	0.0326023023275355	E282,E281,E276,E275,E336	mn/C00611,mn/C00611,C00015,C00015,C00029/C00052	beta-1,4-mannose-N-acetylglucosamine/N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine$beta-1,4-mannose-N-acetylglucosamine/N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine$UDP$UDP$UDPglucose/UDPgalactose
Glycosphingolipid biosynthesis - globoseries	5	11	0.0326023023275355	E337,E276,E275,E344,E336	C00325,C00015,C00015,C00128,C00029/C00052	GDP-L-fucose$UDP$UDP$CMP-N-acetylneuraminate$UDPglucose/UDPgalactose
Pyrimidine metabolism	5	11	0.0326023023275355	E223,E233,E276,E275,E336	C00364,C00105/C01368,C00015,C00015,C00029/C00052	dTMP$UMP/3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate$UDP$UDP$UDPglucose/UDPgalactose
Androgen and estrogen biosynthesis and metabolism	3	5	0.03310646164187883	E276,E275,E334	C00015,C00015,C00167	UDP$UDP$UDP-D-glucuronate
Glutathione Metabolism	3	5	0.03310646164187883	E74,E181,E211	C03740,C00127,C00669	5-L-Glutamyl-L-alanine$Oxidized glutathione$gamma-L-Glutamyl-L-cysteine
Glutamate metabolism	2	3	0.05402907318712713	E181,E211	C00127,C00669	Oxidized glutathione$gamma-L-Glutamyl-L-cysteine
C21-steroid hormone biosynthesis and metabolism	3	6	0.0542811528442988	E276,E275,E334	C00015,C00015,C00167	UDP$UDP$UDP-D-glucuronate
Glycosphingolipid metabolism	5	14	0.08327031341904041	E337,E276,E275,E344,E336	C00325,C00015,C00015,C00128,C00029/C00052	GDP-L-fucose$UDP$UDP$CMP-N-acetylneuraminate$UDPglucose/UDPgalactose
Drug metabolism - cytochrome P450	2	4	0.12822451894798756	E55,E157	,	$
Nucleotide Sugar Metabolism	1	1	0.13225779346273422	E334	C00167	UDP-D-glucuronate
Selenoamino acid metabolism	1	1	0.13225779346273422	E197		
Aspartate and asparagine metabolism	6	19	0.13990420973027476	E18,E15,E120,E211,E74,E181	C01165/C01157/C00430/C03440/C01110,,,C00669,C03740,C00127	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate$$$gamma-L-Glutamyl-L-cysteine$5-L-Glutamyl-L-alanine$Oxidized glutathione
Methionine and cysteine metabolism	2	5	0.17536341483908915	E181,E133	C00127,	Oxidized glutathione$
Tyrosine metabolism	6	21	0.18015292832535082	E156,E276,E255,E334,E275,E181	C00268/C02953/C04244,C00015,C00272,C00167,C00015,C00127	6,7-Dihydrobiopterin/7,8-Dihydrobiopterin/6-Lactoyl-5,6,7,8-tetrahydropterin$UDP$Tetrahydrobiopterin$UDP-D-glucuronate$UDP$Oxidized glutathione
Tryptophan metabolism	4	13	0.18687505251659525	E153,E156,E255,E35	,C00268/C02953/C04244,C00272,	$6,7-Dihydrobiopterin/7,8-Dihydrobiopterin/6-Lactoyl-5,6,7,8-tetrahydropterin$Tetrahydrobiopterin$
C5-Branched dibasic acid metabolism	1	2	0.22451894798756408	E12		
Squalene and cholesterol biosynthesis	1	2	0.22451894798756408	E306		
Bile acid biosynthesis	1	2	0.22451894798756408	E133		
Ascorbate (Vitamin C) and Aldarate Metabolism	1	2	0.22451894798756408	E181	C00127	Oxidized glutathione
Keratan sulfate degradation	2	6	0.2272918242164524	E276,E275	C00015,C00015	UDP$UDP
N-Glycan Degradation	2	7	0.26829678178304345	E282,E281	mn/C00611,mn/C00611	beta-1,4-mannose-N-acetylglucosamine/N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine$beta-1,4-mannose-N-acetylglucosamine/N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
Glycine, serine, alanine and threonine metabolism	3	12	0.28342156121334344	E18,E267,E268	C01165/C01157/C00430/C03440/C01110,C03451,C03451	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate$(R)-S-Lactoylglutathione$(R)-S-Lactoylglutathione
Prostaglandin formation from arachidonate	1	3	0.28485001260398285	E319		
Phosphatidylinositol phosphate metabolism	2	8	0.3020754558440467	E276,E275	C00015,C00015	UDP$UDP
Arginine and Proline Metabolism	2	9	0.3296361650281489	E18,E15	C01165/C01157/C00430/C03440/C01110,	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate$
Carnitine shuttle	1	4	0.3321569615998656	E328		
Arachidonic acid metabolism	1	4	0.3321569615998656	E181	C00127	Oxidized glutathione
Sialic acid metabolism	1	5	0.36761616670867997	E344	C00128	CMP-N-acetylneuraminate
Pentose phosphate pathway	1	6	0.3945046634736577	E198		
Valine, leucine and isoleucine degradation	1	7	0.41072178808503484	E14		
Glycerophospholipid metabolism	2	14	0.41836820435257543	E26,E56	,	$
Purine metabolism	1	11	0.43786236450718424	E33		
Urea cycle/amino group metabolism	2	18	0.43861860347869924	E18,E33	C01165/C01157/C00430/C03440/C01110,	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate$
Fructose and mannose metabolism	1	12	0.4400470548693387	E337	C00325	GDP-L-fucose
Vitamin D3 (cholecalciferol) metabolism	0	1	0.4429039576506176			
Glycolysis and Gluconeogenesis	0	6	0.4429039576506176			
R Group Synthesis	0	1	0.4429039576506176			
Chondroitin sulfate degradation	0	0	0.4429039576506176			
Di-unsaturated fatty acid beta-oxidation	0	1	0.4429039576506176			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.4429039576506176			
Hexose phosphorylation	0	4	0.4429039576506176			
