pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Glycine, serine, alanine and threonine metabolism	4	5	0.0009242920762961096	E59,E18,E76,E60	CE4970/CE4968,C00073,C00631/C00197,CE4970/CE4968	2-methylbutyrylglycine/isovalerylglycine$L-Methionine$D-Glycerate 2-phosphate/3-Phospho-D-glycerate$2-methylbutyrylglycine/isovalerylglycine
Hexose phosphorylation	3	3	0.001008318628686665	E57,E58,E51	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00329	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucosamine
Fructose and mannose metabolism	3	3	0.001008318628686665	E57,E58,E96	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C02985	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
Glycolysis and Gluconeogenesis	3	4	0.003865221409965549	E57,E58,E76	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00631/C00197	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glycerate 2-phosphate/3-Phospho-D-glycerate
Glycerophospholipid metabolism	3	4	0.003865221409965549	E57,E58,E139	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C01595	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$linoleic acid (all cis C18:2) n-6
N-Glycan biosynthesis	2	2	0.005293672800604991	E57,E58	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Glycosphingolipid biosynthesis - globoseries	2	2	0.005293672800604991	E57,E58	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Caffeine metabolism	2	2	0.005293672800604991	E57,E58	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Glycosphingolipid metabolism	2	2	0.005293672800604991	E57,E58	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Starch and Sucrose Metabolism	2	2	0.005293672800604991	E57,E58	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
