pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Glutathione Metabolism	2	5	0.0029409293336694394	E21,E181	C01879/C04281/C04282,C00669	5-Oxoproline/L-1-Pyrroline-3-hydroxy-5-carboxylate/1-Pyrroline-4-hydroxy-2-carboxylate$gamma-L-Glutamyl-L-cysteine
Aspartate and asparagine metabolism	2	9	0.016805310478111082	E21,E181	C01879/C04281/C04282,C00669	5-Oxoproline/L-1-Pyrroline-3-hydroxy-5-carboxylate/1-Pyrroline-4-hydroxy-2-carboxylate$gamma-L-Glutamyl-L-cysteine
Urea cycle/amino group metabolism	2	13	0.02898916057474162	E37,E54	C01250,C00791	N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate$
Vitamin B1 (thiamin) metabolism	1	3	0.03226619611797328	E10	C00322	2-Oxoadipate
Glutamate metabolism	1	3	0.03226619611797328	E181	C00669	gamma-L-Glutamyl-L-cysteine
Phosphatidylinositol phosphate metabolism	1	6	0.04537433829089992	E292	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
Glycerophospholipid metabolism	1	7	0.04932358625325603	E292	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
Lysine metabolism	1	7	0.04932358625325603	E10	C00322	2-Oxoadipate
Arginine and Proline Metabolism	1	8	0.05041593143433325	E21	C01879/C04281/C04282	5-Oxoproline/L-1-Pyrroline-3-hydroxy-5-carboxylate/1-Pyrroline-4-hydroxy-2-carboxylate
Tryptophan metabolism	1	12	0.05612973699689102	E10	C00322	2-Oxoadipate
Pyrimidine metabolism	1	15	0.05764221493992101	E56		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.058062347701873795			
Hyaluronan Metabolism	0	1	0.058062347701873795			
N-Glycan biosynthesis	0	2	0.058062347701873795			
Glycolysis and Gluconeogenesis	0	5	0.058062347701873795			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.058062347701873795			
R Group Synthesis	0	0	0.058062347701873795			
C5-Branched dibasic acid metabolism	0	0	0.058062347701873795			
Pyruvate Metabolism	0	0	0.058062347701873795			
Sialic acid metabolism	0	7	0.058062347701873795			
Chondroitin sulfate degradation	0	1	0.058062347701873795			
Di-unsaturated fatty acid beta-oxidation	0	0	0.058062347701873795			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.058062347701873795			
Linoleate metabolism	0	5	0.058062347701873795			
Hexose phosphorylation	0	4	0.058062347701873795			
Vitamin B2 (riboflavin) metabolism	0	1	0.058062347701873795			
Squalene and cholesterol biosynthesis	0	0	0.058062347701873795			
Galactose metabolism	0	6	0.058062347701873795			
Keratan sulfate degradation	0	1	0.058062347701873795			
Glycerolipid metabolism	0	0	0.058062347701873795			
Carnitine shuttle	0	0	0.058062347701873795			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.058062347701873795			
Alkaloid biosynthesis II	0	0	0.058062347701873795			
Glycosphingolipid biosynthesis - globoseries	0	1	0.058062347701873795			
Histidine metabolism	0	5	0.058062347701873795			
Vitamin B5 - CoA biosynthesis from pantothenate	0	3	0.058062347701873795			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.058062347701873795			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.058062347701873795			
Bile acid biosynthesis	0	0	0.058062347701873795			
Parathio degradation	0	3	0.058062347701873795			
Propanoate metabolism	0	2	0.058062347701873795			
Blood Group Biosynthesis	0	0	0.058062347701873795			
Electron transport chain	0	0	0.058062347701873795			
Vitamin H (biotin) metabolism	0	0	0.058062347701873795			
Biopterin metabolism	0	1	0.058062347701873795			
Vitamin E metabolism	0	0	0.058062347701873795			
Androgen and estrogen biosynthesis and metabolism	0	1	0.058062347701873795			
Glycine, serine, alanine and threonine metabolism	0	8	0.058062347701873795			
Caffeine metabolism	0	0	0.058062347701873795			
Lipoate metabolism	0	0	0.058062347701873795			
Heparan sulfate biosynthesis	0	0	0.058062347701873795			
Drug metabolism - cytochrome P450	0	5	0.058062347701873795			
Vitamin B9 (folate) metabolism	0	5	0.058062347701873795			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.058062347701873795			
De novo fatty acid biosynthesis	0	2	0.058062347701873795			
Vitamin A (retinol) metabolism	0	0	0.058062347701873795			
Valine, leucine and isoleucine degradation	0	2	0.058062347701873795			
Fatty Acid Metabolism	0	0	0.058062347701873795			
Glycosaminoglycan degradation	0	0	0.058062347701873795			
Fatty acid oxidation	0	0	0.058062347701873795			
Fructose and mannose metabolism	0	4	0.058062347701873795			
ROS Detoxification	0	0	0.058062347701873795			
Xenobiotics metabolism	0	0	0.058062347701873795			
Saturated fatty acids beta-oxidation	0	0	0.058062347701873795			
CoA Catabolism	0	1	0.058062347701873795			
Omega-3 fatty acid metabolism	0	0	0.058062347701873795			
Butanoate metabolism	0	3	0.058062347701873795			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.058062347701873795			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.058062347701873795			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	6	0.058062347701873795			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	4	0.058062347701873795			
Geraniol degradation	0	0	0.058062347701873795			
D4&E4-neuroprostanes formation	0	1	0.058062347701873795			
Vitamin D	0	0	0.058062347701873795			
Dynorphin metabolism	0	0	0.058062347701873795			
Heparan sulfate degradation	0	2	0.058062347701873795			
Fatty acid oxidation, peroxisome	0	0	0.058062347701873795			
Polyunsaturated fatty acid biosynthesis	0	0	0.058062347701873795			
Purine metabolism	0	14	0.058062347701873795			
Alanine and Aspartate Metabolism	0	5	0.058062347701873795			
Keratan sulfate biosynthesis	0	0	0.058062347701873795			
TCA cycle	0	2	0.058062347701873795			
3-Chloroacrylic acid degradation	0	0	0.058062347701873795			
Arachidonic acid metabolism	0	3	0.058062347701873795			
Sphingolipid metabolism	0	0	0.058062347701873795			
O-Glycan biosynthesis	0	0	0.058062347701873795			
Glycosphingolipid metabolism	0	1	0.058062347701873795			
Limonene and pinene degradation	0	0	0.058062347701873795			
Proteoglycan biosynthesis	0	0	0.058062347701873795			
Vitamin K metabolism	0	0	0.058062347701873795			
Porphyrin metabolism	0	3	0.058062347701873795			
Benzoate degradation via CoA ligation	0	0	0.058062347701873795			
Prostaglandin formation from arachidonate	0	3	0.058062347701873795			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.058062347701873795			
Vitamin B6 (pyridoxine) metabolism	0	0	0.058062347701873795			
Pentose and Glucuronate Interconversions	0	1	0.058062347701873795			
Atrazine degradation	0	0	0.058062347701873795			
N-Glycan Degradation	0	2	0.058062347701873795			
Leukotriene metabolism	0	2	0.058062347701873795			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.058062347701873795			
Fatty acid activation	0	1	0.058062347701873795			
Carbon fixation	0	1	0.058062347701873795			
Nucleotide Sugar Metabolism	0	1	0.058062347701873795			
Ubiquinone Biosynthesis	0	2	0.058062347701873795			
1- and 2-Methylnaphthalene degradation	0	0	0.058062347701873795			
Nitrogen metabolism	0	1	0.058062347701873795			
Drug metabolism - other enzymes	0	4	0.058062347701873795			
Aminosugars metabolism	0	3	0.058062347701873795			
Tyrosine metabolism	0	16	0.058062347701873795			
Beta-Alanine metabolism	0	2	0.058062347701873795			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.058062347701873795			
C21-steroid hormone biosynthesis and metabolism	0	1	0.058062347701873795			
Starch and Sucrose Metabolism	0	2	0.058062347701873795			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.058062347701873795			
Omega-6 fatty acid metabolism	0	1	0.058062347701873795			
Phytanic acid peroxisomal oxidation	0	1	0.058062347701873795			
Pentose phosphate pathway	0	8	0.058062347701873795			
Methionine and cysteine metabolism	0	8	0.058062347701873795			
Selenoamino acid metabolism	0	0	0.058062347701873795			
