massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	108.9009	135.19	0.8317917955341579	0.6979533212811533	
row2	108.9009	150.19	0.8413745264776697	0.5898537864300916	
row3	108.9777	212.81	0.8317917955341579	-0.6629603997064263	
row4	109.0285	24.93	0.8968629174015973	0.31777028980239075	
row5	109.0285	165.25	0.8487530773120249	0.5202002060196561	
row6	169.0613	50.51	0.846958890390926	-0.5349913017815662	
row7	169.0692	50.11	0.8317917955341579	-1.515487515045352	C8H11NO3
row8	142.0653	156.03	0.8317917955341579	0.8251521979631019	
row9	142.9433	201.48	0.8317917955341579	-2.1343665117260224	
row10	142.9743	201.75	0.8317917955341579	-1.0502954701876925	
row11	110.8979	135.19	0.8317917955341579	0.6538582472015997	
row12	110.8979	150.19	0.8595488081572316	0.47197254193716304	
row13	170.0564	301.17	0.896745613094518	-0.3205794460692338	C7H8N2O3
row14	170.0564	309.57	0.8317917955341579	-1.2808883686517867	C6H9N3O3
row15	170.0701	49.85	0.8317917955341579	-3.1488775704104506	
row16	170.8286	1.7	0.8317917955341579	0.6541737081961542	
row17	170.8474	135.58	0.8964360717075647	0.3315252421620373	
row18	170.8474	149.8	0.8317917955341579	0.6848348799756946	
row19	143.0454	298.15	0.8317917955341579	-1.4234153062244108	
row20	143.0454	314.96	0.8317917955341579	-2.3938383807133303	
row21	143.0535	147.17	0.8317917955341579	-0.9374006566194489	
row22	143.0535	150.74	0.8317917955341579	-2.5287810884891893	
row23	143.0535	152.45	0.8317917955341579	-0.8207200182584045	
row24	112.9362	346.74	0.8317917955341579	-0.7890236694781444	
row25	74.0059	212.41	0.884982079352498	-0.3768098377959985	
row26	171.0195	227.54	0.9545618585383039	0.15595316408047386	
row27	171.0405	234.76	0.8317917955341579	1.7938914851022254	
row28	171.0405	239.91	0.8421644456129412	0.5617710403276021	
row29	171.0479	32.33	0.8669166084541435	-0.4493928083672273	
row30	113.9356	346.6	0.8317917955341579	-0.9343150685811034	
row31	171.0558	26.91	0.8317917955341579	-0.8224075927697105	
row32	143.9777	201.61	0.8317917955341579	-1.0232688825174445	
row33	171.0657	191.97	0.8317917955341579	0.9681502516665401	C8H12O4
row34	143.9904	222.26	0.8317917955341579	-1.3879702424766938	
row35	77.0056	212.81	0.8350789838669935	0.6297346289003252	
row36	171.8736	106.96	0.8317917955341579	0.7263265916928426	
row37	114.932	346.87	0.8317917955341579	-0.9132257745800103	
row38	144.0293	212.15	0.8547189196504645	0.4973768283790709	
row39	144.0446	26.12	0.8317917955341579	-1.333709622744274	
row40	144.0738	34.95	0.8317917955341579	-0.9348646124828063	
row41	144.1021	151.01	0.8317917955341579	0.8562451907737028	
row42	115.0027	297.76	0.9067909768967735	-0.2765384579697246	
row43	144.8687	135.32	0.8317917955341579	0.7712788189951404	
row44	144.8687	149.93	0.8408351724953207	0.5937747887606968	
row45	172.0355	267.29	0.8317917955341579	1.157479713657541	C6H6N2O4
row46	144.9724	201.61	0.8317917955341579	-1.0673083045068896	
row47	172.0398	28.62	0.8317917955341579	-1.0254741704216865	
row48	144.9783	201.61	0.8317917955341579	-0.9496765323925032	
row49	172.069	192.36	0.8317917955341579	0.8520684902151962	C8H12O4
row50	82.9531	34.82	0.8317917955341579	-0.88283466164626	
row51	172.5373	267.29	0.8317917955341579	1.2955256080640418	
row52	172.8276	1.56	0.8317917955341579	-2.4916514641875525	
row53	115.0521	222.39	0.8317917955341579	1.9248823758972253	
row54	115.0584	222.26	0.8317917955341579	2.1493511909613034	C6H12S,C6H12S
row55	172.8417	135.58	0.8317917955341579	0.6795125433685499	
row56	172.8417	150.06	0.8317917955341579	0.7028921107640579	
row57	146.0272	132.43	0.8317917955341579	2.0458557368000485	
row58	146.0531	210.97	0.8475816948811488	0.5311326527515849	
row59	116.0061	297.63	0.9231015008934422	-0.22453691241556814	
row60	116.0469	209.92	0.8475816948811488	-0.5311579773819172	
row61	116.0478	209.92	0.9807626723231239	0.08214692639035508	
row62	116.0593	222.39	0.8317917955341579	2.1385365513704566	
row63	172.985	201.48	0.832214415254033	-0.6342817125281596	
row64	172.9907	25.73	0.8502208310535478	-0.5160620569842009	C6H6O4S,C6H6O4S
row65	172.9907	27.57	0.8589847208757997	0.4777277845972242	C6H6O4S,C6H6O4S
row66	146.0814	180.11	0.910652789716816	0.2635272918457342	
row67	146.8659	135.58	0.8317917955341579	0.719747835738486	
row68	146.8659	149.8	0.9545618585383039	0.1559356363918258	
row69	116.0936	210.05	0.9690036254640029	0.1185537093840381	
row70	116.0945	210.18	0.896745613094518	-0.3247760981882923	
row71	84.9502	34.69	0.8317917955341579	-0.7882348444517484	
row72	173.0083	254.89	0.8317917955341579	0.8954627141587972	C7H7FO2S
row73	173.0083	259.39	0.9521316136224801	-0.16363932695975925	C7H7FO2S
row74	173.0333	267.43	0.8317917955341579	0.9750501822927075	
row75	173.0376	267.43	0.8317917955341579	1.322717528207009	
row76	173.056	233.85	0.8317917955341579	1.7010426423589806	
row77	147.0667	197.78	0.8317917955341579	-1.478392325185444	
row78	147.0667	200.96	0.8317917955341579	1.4477903646034118	
row79	173.0812	192.1	0.8317917955341579	1.3789878784836063	
row80	147.9204	2.75	0.8317917955341579	-1.0306441105711774	
row81	87.0441	192.1	0.8317917955341579	-1.8178645086571543	
