massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	132.0446	28.24	0.775296086196137	4.06201178807639	C8H5NO
row2	132.0527	159.14	0.8242229812937713	0.5689155771384145	
row3	132.0769	252.96	0.7995357753223474	-1.1847083339323874	C4H9N3O2
row4	132.0809	155.99	0.8829786078040724	0.38209435888110255	
row5	175.2036	358.7	0.8122338082948438	0.6646235124821541	
row6	218.0513	288.18	0.7995357753223474	1.845645879953583	
row7	218.0513	289.89	0.7995357753223474	1.9996232954840425	
row8	218.0513	291.76	0.7995357753223474	1.9837926830723747	
row9	218.0513	293.73	0.7995357753223474	1.9939335893031993	
row10	218.0653	269.18	0.7995357753223474	1.1020873934536763	
row11	132.1152	265.76	0.8792922252435221	0.3896626779522348	
row12	132.1214	265.76	0.8232873801489553	0.5728888057273864	
row13	218.1249	295.96	0.7995357753223474	-1.202075674660511	
row14	73.0784	209.43	0.8008197004360146	0.7775024315859745	
row15	73.0848	209.69	0.8111062943944911	0.6824959818176183	
row16	73.5324	388.54	0.8008197004360146	-0.7197600524081226	
row17	176.0295	216.13	0.7995357753223474	-1.0399289462967316	
row18	132.9874	108.14	0.7995357753223474	2.5776424983861443	
row19	132.9874	110.9	0.7995357753223474	2.3358704214314363	
row20	132.9874	112.74	0.7995357753223474	2.847406045663517	
row21	132.9874	213.89	0.775296086196137	-4.122386930572641	
row22	133.0279	362.77	0.9632329931242571	0.13039556537921512	
row23	133.0319	190.85	0.7995357753223474	-1.9087545007604554	C5H8O2S
row24	218.9434	200.73	0.8232873801489553	-0.5725684573583345	
row25	133.0762	257.72	0.7995357753223474	-0.8506673574581957	
row26	133.0801	252.83	0.7995357753223474	-1.9402068586257297	C4H9N3O2
row27	133.0843	155.6	0.9367849397625351	0.22001455114658383	
row28	133.0861	26.79	0.7995357753223474	-1.37665498034353	
row29	219.0267	198.21	0.7995357753223474	-1.1204782993682805	
row30	219.0267	204.67	0.811504553140436	-0.6780764864723319	
row31	219.0267	210.74	0.8008197004360146	0.7924550821406199	
row32	133.1014	25.2	0.9942612511768282	0.013255586292577191	
row33	133.1014	27.84	0.9606477366033935	-0.14198848248532692	
row34	219.0476	192.56	0.7995357753223474	0.8811699178523953	
row35	219.0576	269.31	0.8533578713601051	0.465668461870308	C13H11ClO,C11H10N2OS
row36	133.1222	266.16	0.7995357753223474	0.9222082078041076	
row37	133.1247	265.76	0.9705390933541419	0.11218741744760526	
row38	176.1282	29.68	0.7995357753223474	-1.0316581349051985	
row39	176.8754	200.73	0.7995357753223474	0.8444626018145597	CK2O3
row40	219.9076	198.21	0.7995357753223474	-1.1566640892047253	
row41	219.9076	205.06	0.8194797107646985	-0.5997335942472732	
row42	134.0312	190.98	0.7995357753223474	-1.9351363658584917	
row43	219.9468	200.73	0.7995357753223474	-1.365919664266251	
row44	134.0353	190.85	0.7995357753223474	-1.9946351396101538	C5H8O2S
row45	134.0813	41.57	0.04996052590197962	-15.020902077170419	C5H11NO3
row46	134.0813	48.95	0.4888226611858174	-5.136421244769423	C5H11NO3
row47	220.03	198.21	0.7995357753223474	-1.0294239757083952	
row48	220.03	204.67	0.8008197004360146	-0.8101670053815428	
row49	220.03	210.74	0.8008197004360146	0.7632838715064223	
row50	220.0371	198.07	0.7995357753223474	-1.5700609779757047	
row51	220.0371	204.54	0.7995357753223474	-1.8404755612346508	C9H11NO3
row52	220.1181	179.0	0.8976539651231559	0.33069692932593675	C9H17NO5
row53	177.8883	200.73	0.7995357753223474	-2.494805760112776	
row54	177.9668	200.99	0.7995357753223474	-1.461509720542738	H2KO4P
row55	135.0277	190.72	0.7995357753223474	-1.8766929152248686	
row56	178.0242	202.96	0.8179745762460873	0.6207019899964074	
row57	178.0711	191.12	0.8269470580951853	0.5536832665617846	
row58	220.9016	200.73	0.9476390609398436	0.17978075287005463	
row59	220.9415	200.6	0.7995357753223474	-1.4230272069113807	
row60	220.9475	200.6	0.7995357753223474	-0.8456378841808802	
row61	220.9565	232.31	0.8283212574120222	0.5442489523650799	
row62	221.0248	198.21	0.7995357753223474	-1.0193675856597697	
row63	221.0248	204.67	0.8008197004360146	-0.7230461176934763	
row64	221.0248	211.14	0.8661871920631977	0.42331447970712427	
row65	221.0308	198.21	0.7995357753223474	-1.3358621810364488	
row66	135.0635	50.0	0.7995357753223474	-0.9116061452741524	C8H7NO
row67	221.0344	204.14	0.7995357753223474	-1.5512073917558087	
row68	221.0344	209.3	0.886473663847563	-0.3564296902318355	
row69	135.068	203.36	0.7995357753223474	-1.634818423132571	
row70	221.0922	191.51	0.7995357753223474	1.9165707153394045	C11H12N2O3
row71	221.1214	178.87	0.7995357753223474	-2.028651638225169	C9H17NO5
row72	221.1389	27.32	0.7995357753223474	-1.3413168268665765	C11H16N4O
row73	221.1389	34.84	0.811504553140436	-0.6771955338571839	
row74	221.8998	135.41	0.9606477366033935	-0.1415787473460322	
row75	221.8998	150.28	0.7995357753223474	-1.8518267589702515	
row76	221.9049	200.86	0.9247741668942796	0.25579852258545543	
row77	178.8736	200.73	0.7995357753223474	0.9279538801755169	
row78	77.0391	159.01	0.8283212574120222	0.5448823690855411	
row79	178.8811	198.21	0.7995357753223474	-1.9183400348387907	
row80	178.8811	205.06	0.7995357753223474	-1.0839698023961768	
row81	77.9274	200.73	0.7995357753223474	-1.6351312418373316	
row82	222.0956	174.67	0.7995357753223474	1.2240345942640507	C11H12N2O3
row83	222.0956	191.25	0.7995357753223474	1.38220370799846	C11H12N2O3
row84	79.9903	200.73	0.7995357753223474	-1.4515055868616276	
row85	80.0032	200.73	0.775296086196137	-4.090303933666269	
row86	80.9873	200.6	0.7995357753223474	-1.0603911953871257	
row87	80.9937	200.73	0.7995357753223474	-1.6184200636005006	
row88	222.8997	200.73	0.9741809945370626	0.09506878111628549	
row89	136.9098	200.73	0.7995357753223474	-0.9878041109965444	
row90	81.0453	197.02	0.7995357753223474	1.0808268994325272	
row91	136.9109	201.12	0.7995357753223474	0.8435683386151719	
row92	136.9402	200.73	0.7995357753223474	-1.070248125675436	H2KO4P
row93	136.9695	200.99	0.8008197004360146	0.753549149479257	
row94	136.9707	200.47	0.7995357753223474	-1.7682641535626857	
row95	179.0901	357.78	0.7995357753223474	1.3111075976287256	
row96	137.0418	194.27	0.7476709549551541	4.3676457519004925	
row97	137.0418	200.73	0.8008197004360146	-0.7400660678353445	
row98	223.0637	136.19	0.7995357753223474	-1.3434319550534928	
row99	81.9884	200.73	0.7995357753223474	-1.5766858856197916	
row100	137.0598	204.41	0.7995357753223474	-2.370309125978153	C8H8O2
row101	137.071	194.27	0.775296086196137	3.8852722073683434	C8H7NO,C5H8FNO2
row102	223.1078	204.14	0.7995357753223474	-2.4066493544778456	C9H11NO3
row103	179.8812	198.21	0.7995357753223474	-2.576841456511715	
row104	179.8812	205.06	0.7995357753223474	-1.43863903340612	
row105	223.1116	252.57	0.7995357753223474	-1.568780626512091	
row106	223.1116	302.03	0.7995357753223474	-2.1828855232762754	
row107	137.0792	204.14	0.7995357753223474	-2.274239718258061	C6H6O
row108	137.1004	194.27	0.8179745762460873	0.6193123448664463	
row109	137.9435	200.73	0.7995357753223474	-1.0210966588634345	H2KO4P
row110	138.0526	222.17	0.9741809945370626	0.09507389841909022	
row111	138.0681	194.27	0.6056175081699843	4.778198297337552	
row112	138.0743	194.27	0.775296086196137	3.903147387047604	
row113	223.1918	192.03	0.7995357753223474	-1.677823741440957	
row114	84.0465	304.0	0.7995357753223474	1.6133122615610653	
row115	84.0465	305.45	0.7995357753223474	1.4213045761041043	
row116	84.0465	330.06	0.7995357753223474	1.2525292544424387	
row117	84.0465	332.86	0.7995357753223474	1.5069552087303875	
row118	84.0465	334.82	0.7995357753223474	1.8929937351349173	
row119	138.9383	200.73	0.7995357753223474	-1.1056230441170236	
row120	138.9443	200.73	0.8002334131770952	-0.8192695325881673	
row121	224.0741	37.2	0.7995357753223474	-0.868628383618899	
row122	139.0503	182.68	0.7995357753223474	1.3263385514943216	C6H6N2O2
row123	180.8732	135.1	0.8008197004360146	0.7263635483286262	
row124	180.8732	150.15	0.9428649909412401	0.1985053355009259	
