input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row6	E1	row6_M+H[1+]	C00944	3-Dehydroquinate; 5-Dehydroquinate; 3-Dehydroquinic acid; 5-Dehydroquinic acid	row6	191.0556	377.3	0.7969603557664408	-0.42635050360436605	C7H12O6,C7H14O7
row7	E2	row7_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row7	160.0607	170.45	0.7220495349670953	-0.5677116827165147	C6H13NO5
row8	E3	row8_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row8	160.0607	193.78	0.6486748697569248	-0.7756123027392824	C6H13NO5
row10	E5	row10_M+H[1+]	C00804	Propynoate; Propiolic acid; Acetylenecarboxylic acid; Acetylenemonocarboxylate	row10	71.0127	301.08	0.4536439913343664	-1.382905186655257	
row18	E6	row18_M+H[1+];row19_M+H[1+]	C00322	2-Oxoadipate	row18	161.0449	242.72	0.29440590002279476	2.7901872771777003	C6H12O6,C6H10O5
row19	E6	row18_M+H[1+];row19_M+H[1+]	C00322	2-Oxoadipate	row19	161.0449	245.47	0.3705512573722561	1.7346906802467856	C6H12O6,C6H10O5
row28	E8	row28_M+H[1+]	C00158;C04575;C00311	Citrate$$Isocitrate	row28	193.0348	307.77	0.4492809065020523	-1.40928614979829	C6H10O7
row62	E12	row62_M+H[1+];row70_M(C13)+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row62	130.05	184.53	0.29440590002279476	-2.9762425797889445	
row63	E13	row63_M+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row63	130.05	299.9	0.7893896813233977	0.44357455465294354	
row69	E17	row69_M+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate	row69	166.0502	47.59	0.7767725752665853	-0.46441939110717	C6H6N4O2,C8H9NO3,C8H8NO3,C8H11NO4
row70	E12	row62_M+H[1+];row70_M(C13)+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row70	131.0533	184.13	0.2934298914922035	-3.079675811346705	C6H12OS
row82	E27	row82_M+Na[1+]	C01250	N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate	row82	196.0585	225.32	0.44016177215980373	1.4464350271776925	C6H12O7
row83	E28	row83_M+H[1+]	C00822;C05604	Dopaquinone$2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome	row83	196.0612	380.45	0.8967643381763598	-0.22678664761787137	C9H11NO4,C5H13N2O4P,C9H13NO5
row128	E33	row128_M+Na[1+]	C00791		row128	136.0477	48.64	0.5020266879553817	1.1981109638120722	C8H8O2
row135	E34	row135_M+Na[1+]	C02670;C00072;glac	D-glucurono-6,3-lactone$L-Ascorbate$D-glucurono-6,3-lactone	row135	199.0219	241.27	0.40100505341364445	-1.615630895138014	C12H10O2S,C6H8NaO6,C6H11NaO7
row136	E35	row136_M+Na[1+]	C00438	N-Carbamoyl-L-aspartate	row136	199.0331	225.98	0.33832952233187213	1.9456871720999287	C11H10N2OS,C11H8N2S
