pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Histidine metabolism	2	2	0.00033610620956222166	E58,E182	C05130,C00019	Imidazole-4-acetaldehyde; Imidazole acetaldehyde$S-Adenosyl-L-methionine
Tyrosine metabolism	3	12	0.0036971683051844383	E39,E19,E182	C05576,CE5542,C00019	3,4-Dihydroxyphenylethyleneglycol$noradrenochrome o-semiquinone$S-Adenosyl-L-methionine
Androgen and estrogen biosynthesis and metabolism	1	1	0.010671372153600537	E182	C00019	S-Adenosyl-L-methionine
Vitamin B12 (cyanocobalamin) metabolism	1	1	0.010671372153600537	E182	C00019	S-Adenosyl-L-methionine
Ubiquinone Biosynthesis	1	1	0.010671372153600537	E182	C00019	S-Adenosyl-L-methionine
Propanoate metabolism	1	2	0.02436770019326107	E102	C04225	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate
Glycerophospholipid metabolism	1	2	0.02436770019326107	E182	C00019	S-Adenosyl-L-methionine
Methionine and cysteine metabolism	1	2	0.02436770019326107	E182	C00019	S-Adenosyl-L-methionine
Glycine, serine, alanine and threonine metabolism	1	4	0.037391815813797157	E182	C00019	S-Adenosyl-L-methionine
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	4	0.037391815813797157	E182	C00019	S-Adenosyl-L-methionine
Lysine metabolism	1	4	0.037391815813797157	E182	C00019	S-Adenosyl-L-methionine
Pentose phosphate pathway	1	5	0.044281993109822705	E161	C06222/C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate/Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
Arginine and Proline Metabolism	1	6	0.04688681623392992	E182	C00019	S-Adenosyl-L-methionine
Urea cycle/amino group metabolism	1	8	0.051340223510629356	E182	C00019	S-Adenosyl-L-methionine
Tryptophan metabolism	1	10	0.05369296697756491	E182	C00019	S-Adenosyl-L-methionine
Vitamin D3 (cholecalciferol) metabolism	0	0	0.056717922863624905			
Hyaluronan Metabolism	0	1	0.056717922863624905			
N-Glycan biosynthesis	0	1	0.056717922863624905			
Glycolysis and Gluconeogenesis	0	2	0.056717922863624905			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.056717922863624905			
R Group Synthesis	0	0	0.056717922863624905			
C5-Branched dibasic acid metabolism	0	0	0.056717922863624905			
Pyruvate Metabolism	0	0	0.056717922863624905			
Sialic acid metabolism	0	4	0.056717922863624905			
Chondroitin sulfate degradation	0	0	0.056717922863624905			
Di-unsaturated fatty acid beta-oxidation	0	0	0.056717922863624905			
Putative anti-Inflammatory metabolites formation from EPA	0	0	0.056717922863624905			
Linoleate metabolism	0	5	0.056717922863624905			
Hexose phosphorylation	0	1	0.056717922863624905			
Vitamin B2 (riboflavin) metabolism	0	0	0.056717922863624905			
Squalene and cholesterol biosynthesis	0	0	0.056717922863624905			
Galactose metabolism	0	4	0.056717922863624905			
Keratan sulfate degradation	0	1	0.056717922863624905			
Glycerolipid metabolism	0	0	0.056717922863624905			
Carnitine shuttle	0	0	0.056717922863624905			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.056717922863624905			
Alkaloid biosynthesis II	0	0	0.056717922863624905			
Vitamin B1 (thiamin) metabolism	0	1	0.056717922863624905			
Glycosphingolipid biosynthesis - globoseries	0	1	0.056717922863624905			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.056717922863624905			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.056717922863624905			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.056717922863624905			
Bile acid biosynthesis	0	0	0.056717922863624905			
Parathio degradation	0	0	0.056717922863624905			
Blood Group Biosynthesis	0	0	0.056717922863624905			
Electron transport chain	0	0	0.056717922863624905			
Vitamin H (biotin) metabolism	0	0	0.056717922863624905			
Biopterin metabolism	0	1	0.056717922863624905			
Vitamin E metabolism	0	0	0.056717922863624905			
Caffeine metabolism	0	0	0.056717922863624905			
Lipoate metabolism	0	0	0.056717922863624905			
Heparan sulfate biosynthesis	0	0	0.056717922863624905			
Drug metabolism - cytochrome P450	0	3	0.056717922863624905			
Vitamin B9 (folate) metabolism	0	1	0.056717922863624905			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.056717922863624905			
De novo fatty acid biosynthesis	0	1	0.056717922863624905			
Vitamin A (retinol) metabolism	0	3	0.056717922863624905			
Valine, leucine and isoleucine degradation	0	0	0.056717922863624905			
Fatty Acid Metabolism	0	0	0.056717922863624905			
Glycosaminoglycan degradation	0	0	0.056717922863624905			
Fatty acid oxidation	0	0	0.056717922863624905			
