massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	68.0141	462.17	0.7199549033713609	0.5643463388487114	
row2	68.0141	496.83	0.28965957329255204	1.9805539590321202	
row3	159.9856	227.56	0.6002347964043314	0.8582183795739113	
row4	159.9914	206.68	0.26102743085768576	-2.1834228420053456	
row5	122.0213	219.81	0.20302354395635716	2.584919740410888	
row6	122.0213	226.24	0.46670220592852896	-1.2228991881912437	
row7	191.0556	377.3	0.8516456590872941	-0.3200445002905498	
row8	160.0607	170.45	0.7916940499581501	0.4230847499648646	
row9	160.0607	193.78	0.7509444451163693	0.5041845883388715	
row10	160.0799	293.59	0.2929371498593166	-1.910463332842073	
row11	71.0127	301.08	0.5339815886012456	1.0287062110744205	
row12	122.9956	155.71	0.30375265788565026	1.823516610970732	
row13	122.9956	157.55	0.30006484335026806	1.8475261879553138	
row14	122.9956	159.26	0.28965957329255204	1.9697989521473382	
row15	122.9956	182.95	0.35264759238253	1.6060943303644017	
row16	73.0195	214.95	0.48944951220444055	1.1541427417685912	
row17	191.8657	1.7	0.7055922316703602	0.6004678484095094	
row18	160.9921	207.2	0.21743781797072165	-2.474846053881488	
row19	161.0449	242.72	0.2622219524034387	2.1781732799369857	C6H10O5
row20	161.0449	245.47	0.15250257383103663	3.1071317273098185	C6H10O5
row21	161.056	314.86	0.09722214102628686	-4.0255427609385706	
row22	192.0297	126.67	0.265960360385182	2.160804874493388	
row23	192.0297	129.95	0.8673504492404577	0.2833234882451029	
row24	124.0063	218.23	0.03319041167463199	7.891447292337696	
row25	161.8749	39.71	0.980907920334098	0.057515302712764185	
row26	75.0088	215.34	0.29642942159494534	1.8863655139382316	
row27	192.816	142.62	0.0005226756345665935	44.40259180991541	
row28	192.88	26.97	0.5368012074048217	1.014492452081212	
row29	192.88	27.63	0.6801304967089038	0.6634466904767884	
row30	162.0592	315.0	0.1091645393725725	-3.7532947111504265	
row31	126.0021	218.23	0.07334619258575521	4.858595535952591	C5H5NOS,C5H5NOS
row32	78.9592	380.32	0.28965957329255204	1.996337605264203	
row33	193.0348	307.77	0.5768396525903037	-0.9166860421940191	C6H10O7
row34	126.904	29.86	0.17178010252436854	-2.859828657634337	
row35	193.0504	61.57	0.299375186952292	1.8600702981595252	
row36	163.0604	194.57	0.20302354395635716	-2.579406411182172	
row37	163.0604	315.39	0.092435168253091	-4.158474999987387	
row38	80.9641	180.98	0.35658355000023867	1.5916076744663625	
row39	127.0028	162.14	0.9331653746637182	0.15787913102188847	
row40	127.0028	163.59	0.983083704429846	0.05097048298924637	
row41	193.0614	66.98	0.7322712785821662	-0.5428162767050146	
row42	193.0647	275.21	0.10139224756709127	-3.946107589898833	
row43	127.0754	194.83	0.07889280816395498	4.566406935314856	
row44	127.8692	1.7	0.5423412428739254	0.9996006129122205	
row45	82.9531	34.59	0.6016434531511964	0.8503867343611888	
row46	163.8959	141.31	0.6084100050579173	-0.8357884071283108	
row47	163.8959	152.92	0.9425072383208085	0.1375453205924606	H2MoO4
row48	193.8151	152.26	0.28965957329255204	-2.0106712826809896	
row49	128.8911	141.96	0.5158032188547514	1.075607493580447	
row50	128.8911	152.0	0.62528615923123	0.7974508426766332	
row51	164.8384	141.96	0.28965957329255204	1.965561199692059	
row52	164.8384	152.4	0.21124310911380373	2.5302718188093953	
row53	128.9585	206.68	0.45785195753443086	-1.2456425650718315	C3H2N2S2
row54	128.9981	141.7	0.8906660456166416	-0.23916262805354158	
row55	194.0459	374.67	0.33577715668716984	1.683685296433556	
row56	84.0444	194.57	0.9226278179931597	-0.1767658486240133	
row57	84.9501	34.59	0.5832050750171088	0.8999967931515596	
row58	164.9962	1.96	0.5798621429831341	0.9098286355534292	
row59	129.0377	324.84	0.12124131788128176	3.5444659713498	
row60	85.0284	194.83	0.5862785706364352	0.8895078761051012	
row61	86.0061	23.16	0.299375186952292	1.858499627867143	
