pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Linoleate metabolism	8	8	8.402655239055541e-05	E156,E205,E192,E191,E206,E155,E137,E145	C14762/C14826/C14825,C04717/C14827,CE5528,CE5528,C04717/C14827,CE5526/CE5527/C14765,C06426/C06427,C01595	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid/12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid/9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid$(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid/9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid$$$(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid/9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid$//13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid$(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid/(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate$linoleic acid (all cis C18:2) n-6
Arachidonic acid metabolism	4	5	0.003949247962356105	E216,E137,E164,E200	C14774/C14775/C14772/C14773,C06426/C06427,C04805/C04742/C14749/C14748/C14778/C14770/C14771/C14769/C14768/CE5016,C05356/C00959/C04685/C04686/C05966/C05965/C14813/C02165/C04849/C14781	11,12-DHET/14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid/5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid/8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid$(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid/(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate$5-Hydroxyeicosatetraenoate/(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate; (15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate; (5Z,8Z,11Z,13E)-(15S)-15-Hydroxyicosa-5,8,11,13-tetraenoic acid; 15(S)-HETE/19(S)-HETE; (19S)-Hydroxyeicosatetraenoic acid; (19S)-Hydroxyicosatetraenoic acid; (19S)-Hydroxy arachidonic acid/20-Hydroxyeicosatetraenoic acid/16(R)-HETE; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyeicosa-5,8,11,14-tetraenoic acid; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyicosa-5,8,11,14-tetraenoic acid/11,12-EET/14,15-EET; (5Z,8Z,11Z)-14,15-Epoxyeicosa-5.8.11-trienoic acid; (5Z,8Z,11Z)-14,15-Epoxyicosa-5.8.11-trienoic acid/8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Epoxyicosa-5,11,14-trienoic acid/5,6-EET; (8Z,11Z,14Z)-5,6-Epoxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Epoxyicosa-8,11,14-trienoic acid/13,14-dihydroxy-retinol$5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate/Prostaglandin B1/(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1/(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1/15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate/12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid/11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid/Leukotriene B4/(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3/15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid
Glycerophospholipid metabolism	3	4	0.012435929753802201	E164,E137,E145	C04805/C04742/C14749/C14748/C14778/C14770/C14771/C14769/C14768/CE5016,C06426/C06427,C01595	5-Hydroxyeicosatetraenoate/(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate; (15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate; (5Z,8Z,11Z,13E)-(15S)-15-Hydroxyicosa-5,8,11,13-tetraenoic acid; 15(S)-HETE/19(S)-HETE; (19S)-Hydroxyeicosatetraenoic acid; (19S)-Hydroxyicosatetraenoic acid; (19S)-Hydroxy arachidonic acid/20-Hydroxyeicosatetraenoic acid/16(R)-HETE; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyeicosa-5,8,11,14-tetraenoic acid; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyicosa-5,8,11,14-tetraenoic acid/11,12-EET/14,15-EET; (5Z,8Z,11Z)-14,15-Epoxyeicosa-5.8.11-trienoic acid; (5Z,8Z,11Z)-14,15-Epoxyicosa-5.8.11-trienoic acid/8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Epoxyicosa-5,11,14-trienoic acid/5,6-EET; (8Z,11Z,14Z)-5,6-Epoxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Epoxyicosa-8,11,14-trienoic acid/13,14-dihydroxy-retinol$(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid/(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate$linoleic acid (all cis C18:2) n-6
Vitamin A (retinol) metabolism	3	5	0.03924039996638938	E170,E164,E221	C00777/C15493,C04805/C04742/C14749/C14748/C14778/C14770/C14771/C14769/C14768/CE5016,C16679/C16677/C16680	Retinoate/9-cis-Retinoic acid$5-Hydroxyeicosatetraenoate/(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate; (15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate; (5Z,8Z,11Z,13E)-(15S)-15-Hydroxyicosa-5,8,11,13-tetraenoic acid; 15(S)-HETE/19(S)-HETE; (19S)-Hydroxyeicosatetraenoic acid; (19S)-Hydroxyicosatetraenoic acid; (19S)-Hydroxy arachidonic acid/20-Hydroxyeicosatetraenoic acid/16(R)-HETE; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyeicosa-5,8,11,14-tetraenoic acid; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyicosa-5,8,11,14-tetraenoic acid/11,12-EET/14,15-EET; (5Z,8Z,11Z)-14,15-Epoxyeicosa-5.8.11-trienoic acid; (5Z,8Z,11Z)-14,15-Epoxyicosa-5.8.11-trienoic acid/8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Epoxyicosa-5,11,14-trienoic acid/5,6-EET; (8Z,11Z,14Z)-5,6-Epoxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Epoxyicosa-8,11,14-trienoic acid/13,14-dihydroxy-retinol$all-trans-18-Hydroxyretinoic acid/all-trans-4-Hydroxyretinoic acid/all-trans-5,6-Epoxyretinoic acid; all-trans-5,6-Epoxy-5,6-dihydroretinoic acid
Glycolysis and Gluconeogenesis	2	3	0.09242920762961096	E71,E98	,	$
Valine, leucine and isoleucine degradation	2	3	0.09242920762961096	E233,E98	,	$
Omega-3 fatty acid metabolism	2	3	0.09242920762961096	E137,E130	C06426/C06427,	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid/(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate$
Prostaglandin formation from arachidonate	2	3	0.09242920762961096	E196,E200	,C05356/C00959/C04685/C04686/C05966/C05965/C14813/C02165/C04849/C14781	$5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate/Prostaglandin B1/(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1/(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1/15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate/12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid/11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid/Leukotriene B4/(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3/15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid
Fatty acid activation	2	3	0.09242920762961096	E137,E145	C06426/C06427,C01595	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid/(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate$linoleic acid (all cis C18:2) n-6
Glyoxylate and Dicarboxylate Metabolism	1	1	0.1353667759011848	E71		
Fatty Acid Metabolism	1	1	0.1353667759011848	E145	C01595	linoleic acid (all cis C18:2) n-6
Glutathione Metabolism	1	1	0.1353667759011848	E54		
C21-steroid hormone biosynthesis and metabolism	1	1	0.1353667759011848	E178		
Glycine, serine, alanine and threonine metabolism	2	4	0.1540206705318881	E71,E98	,	$
De novo fatty acid biosynthesis	2	4	0.1540206705318881	E137,E145	C06426/C06427,C01595	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid/(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate$linoleic acid (all cis C18:2) n-6
Aspartate and asparagine metabolism	2	5	0.19048819426938912	E109,E54	,	$
Di-unsaturated fatty acid beta-oxidation	1	2	0.19502562809847912	E145	C01595	linoleic acid (all cis C18:2) n-6
Histidine metabolism	1	2	0.19502562809847912	E36		
TCA cycle	1	2	0.19502562809847912	E98		
Leukotriene metabolism	1	2	0.19502562809847912	E200	C05356/C00959/C04685/C04686/C05966/C05965/C14813/C02165/C04849/C14781	5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate/Prostaglandin B1/(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1/(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1/15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate/12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid/11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid/Leukotriene B4/(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3/15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid
Tyrosine metabolism	3	9	0.21023443408116965	E159,E101,E77	,,	$$
Arginine and Proline Metabolism	2	6	0.22056970002520795	E54,E148	,	$
Drug metabolism - cytochrome P450	1	3	0.23149315183598018	E82		
Aminosugars metabolism	1	3	0.23149315183598018	E171		
Pentose phosphate pathway	1	4	0.25249978993361905	E76		
Selenoamino acid metabolism	1	4	0.25249978993361905	E127		
Vitamin B3 (nicotinate and nicotinamide) metabolism	2	8	0.2534240820099151	E68,E133	,	$
Tryptophan metabolism	3	13	0.2643475338206873	E159,E77,E82	,,	$$
Lysine metabolism	1	5	0.2643475338206873	E98		
Methionine and cysteine metabolism	1	6	0.269137047306949	E148		
Purine metabolism	1	11	0.2755230652886312	E162		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.2756070918410218			
Hyaluronan Metabolism	0	1	0.2756070918410218			
N-Glycan biosynthesis	0	1	0.2756070918410218			
Glycosphingolipid biosynthesis - ganglioseries	0	1	0.2756070918410218			
R Group Synthesis	0	0	0.2756070918410218			
C5-Branched dibasic acid metabolism	0	1	0.2756070918410218			
Pyruvate Metabolism	0	0	0.2756070918410218			
Sialic acid metabolism	0	1	0.2756070918410218			
Chondroitin sulfate degradation	0	0	0.2756070918410218			
Putative anti-Inflammatory metabolites formation from EPA	0	0	0.2756070918410218			
Hexose phosphorylation	0	2	0.2756070918410218			
Vitamin B2 (riboflavin) metabolism	0	1	0.2756070918410218			
Squalene and cholesterol biosynthesis	0	0	0.2756070918410218			
Galactose metabolism	0	1	0.2756070918410218			
Keratan sulfate degradation	0	1	0.2756070918410218			
Glycerolipid metabolism	0	0	0.2756070918410218			
Carnitine shuttle	0	0	0.2756070918410218			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.2756070918410218			
Alkaloid biosynthesis II	0	1	0.2756070918410218			
Vitamin B1 (thiamin) metabolism	0	1	0.2756070918410218			
Glycosphingolipid biosynthesis - globoseries	0	1	0.2756070918410218			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.2756070918410218			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.2756070918410218			
Glycosphingolipid biosynthesis - lactoseries	0	1	0.2756070918410218			
Bile acid biosynthesis	0	1	0.2756070918410218			
Parathio degradation	0	1	0.2756070918410218			
Propanoate metabolism	0	1	0.2756070918410218			
Blood Group Biosynthesis	0	1	0.2756070918410218			
Electron transport chain	0	0	0.2756070918410218			
Vitamin H (biotin) metabolism	0	1	0.2756070918410218			
Biopterin metabolism	0	0	0.2756070918410218			
Vitamin E metabolism	0	1	0.2756070918410218			
Androgen and estrogen biosynthesis and metabolism	0	0	0.2756070918410218			
Caffeine metabolism	0	0	0.2756070918410218			
Lipoate metabolism	0	0	0.2756070918410218			
Heparan sulfate biosynthesis	0	0	0.2756070918410218			
Vitamin B9 (folate) metabolism	0	0	0.2756070918410218			
Urea cycle/amino group metabolism	0	8	0.2756070918410218			
Glycosaminoglycan degradation	0	0	0.2756070918410218			
Fatty acid oxidation	0	0	0.2756070918410218			
Fructose and mannose metabolism	0	1	0.2756070918410218			
ROS Detoxification	0	0	0.2756070918410218			
Xenobiotics metabolism	0	0	0.2756070918410218			
Saturated fatty acids beta-oxidation	0	0	0.2756070918410218			
CoA Catabolism	0	1	0.2756070918410218			
Butanoate metabolism	0	1	0.2756070918410218			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.2756070918410218			
Glycosphingolipid biosynthesis - neolactoseries	0	1	0.2756070918410218			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	0	0.2756070918410218			
Geraniol degradation	0	0	0.2756070918410218			
D4&E4-neuroprostanes formation	0	1	0.2756070918410218			
Vitamin D	0	0	0.2756070918410218			
Dynorphin metabolism	0	0	0.2756070918410218			
Heparan sulfate degradation	0	0	0.2756070918410218			
Fatty acid oxidation, peroxisome	0	0	0.2756070918410218			
Polyunsaturated fatty acid biosynthesis	0	0	0.2756070918410218			
Alanine and Aspartate Metabolism	0	2	0.2756070918410218			
Keratan sulfate biosynthesis	0	1	0.2756070918410218			
3-Chloroacrylic acid degradation	0	0	0.2756070918410218			
Sphingolipid metabolism	0	0	0.2756070918410218			
O-Glycan biosynthesis	0	1	0.2756070918410218			
Glycosphingolipid metabolism	0	1	0.2756070918410218			
Limonene and pinene degradation	0	0	0.2756070918410218			
Proteoglycan biosynthesis	0	1	0.2756070918410218			
Vitamin K metabolism	0	0	0.2756070918410218			
Glutamate metabolism	0	0	0.2756070918410218			
Porphyrin metabolism	0	1	0.2756070918410218			
Phosphatidylinositol phosphate metabolism	0	1	0.2756070918410218			
Benzoate degradation via CoA ligation	0	0	0.2756070918410218			
