massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	108.9009	135.19	0.0773502890602358	3.3065582159510525	
row2	108.9009	150.19	0.1753553618558628	2.2224413596421857	
row3	108.9897	101.84	0.8196563208009255	0.32253893014423546	
row4	108.9897	103.28	0.5823661870883545	0.7459238254746333	
row5	108.9897	104.99	0.616381398113301	0.6754048910833593	
row6	108.9897	107.61	0.5264197720922337	0.8552041012347122	
row7	108.9897	111.16	0.25397183012081864	1.62058145162374	
row8	169.0363	191.84	0.9260982307836486	0.1425934448965364	
row9	169.0363	210.84	0.9394784064737185	0.10930691399196577	
row10	109.0285	24.93	0.4810945341109136	0.9515226673055639	
row11	109.0285	163.28	0.25246378327329166	1.627448789782204	
row12	109.0285	165.25	0.11236471501098058	2.7688212441710873	
row13	169.0613	50.51	0.07422269814513675	3.364996196178696	
row14	169.0692	50.11	0.0601206278845813	3.692719674001222	C8H11NO3
row15	142.9433	201.48	0.20018664005309628	2.036994278845767	
row16	170.0286	192.23	0.9521370828233126	-0.08436668678833593	C6H6N2O4
row17	170.0286	211.1	0.7349853055337444	0.46366899390889793	C6H6N2O4
row18	142.9743	201.75	0.04185880258265879	4.310316033948058	
row19	110.8979	135.19	0.024687815578663355	5.295241413471589	
row20	110.8979	150.19	0.3160034985583714	1.387171456251971	
row21	170.0564	301.17	1.6912053460855795e-05	74.4566301064033	C7H8N2O3
row22	170.0564	309.57	5.7949247524988535e-06	112.17374119258	C6H9N3O3
row23	170.0701	49.85	0.14647085951418412	2.4285471022147664	
row24	143.0055	201.35	0.33659164605834724	1.3197146331763314	
row25	170.8286	1.7	0.4066003878928698	1.1226304639504054	
row26	170.8286	135.45	0.03267372200712497	4.775229940678261	
row27	170.8286	138.73	0.9299683135816589	-0.13250935879768172	
row28	170.8286	149.8	0.7298740445253474	-0.4740945399746751	
row29	170.8474	135.58	0.20069672746239103	1.9534527908332904	
row30	170.8474	149.8	0.12848366111679477	-2.5978263321541006	
row31	143.0454	298.15	0.04242824832238835	4.278510019710269	
row32	143.0454	314.96	0.0033637331563543464	10.67292523129762	
row33	111.9853	132.69	0.20069672746239103	1.9569656782891294	
row34	143.0535	147.17	0.046109780936238215	4.118470166246045	
row35	143.0535	150.74	0.16201916328712498	2.3154919668509018	
row36	143.0535	152.45	0.043829892284976676	4.2171751119137495	
row37	143.0535	155.89	0.07671723796045359	3.3167430591006557	
row38	112.9362	346.74	0.20018664005309628	-1.992455859687781	
row39	73.9954	116.41	0.6088047968743117	0.692415000500492	
row40	171.0195	164.46	0.9936774715418425	0.010428620069409313	
