SOURCE	TARGET	ENZYMES
C01041	CE5527	
C00959	C04686	5.3.3.9
C00226	C14748	1.14.15.3
C00162	C01595	3.1.1.4;1.14.14.1
C00162	C14748	1.14.15.3
C00162	C06427	3.1.1.4;3.1.1.32
C01601	C04717	
C14770	C01352	1.3.3.6;1.14.14.1
C14770	C00722	3.3.2.10
C14770	C00020	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C14770	C14774	3.3.2.9;3.3.2.10
C14770	C14773	3.3.2.9;3.3.2.10
C14770	C00016	1.3.3.6;1.14.14.1
C14770	C00027	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C14770	C14772	3.3.2.9;3.3.2.10
C14770	C01380	3.3.2.10
C14770	C14775	3.3.2.9;3.3.2.10
C14770	C15588	3.3.2.10
C14770	C00219	3.1.2.2;1.14.14.1
C14770	C14771	2.3.1.16;1.3.3.6;1.14.14.1;3.3.2.10;1.1.1.35;4.2.1.17;3.1.2.2;2.3.1.154;6.2.1.-;3.3.2.9;5.1.99.4
C14770	CE2725	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C14770	C06548	3.3.2.10
C14770	C00010	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C14770	C14768	3.3.2.9;1.14.14.1;3.3.2.10
C14770	C00024	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C14770	C14769	3.3.2.9;1.14.14.1;3.3.2.10
C16321	C06427	1.13.11.12
C00756	C14748	1.14.15.3
CE2061	CE5528	
lnlcACP	C01595	3.1.2.14
C16169	C06426	3.1.2.2
C16169	C01595	3.1.2.2
C16169	C06427	3.1.2.2
CE7096	C04805	1.13.11.34
C00072	CE5527	
C01352	C14771	1.3.3.6;1.14.14.1
C01352	C14768	1.14.14.1
C01352	C14769	1.14.14.1
CE5919	CE5526	
CE5919	C04717	
CE5919	CE5528	
CE5526	CE5918	
CE5526	CE5527	
CE5526	C04717	
CE5526	CE5898	
CE5526	CE5920	
C03242	C06426	3.1.2.2;6.2.1.3
C03242	C01595	3.1.2.2;6.2.1.3
C03242	C06427	3.1.2.2;6.2.1.3
CE2730	C14771	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
arachd	C05966	1.13.11.31;1.13.11.33;1.13.11.34;1.14.14.1
arachd	C05356	1.13.11.31;1.13.11.34
CE5589	C00777	;1.2.1.36
C04317	C01595	;3.1.1.4
C04317	C06427	3.1.1.4
C00958	C01595	;3.1.1.4
C00958	C06427	3.1.1.4
C00712	C06426	3.1.2.2
C00712	C01595	;3.1.2.14;3.1.2.2
C00712	C06427	3.1.2.2
lnlccoa	C01595	6.2.1.3
C00722	C14774	3.3.2.10
C00722	C14773	3.3.2.10
C00722	C14772	3.3.2.10
C00722	C14775	3.3.2.10
C00722	C14771	3.3.2.10
C00722	C14768	3.3.2.10
C00722	C14769	3.3.2.10
CE2539	C14827	1.13.11.34;1.14.99.1;1.11.1.9
CE6502	CE5528	
C00376	C00777	1.2.3.11;;1.2.1.36
CE5921	CE5528	
CE6415	C01595	
lnlncacoa	C06427	6.2.1.3
C05966	C00051	1.13.11.31;1.11.1.9
C05966	C00127	1.13.11.31;1.13.11.34;1.11.1.9
C05966	C00027	1.13.11.34;1.11.1.9
C05966	C04742	1.13.11.31;1.13.11.33;1.13.11.34;1.14.14.1;1.11.1.9
C05966	CE2567	1.13.11.31;1.13.11.34
C05966	C00219	1.13.11.31;1.13.11.33;1.13.11.34;1.14.14.1;1.11.1.9
C05966	CE7172	1.13.11.31;1.13.11.34
C05966	C14781	1.14.14.1
C05966	C14813	1.14.14.1
C00020	C06426	3.1.2.2;6.2.1.3
C00020	C01595	;3.1.2.2;6.2.1.3
C00020	C14771	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C00020	C00777	
C00020	C06427	3.1.2.2;6.2.1.3
C16162	C06426	3.1.2.2;1.14.19.3
C16162	C01595	3.1.2.2;1.14.19.3
C16162	C06427	3.1.2.2
C04785	C06427	1.13.11.12
C04843	C04849	3.3.2.9;3.3.2.10
C00051	C04805	1.13.11.31;1.11.1.9
C00051	C05965	;1.13.11.31;1.11.1.9
C00051	C04717	;1.11.1.9
C00051	C04685	2.5.1.18
C00051	C04742	1.13.11.31;1.11.1.9
C00051	C14827	1.11.1.9
C00051	C04849	;2.5.1.18;1.11.1.9
