massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	132.0446	28.24	0.03625683498300796	-4.474800784792467	C8H5NO
row2	132.0527	159.14	0.00545382485066944	-9.540463603395036	
row3	132.0769	252.96	0.0161121459561102	6.251968503522299	C4H9N3O2
row4	132.0809	155.99	0.001241205685584524	-18.062625791636208	
row5	175.2036	358.7	0.3189728453897578	-1.3461757229286284	
row6	218.0513	289.89	0.5680078123801138	-0.7541160964440896	
row7	218.0513	291.76	0.923343983382843	-0.1281231913541318	
row8	218.0513	293.73	0.8477542895750991	-0.2568233578307265	
row9	218.0513	296.22	0.6315771108932109	0.631731904503772	
row10	218.0598	269.31	0.022901620812758414	5.4311432145774985	
row11	218.0653	269.18	0.013455704227810929	6.680160897931634	
row12	175.5748	374.75	0.2005968852637928	1.9992576000066908	
row13	175.5748	377.77	0.2005968852637928	1.9535138348247498	
row14	175.5748	379.61	0.2005968852637928	1.9855986416732483	
row15	132.1152	265.76	0.07796682989733032	3.2515380348939678	
row16	132.1214	265.76	0.08026251666771697	3.2098247126716433	
row17	218.1249	295.96	0.8588106992704897	0.23740832991194558	
row18	73.0848	209.69	0.00175990696339372	-16.06877929329418	
row19	73.5324	388.54	0.1353133025435559	2.5424470643034747	
row20	176.0295	216.13	0.07748296109869109	3.26189982852434	
row21	132.9874	108.14	0.13031672549859544	2.590643850682686	
row22	132.9874	110.9	0.03212547499854684	4.705425037330371	
row23	132.9874	112.74	0.11534041625695486	2.7366552988967037	
row24	132.9874	213.89	0.8838627283654945	0.1967303042183921	
row25	133.0279	362.77	0.015445341458660219	6.366470906554258	
row26	133.0319	190.85	0.02399748121117276	-5.334830281453997	C5H8O2S
row27	218.9434	200.73	0.12295754743488088	2.657315111788242	
row28	133.0762	257.72	0.006756636210609225	8.731744137968334	
row29	133.0801	252.83	0.09526721085387338	2.9804865176476816	C4H9N3O2
row30	218.9964	425.47	0.07938180454593172	3.224274159881952	C7H6O6S
row31	133.0861	26.79	0.01957668795190034	5.7979251101234555	
row32	219.0267	198.21	0.7539767296281628	0.4234732156406681	
row33	219.0267	204.67	0.7704147588037005	-0.3932898403666319	
row34	219.0267	210.74	0.044260961879955825	4.12703794860781	
row35	219.0289	2.22	0.2005968852637928	1.972669743121928	
row36	133.1014	25.2	0.7811013916353783	0.373591506593912	
row37	133.1014	27.84	0.35456215426267845	-1.2410246657464656	
row38	219.0476	192.56	0.4367763094054101	-1.0330580347968992	
row39	219.0576	269.31	0.01765857639444126	6.028187065020797	C13H11ClO,C11H10N2OS
row40	133.1185	265.63	0.00458940869494669	10.341773004529252	
row41	133.1185	267.47	0.001241205685584524	18.08045079410111	
row42	133.1222	266.16	0.08079220840100389	3.198331075136335	
row43	133.1247	265.76	0.07031753979180023	3.399366354617348	
row44	219.134	265.76	0.46552372447305923	-0.9669726960792066	
row45	133.1336	212.19	0.313529855313711	1.3635480127178636	
row46	176.8754	200.73	0.05374792624631623	3.810911095061909	CK2O3
row47	219.9076	198.21	0.19217502846277104	2.1584808437642913	
row48	219.9076	205.06	0.02222228484703637	5.502999574370354	
row49	219.9468	200.73	0.2005968852637928	2.068388940625486	
row50	134.0353	190.85	0.029597271813580957	-4.8517679068050485	C5H8O2S
row51	176.9615	364.47	0.2713245671464346	1.5113161096076964	
row52	134.0813	41.57	0.0023272434168879375	13.964698977424009	C5H11NO3
row53	134.0813	48.95	0.00581390805935432	9.244256138455448	C5H11NO3
row54	220.0194	296.88	0.00013974000679001084	47.98255198388705	
row55	220.03	198.21	0.9920606239000616	-0.014388546476918868	
row56	220.03	204.67	0.3099914225716845	-1.375026417989782	
row57	220.03	210.74	0.028959740057571084	4.90018723881218	
row58	220.0371	198.07	0.02440613427293376	-5.297790535750317	
row59	220.0371	204.54	0.08152429263544293	-3.1798228462966005	C9H11NO3
row60	220.1181	179.0	0.8135299435398081	0.31615209655401394	C9H17NO5
row61	177.8883	200.73	0.06504407640544543	-3.5138819358905566	
row62	177.9668	200.99	0.4367763094054101	1.0331134440187395	H2KO4P
row63	135.0277	190.72	0.026547952245644386	-5.104357041650833	
row64	135.0303	135.54	0.9462092800429586	0.08781777396044901	C5H10S2,C5H2N4O,C5H10S2
