SOURCE	TARGET	ENZYMES
C01530	C06427	3.1.2.2;6.2.1.3
C01530	C06426	3.1.2.2;6.2.1.3
CE5528	CE5922	
CE5528	CE5918	
CE5528	CE6502	
CE5528	CE5919	
CE5528	CE2061	
CE5528	CE5899	
CE5922	CE5527	
C14771	C14775	3.3.2.9;3.3.2.10
C14771	C00024	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C14771	C01352	1.3.3.6;1.14.14.1
C14771	C14774	3.3.2.9;3.3.2.10
C14771	C00027	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C14771	CE2730	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C14771	C14770	2.3.1.16;1.3.3.6;1.14.14.1;3.3.2.10;1.1.1.35;4.2.1.17;3.1.2.2;2.3.1.154;6.2.1.-;3.3.2.9;5.1.99.4
C14771	C00010	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C14771	C14773	3.3.2.9;3.3.2.10
C14771	C00722	3.3.2.10
C14771	C00219	3.1.2.2;1.14.14.1
C14771	C14772	3.3.2.9;3.3.2.10
C14771	C00020	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C14771	C00016	1.3.3.6;1.14.14.1
C04785	C06427	1.13.11.12
CE7096	C04805	1.13.11.34
CE5918	CE5526	
CE5918	C04717	
CE2576	C04717	
C06254	C06427	3.1.1.4;3.1.1.32
C04635	C06427	3.1.1.4
CE4990	C02165	1.14.13.30;1.1.1.184
C05973	C06427	3.1.1.32
C03035	C06427	3.1.2.2;6.2.1.3
C03035	C06426	3.1.2.2;1.14.19.3;6.2.1.3
CE2725	C14770	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C05965	C00127	;1.13.11.31;1.13.11.34;1.11.1.9
C05965	C00051	;1.13.11.31;1.11.1.9
C05965	C00219	;3.1.1.4;1.14.99.1;1.14.14.1;6.2.1.3;3.1.2.2;1.11.1.9;1.13.11.31;1.14.15.3;1.13.11.33;1.13.11.34;3.1.-
C05965	CE0347	1.13.11.31;1.13.11.34
CE2163	C04717	;1.13.11.33;1.13.11.12;1.11.1.9
C04805	C00127	1.13.11.31;1.13.11.34;1.11.1.9
C04805	C00051	1.13.11.31;1.11.1.9
C04805	CE5815	1.14.13.30
C04805	CE2084	1.13.11.31;1.1.1.184;1.13.11.34;1.14.13.30;1.11.1.9
C04805	CE6246	1.13.11.31;1.13.11.34;1.14.13.30;1.1.1.184
C04805	C05356	1.13.11.31;1.13.11.34;1.11.1.9
C00154	C06427	3.1.2.2;6.2.1.3
C00154	C06426	3.1.2.2;6.2.1.3
C00030	C14827	1.14.99.1
C00030	C06426	1.14.19.3
C14775	C14774	3.3.2.9;3.3.2.10
C14775	C14770	3.3.2.9;3.3.2.10
C14775	C14773	3.3.2.9;3.3.2.10
C14775	C00722	3.3.2.10
C14775	C14772	3.3.2.9;3.3.2.10
C00024	C14770	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C04686	C00959	5.3.3.9
C04686	C04685	5.3.-.-
C03595	C06427	3.1.2.2;6.2.1.3
C03595	C06426	3.1.2.2;6.2.1.3
C14778	C00219	1.14.14.1
C00350	C06427	3.1.1.4;3.1.1.32
C00127	C14827	1.13.11.34;1.11.1.9
C00127	C04717	;1.11.1.9
C00127	C05356	;1.8.1.7;1.97.1.10;1.8.5.1;1.11.1.9;1.8.4.4;1.13.11.31;1.13.11.34;1.11.1.12
C06428	C06427	3.1.2.2
C06428	C06426	3.1.2.2
C14827	CE2539	1.13.11.34;1.14.99.1;1.11.1.9
C14827	C00051	1.11.1.9
C04517	C06427	3.1.1.4
C00510	C06427	3.1.2.2
C00510	C06426	3.1.2.2
C01352	C14770	1.3.3.6;1.14.14.1
C00412	C06427	3.1.2.2;6.2.1.3
C00412	C06426	3.1.2.2;6.2.1.3
CE5920	CE5526	
C14774	C14770	3.3.2.9;3.3.2.10
C14774	C14773	3.3.2.9;3.3.2.10
C14774	C00722	3.3.2.10
C14774	C14772	3.3.2.9;3.3.2.10
C06425	C06427	3.1.2.2;6.2.1.3
C06425	C06426	3.1.2.2;6.2.1.3
C00072	CE5527	
CE5919	CE5526	
CE5919	C04717	
C00027	C14770	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C00051	C04685	2.5.1.18
C00051	C04717	;1.11.1.9
C00051	C05356	;1.8.1.7;1.97.1.10;1.8.5.1;1.11.1.9;1.8.4.4;1.13.11.31;1.11.1.12
CE5526	CE5898	
CE5526	CE5527	
CE5526	C04717	
C14770	C00010	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C14770	C14773	3.3.2.9;3.3.2.10
C14770	C00722	3.3.2.10
C14770	C00219	3.1.2.2;1.14.14.1
C14770	C14772	3.3.2.9;3.3.2.10
C14770	C00020	1.3.3.6;1.1.1.35;3.1.2.2;4.2.1.17;2.3.1.16;2.3.1.154;6.2.1.-;5.1.99.4
C14770	C00016	1.3.3.6;1.14.14.1
C05212	C06427	3.1.1.4
C14781	C14782	1.14.14.1
C00157	C06427	3.1.1.4;3.1.1.32
C04438	C06427	3.1.1.4
C11304	C04685	2.5.1.18
C02165	C00909	;3.3.2.6
C02165	C04853	;1.14.13.30
C04233	C06427	3.1.1.32
C00010	C06427	3.1.2.2;6.2.1.3
C00010	C06426	3.1.2.2;6.2.1.3
C02737	C06427	3.1.1.4;3.1.1.32
C14773	C00722	3.3.2.10
C14773	C14772	3.3.2.9;3.3.2.10
C01601	C04717	
C02050	C06427	3.1.1.4;3.1.2.2;1.13.11.12;6.2.1.3
C02050	C06426	3.1.2.2;1.14.19.3;6.2.1.3
C05974	C06427	3.1.1.32
C04756	C06427	3.1.1.4
C00958	C06427	3.1.1.4
CE5527	C01041	
C00722	C14772	3.3.2.10
C04685	C04741	4.2.1.-
C02041	C06427	3.1.2.2
C02041	C06426	3.1.2.2
C00219	C14749	1.14.14.1
C00219	C06427	3.1.1.4;3.1.2.2;6.2.1.3
C00219	C06426	3.1.2.2;6.2.1.3
C00219	C05356	;1.13.11.31;1.13.11.34;1.11.1.9
C16162	C06427	3.1.2.2
C16162	C06426	3.1.2.2;1.14.19.3
C06427	C04230	3.1.1.4
C06427	C03242	3.1.2.2;6.2.1.3
C06427	C16169	3.1.2.2
C06427	C16321	1.13.11.12
C06427	C04317	3.1.1.4
C06427	C16165	3.1.2.2
C06427	C06426	3.1.2.2;6.2.1.3
C06427	C00162	3.1.1.4;3.1.1.32
C06427	C00060	3.1.1.4;3.1.1.32
C06427	C00020	3.1.2.2;6.2.1.3
C06427	C00712	3.1.2.2
C03242	C06426	3.1.2.2;6.2.1.3
C16169	C06426	3.1.2.2
C16165	C06426	3.1.2.2
C06426	C00020	3.1.2.2;6.2.1.3
C06426	C00712	3.1.2.2
C00909	C05356	;1.13.11.31;1.13.11.34
