pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Drug metabolism - cytochrome P450	2	5	0.020838584992857744	E71,E70	C16595/C16587,C16595/C16587	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one/3-Carbamoyl-2-phenylpropionaldehyde$4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one/3-Carbamoyl-2-phenylpropionaldehyde
Galactose metabolism	1	1	0.021006638097638853	E110	C01507/C00794/C01697	L-Iditol/D-Sorbitol/Galactitol
Fructose and mannose metabolism	1	2	0.0341147802705655	E110	C01507/C00794/C01697	L-Iditol/D-Sorbitol/Galactitol
Glycerophospholipid metabolism	1	2	0.0341147802705655	E68	C01233	sn-Glycero-3-phosphoethanolamine
Vitamin B6 (pyridoxine) metabolism	1	2	0.0341147802705655	E113	C00250	Pyridoxal
Methionine and cysteine metabolism	1	2	0.0341147802705655	E181	C00170	5-Methylthioadenosine
Lysine metabolism	1	2	0.0341147802705655	E95	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
Urea cycle/amino group metabolism	2	10	0.03789597512814049	E96,E181	C00581/gudac,C00170	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid/Guanidinoacetate$5-Methylthioadenosine
Hexose phosphorylation	1	4	0.04024871859507605	E110	C01507/C00794/C01697	L-Iditol/D-Sorbitol/Galactitol
Glycine, serine, alanine and threonine metabolism	1	4	0.04024871859507605	E96	C00581/gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid/Guanidinoacetate
Arginine and Proline Metabolism	1	4	0.04024871859507605	E181	C00170	5-Methylthioadenosine
Purine metabolism	1	5	0.04176119653810604	E144	C00387	Guanosine
Pyrimidine metabolism	1	5	0.04176119653810604	E135	C05711/C00475	gamma-Glutamyl-beta-cyanoalanine/Cytidine
Vitamin D3 (cholecalciferol) metabolism	0	0	0.04487017897655659			
Hyaluronan Metabolism	0	0	0.04487017897655659			
N-Glycan biosynthesis	0	1	0.04487017897655659			
Glycolysis and Gluconeogenesis	0	1	0.04487017897655659			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.04487017897655659			
R Group Synthesis	0	0	0.04487017897655659			
C5-Branched dibasic acid metabolism	0	0	0.04487017897655659			
Pyruvate Metabolism	0	0	0.04487017897655659			
Sialic acid metabolism	0	0	0.04487017897655659			
Chondroitin sulfate degradation	0	0	0.04487017897655659			
Di-unsaturated fatty acid beta-oxidation	0	0	0.04487017897655659			
Putative anti-Inflammatory metabolites formation from EPA	0	2	0.04487017897655659			
Linoleate metabolism	0	2	0.04487017897655659			
Vitamin B2 (riboflavin) metabolism	0	0	0.04487017897655659			
Squalene and cholesterol biosynthesis	0	0	0.04487017897655659			
Keratan sulfate degradation	0	1	0.04487017897655659			
Glycerolipid metabolism	0	0	0.04487017897655659			
Carnitine shuttle	0	1	0.04487017897655659			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.04487017897655659			
Alkaloid biosynthesis II	0	1	0.04487017897655659			
Vitamin B1 (thiamin) metabolism	0	2	0.04487017897655659			
Glycosphingolipid biosynthesis - globoseries	0	0	0.04487017897655659			
Histidine metabolism	0	3	0.04487017897655659			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.04487017897655659			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.04487017897655659			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.04487017897655659			
Bile acid biosynthesis	0	1	0.04487017897655659			
Parathio degradation	0	0	0.04487017897655659			
Propanoate metabolism	0	2	0.04487017897655659			
Blood Group Biosynthesis	0	0	0.04487017897655659			
Electron transport chain	0	0	0.04487017897655659			
Vitamin H (biotin) metabolism	0	0	0.04487017897655659			
Biopterin metabolism	0	3	0.04487017897655659			
Vitamin E metabolism	0	1	0.04487017897655659			
Androgen and estrogen biosynthesis and metabolism	0	0	0.04487017897655659			
Caffeine metabolism	0	0	0.04487017897655659			
Lipoate metabolism	0	0	0.04487017897655659			
Heparan sulfate biosynthesis	0	0	0.04487017897655659			
Vitamin B9 (folate) metabolism	0	1	0.04487017897655659			
Tryptophan metabolism	0	13	0.04487017897655659			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.04487017897655659			
De novo fatty acid biosynthesis	0	0	0.04487017897655659			
Vitamin A (retinol) metabolism	0	0	0.04487017897655659			
Valine, leucine and isoleucine degradation	0	5	0.04487017897655659			
Fatty Acid Metabolism	0	0	0.04487017897655659			
Glycosaminoglycan degradation	0	0	0.04487017897655659			
Fatty acid oxidation	0	0	0.04487017897655659			
ROS Detoxification	0	0	0.04487017897655659			
Xenobiotics metabolism	0	3	0.04487017897655659			
Saturated fatty acids beta-oxidation	0	0	0.04487017897655659			
CoA Catabolism	0	1	0.04487017897655659			
Omega-3 fatty acid metabolism	0	0	0.04487017897655659			
Butanoate metabolism	0	1	0.04487017897655659			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.04487017897655659			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.04487017897655659			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	3	0.04487017897655659			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.04487017897655659			
Geraniol degradation	0	0	0.04487017897655659			
D4&E4-neuroprostanes formation	0	1	0.04487017897655659			
Vitamin D	0	0	0.04487017897655659			
Dynorphin metabolism	0	0	0.04487017897655659			
Heparan sulfate degradation	0	0	0.04487017897655659			
Fatty acid oxidation, peroxisome	0	0	0.04487017897655659			
Polyunsaturated fatty acid biosynthesis	0	0	0.04487017897655659			
Alanine and Aspartate Metabolism	0	1	0.04487017897655659			
Glutathione Metabolism	0	1	0.04487017897655659			
Keratan sulfate biosynthesis	0	0	0.04487017897655659			
TCA cycle	0	0	0.04487017897655659			
3-Chloroacrylic acid degradation	0	0	0.04487017897655659			
Arachidonic acid metabolism	0	3	0.04487017897655659			
Sphingolipid metabolism	0	0	0.04487017897655659			
O-Glycan biosynthesis	0	0	0.04487017897655659			
Glycosphingolipid metabolism	0	0	0.04487017897655659			
Limonene and pinene degradation	0	0	0.04487017897655659			
Proteoglycan biosynthesis	0	0	0.04487017897655659			
Vitamin K metabolism	0	0	0.04487017897655659			
Glutamate metabolism	0	1	0.04487017897655659			
